Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1339,-1.67,1812006.93,199.76,2675.55
SBIN,EQ,961.6,-0.1,887616.19,269.72,2607.43
KAYNES,EQ,3276,-1.81,21960.55,75.79,2510.51
VEDL,EQ,330,-2.63,129042.81,563.93,1858.14
BSE,EQ,3996.9,-1.01,163027.19,42.56,1712.81
MUTHOOTFIN,EQ,3309,-6.29,132845.92,50.95,1704.04
SILVERBEES,EQ,250.7,-7.47,33400,664.7,1688.88
IDEA,EQ,12.93,-0.31,140087.54,12171.13,1581.03
ADANIGREEN,EQ,1373,-2.96,225363.38,94.8,1333.32
ADANIPOWER,EQ,221.25,-1.44,426673.87,600.21,1325.74
MTARTECH,EQ,7204.5,-5.05,22160.75,18.08,1316.44
DATAPATTNS,EQ,3906,-2.61,21867.34,34.7,1304.87
HAL,EQ,4377,-5.01,292722.82,22.02,977.69
HINDALCO,EQ,1065,-3.47,239329.62,68.01,731.12
TATASTEEL,EQ,217,-1.87,270892.54,332.31,728.86
DIXON,EQ,10974,-1.16,66724,6.48,720.69
SAILIFE,EQ,1074,-3.46,22771.33,70.28,718.15
M&M,EQ,3128.4,-1.43,389025.56,21.96,690.18
BHEL,EQ,397.8,-3.72,138516.48,158.57,639.74
AXISBANK,EQ,1245.5,-0.73,387221.54,48.05,601.29
ADANIENSOL,EQ,1300.1,-1.44,156178.76,42.83,563.13
HINDZINC,EQ,636,-4.97,268730.29,86.78,556.51
GOLDBEES,EQ,129.38,-1.82,58063.62,427.84,555.64
LT,EQ,3905.1,-0.9,537212.18,13.39,524.96
GROWW,EQ,187.5,-1.27,117629.94,269.13,508.57
HINDPETRO,EQ,366.7,-2.87,78027.25,138,507.04
JSWSTEEL,EQ,1279,-1.38,312773.56,38.72,500.32
CANBK,EQ,128.09,-2.1,116185.97,383.66,496.23
HINDCOPPER,EQ,573.4,-5.45,55449.16,84.86,490.37
HSCL,EQ,597,-3.25,30121.13,78.91,477.43
NESTLEIND,EQ,1432.2,-1.88,276173.18,32.93,474.61
SAIL,EQ,192.3,-3.41,79430,241.56,473.81
HFCL,EQ,147.65,-2.6,22599.35,313.71,466.33
BAJFINANCE,EQ,910,-0.24,566530.9,50.12,458.76
ETERNAL,EQ,241,-1.96,232573.45,182.8,444.43
BPCL,EQ,284.75,-3.47,123536.88,148.28,424.79
NLCINDIA,EQ,354,-4.56,49086.94,115.21,414.42
IOC,EQ,134.9,-3.82,190495.51,303.53,414.11
ONGC,EQ,299.6,-0.43,376905.17,136.95,411.68
BAJAJFINSV,EQ,1734.1,-0.35,277551.37,23.48,410.11
ATHERENERG,EQ,937,-0.35,35856.48,41.24,389.02
TMCV,EQ,378.5,-0.25,139376.24,101.03,385.39
APOLLOTYRE,EQ,394.75,-1.75,25070.61,90.45,369.76
GRSE,EQ,2689,-0.61,30803.03,13.75,369.67
ASHOKLEY,EQ,153.64,-0.45,90245.9,238.89,368.92
PINELABS,EQ,153,-1.74,17568.63,239.85,368.82
TATSILV,EQ,25.32,-7.76,5503.18,1416.95,365.01
NATIONALUM,EQ,402.55,-3.34,73933.61,85.12,345.22
ULTRACEMCO,EQ,11507,-1.58,339087.32,2.84,329.5
BEL,EQ,424.75,-0.96,310482.86,75.94,322.7
SAMMAANCAP,EQ,143,-0.09,16571.64,215.15,307.25
HUDCO,EQ,205.9,-7.81,41219.12,145.47,304.94
VOLTAS,EQ,1234.1,-4.59,40834.49,24.01,301.19
SILVERIETF,EQ,261,-7.74,15993.54,113.14,299.64
LAURUSLABS,EQ,1314.8,-0.05,70980.34,22.23,293.88
HDFCSILVER,EQ,249,-7.94,8023.81,113.77,287.47
NETWEB,EQ,3843,-1.65,21882.31,7.37,284.05
BANKBARODA,EQ,261.2,-2.46,135075.98,106.77,283.06
NTPC,EQ,395.75,-0.14,383745.56,71.08,280.92
TRENT,EQ,4102.5,-0.72,145838.73,6.84,279.09
THANGAMAYL,EQ,3561.2,-1.53,11068.93,6.98,255.55
JIOFIN,EQ,233.36,-0.33,154090.91,104.57,244.79
APOLLOHOSP,EQ,8080,-0.48,116178,3,242.76
COCHINSHIP,EQ,1595.3,-3.03,41969.28,14.97,240.87
IDEAFORGE,EQ,819,-3.44,3546.21,28.4,239.27
YESBANK,EQ,22.09,-0.45,69319.39,1078.22,238.83
BAJAJ-AUTO,EQ,10375,-0.73,289979.01,2.27,236.44
PNB,EQ,102.05,-2.46,117285.49,221.49,228.36
KALYANKJIL,EQ,353.25,-2.15,36481.55,64.17,228.22
GMDCLTD,EQ,653.6,-1.49,20784.48,34.52,226.74
DIVISLAB,EQ,6758,-2.36,179403.67,3.21,220.33
HEROMOTOCO,EQ,5047,-0.59,100986.91,4.26,216.82
NMDC,EQ,91.38,-1.96,80339.63,233.22,216.11
NIFTYBEES,EQ,267.88,-0.08,62632.12,79.38,213.02
ASIANPAINT,EQ,2609,-0.5,250254.7,7.96,207.97
IDFCFIRSTB,EQ,67.69,-1.24,58269.68,303.32,205.01
ENRIN,EQ,3086.1,-0.6,109902.35,6.62,204.94
NAVA,EQ,626,-11.03,17715.88,31.21,203.22
ZAGGLE,EQ,210,-7.52,2823.63,91.23,196.25
INDIANB,EQ,820,-1.41,110451.05,22.77,188.9
VBL,EQ,502.9,-0.45,170095.67,37.28,188.34
POLYCAB,EQ,9153,-0.7,137804.96,2.03,186.07
DLF,EQ,566.5,-2.87,140226.6,32.3,184.39
LICHSGFIN,EQ,546,-2.57,30033.44,33.16,183.23
KEI,EQ,5092,-1.02,48679.82,3.58,183.19
WAAREEENER,EQ,3032,-1.2,87215.88,5.99,182.05
SWIGGY,EQ,255.3,-0.55,70470.81,69.63,179.08
TATAPOWER,EQ,407,-0.21,130050.32,43.44,177.47
HDFCLIFE,EQ,608.7,-0.63,131346.48,29.01,177.37
LENSKART,EQ,470,-0.92,81611.55,36.73,174.57
NEULANDLAB,EQ,16500,-1.08,21169.32,1.05,171.68
AUBANK,EQ,990.1,-1.45,74114.49,17.08,169.38
OLAELEC,EQ,35.64,-1,15720.2,470.83,169.03
MAZDOCK,EQ,2484,-1.54,100199.59,6.77,168.65
CDSL,EQ,1185.2,-1.13,24770.68,14.02,167.42
KFINTECH,EQ,809.55,-1.32,13968.55,20.23,165.18
CIPLA,EQ,1428.7,-0.56,115407.9,11.39,163.43
GODFRYPHLP,EQ,2413.3,-1.84,37643.08,6.6,160.09
WOCKPHARMA,EQ,1544,-0.21,25087.77,10.3,159.19
ABB,EQ,6370,-0.92,134985.63,2.49,159.14
SBILIFE,EQ,1860,-0.36,186575.13,8.51,158.97
BHARATFORG,EQ,1920,-1.48,91779.58,8.22,157.93
APOLLO,EQ,295,-3.45,10540.13,51.53,153.71
PFC,EQ,446.3,-1.14,147283.54,34.11,152.47
JINDRILL,EQ,584,-2.9,1692.5,25.53,152.44
UNIONBANK,EQ,162.1,-1.7,123740.75,92.69,150.89
PAYTM,EQ,1127.4,-1.5,72173.91,13.03,147.74
NAUKRI,EQ,927,-1.15,60108.59,15.78,147.45
JINDALSTEL,EQ,1228,-1.98,125266.82,11.71,145.01
TATAGOLD,EQ,15.19,-1.68,6036.32,929.63,141.68
CGPOWER,EQ,836.6,-1.37,131759.21,16.71,140.25
CHOLAFIN,EQ,1550,-1.09,132110.28,8.83,137.4
KRN,EQ,1172.8,-0.91,7289.73,11.5,137.36
CUPID,EQ,119.7,-2.75,16095.59,111.58,134.7
TORNTPHARM,EQ,4380.3,-0.54,148245.05,3.04,134.04
PIDILITIND,EQ,1474,-0.66,150020.09,9.09,133.67
IRFC,EQ,98.8,-1.39,129116.84,134.16,133.23
RBLBANK,EQ,336.2,-0.3,20788.77,39.14,131.82
INDUSINDBK,EQ,891,-1.86,69418.79,14.37,128.67
HYUNDAI,EQ,1822,-1.15,148044.99,6.95,127.52
TEXRAIL,EQ,115.66,-7.66,4705.8,107.49,126.96
SBISILVER,EQ,255.8,-7.62,6447.72,48.56,125.66
WELCORP,EQ,1309.5,-4.24,34543.38,9.39,124.75
AMBUJACEM,EQ,432.95,-2.47,107017.6,28.12,123.48
BANKINDIA,EQ,142.39,-1.08,64825.44,85.4,122.98
IFCI,EQ,63.41,-2.6,17084.65,191.42,122.49
PARAS,EQ,754.5,-3.66,6080.31,16.21,122.48
MANAPPURAM,EQ,307.8,-1.06,26053.26,39.66,122.28
HCC,EQ,21.5,-2.09,5631.86,539.47,117.28
CPPLUS,EQ,2459,-3.45,28966.55,4.77,117.18
JAINREC,EQ,564.15,-0.15,19468.02,20.1,114.67
GAIL,EQ,162.14,-0.29,106608.67,70.63,114.64
LICI,EQ,799,-0.75,505367.32,13.98,112.94
BDL,EQ,1325.6,-2.03,48591.53,8.5,112.87
RECLTD,EQ,346,-0.66,91109.55,32.23,111.95
ENDURANCE,EQ,2535.9,-3.2,35670.69,4.4,110.18
AUROPHARMA,EQ,1510.3,-0.04,87718.47,7.07,107.1
SIEMENS,EQ,3595.8,-2.65,128053.81,2.84,102.91
GOLDIETF,EQ,133.74,-1.87,27818.04,75.83,101.86
VIDYAWIRES,EQ,97.95,-0.39,2083.32,101.1,100.82
RRKABEL,EQ,1951.4,-4.22,22071.41,5.12,100.66
RVNL,EQ,283,-1.46,59006.07,34.9,98.87
UPL,EQ,632,-1,53351.5,15.35,97.3
SYRMA,EQ,1010,-1.82,19475.88,9.44,96.81
BANDHANBNK,EQ,194.1,-2.48,31269.09,49.07,96.74
