Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BHARTIARTL,EQ,1827,-1.36,1113241.35,528.86,9669.57
INFY,EQ,1156.4,-0.3,468996.38,690.85,8079.47
HDFCBANK,EQ,747.25,-1.5,1150490.92,1012.99,7574.97
FEDERALBNK,EQ,288.2,-0.24,71029.57,2393.76,6916.77
RELIANCE,EQ,1321.9,-2.12,1788866.29,426.34,5672.83
MCX,EQ,2939,-6.95,74942.1,176.56,5262.83
NATIONALUM,EQ,422.1,-2.53,77524.23,1077.34,4585.48
COALINDIA,EQ,458.3,-1.03,282437.84,978.95,4525.81
BAJFINANCE,EQ,909.3,-2.35,566095.11,467.52,4258.21
ICICIBANK,EQ,1260.5,-0.96,903801.12,310.08,3917.94
HINDUNILVR,EQ,2161,-1.7,507746.67,177.02,3816.13
TCS,EQ,2256,-1.23,816240.54,163.32,3710.45
ATGL,EQ,776.6,-3.95,85411.25,447.8,3665.01
M&M,EQ,3066.1,-1.78,381278.37,114.03,3491.63
POWERGRID,EQ,287.8,-4.11,267671.38,774.07,2255.19
SBIN,EQ,965.3,-0.26,891031.52,222.93,2152.32
ULTRACEMCO,EQ,11501,-1.61,338910.51,17.77,2045.25
HAL,EQ,4306.9,-2.4,288034.7,45.97,1986.25
ONGC,EQ,265.8,-3.01,334383.82,744.03,1982.11
AXISBANK,EQ,1286.5,-1.35,400050.67,152.16,1963.18
BSE,EQ,4158.4,-2.12,169614.51,45.44,1898.8
SUNPHARMA,EQ,1803.5,-2.21,432709.87,100.59,1814.76
ADANIPOWER,EQ,243.98,-1.98,470507.98,718.57,1773.36
KOTAKBANK,EQ,385.65,-0.78,383587.12,401.1,1545.51
RVNL,EQ,250.1,-0.87,52146.35,626.21,1541.04
JPPOWER,EQ,21.78,-4.77,14926.83,6568.85,1499.67
MAXHEALTH,EQ,965,-2.86,93918.03,153.89,1489.16
TATASTEEL,EQ,210.19,-2.1,262391.26,674.67,1413.37
ASHOKLEY,EQ,156.65,-4.26,92013.93,872.5,1378.63
HINDALCO,EQ,1132.2,-1.52,254430.99,119.87,1359.59
CIPLA,EQ,1400,-1.28,113092.08,95.41,1339.49
TORNTPHARM,EQ,4418,-2.45,149520.95,30.03,1326.59
ETERNAL,EQ,251.99,-1.76,243179.19,519.89,1313.71
MARUTI,EQ,13200,-1.23,415011.4,9.63,1270.39
TMPV,EQ,395,-1.48,145466,312.1,1239.57
GVT&D,EQ,5000,-1.92,128023.27,23.79,1216.58
MTARTECH,EQ,7786,-1.31,23949.42,15.28,1212.67
CUMMINSIND,EQ,5900,-2.12,163548,20.21,1196.92
IDEA,EQ,14.02,-1.13,151896.94,8467.4,1196.44
ADANIENT,EQ,2940,-1.11,379816.6,40.41,1190.45
TATACONSUM,EQ,1173.4,-2.59,116069.98,98.37,1163.33
VEDL,EQ,353.05,-0.47,138056.25,326.84,1157.49
BEL,EQ,412.35,-1.61,301418.73,265.6,1095.7
SHRIRAMFIN,EQ,955,-0.85,224695.32,112.49,1068.15
EICHERMOT,EQ,7213,-2.78,197995.07,14.65,1057.94
ANANDRATHI,EQ,3499,-1.9,29048.92,28.15,976.76
PINELABS,EQ,144.3,-1.05,16569.63,656.36,969.65
