Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
MAXHEALTH,EQ,1023.05,-6.24,99567.71,117.11,1205.55
INFY,EQ,1175,-0.52,476539.9,88.03,1038.14
TRITURBINE,EQ,698.9,-0.95,22217.68,139.94,1002.66
PREMIERENE,EQ,972.1,-4.24,44035.58,98.77,973.28
BHARTIARTL,EQ,1872.7,-0.67,1141087.61,50.99,957.75
ITC,EQ,302.05,-1.95,378529.76,307.52,933.78
MCX,EQ,3275,-1.44,83509.83,27.11,890.85
APOLLO,EQ,354.05,-1.27,12649.94,246.24,875.91
M&M,EQ,3085,-0.45,383628.64,24.07,746.02
SBIN,EQ,949.6,-0.14,876539.45,78.07,743.56
SUNPHARMA,EQ,1840,-2.71,441467.23,36.11,670.86
TCS,EQ,2317.9,-0.4,838636.51,26.17,608.13
PINELABS,EQ,141.99,-4.27,16304.38,368.17,542.68
AMBER,EQ,7382,-2.06,25999.23,7.23,538.33
MARUTI,EQ,12995,-0.12,408566.14,3.88,506
MOTHERSON,EQ,136.3,-0.51,143851.21,343.27,467.54
PAYTM,EQ,1114.3,-3.57,71335.28,40.94,457.82
AUROPHARMA,EQ,1468,-5.09,84465.47,30.39,446.27
POWERGRID,EQ,294.15,-1.8,273577.26,151.05,446.24
POLICYBZR,EQ,1798,-1.17,83192.21,24.14,431.04
POWERINDIA,EQ,35640,-2.22,158855.9,1.19,425.01
ENGINERSIN,EQ,215.4,-9.19,12106.39,193.42,423.8
COALINDIA,EQ,456.5,-0.8,281328.55,92.02,420.88
BEL,EQ,416.5,-0.93,304452.29,91.76,382.93
WAAREEENER,EQ,2998,-1.92,86237.87,12.54,379.84
CENTRALBK,EQ,31.22,-7.96,28258.47,1174.75,372.87
HAL,EQ,4363,-0.17,291786.53,8.46,371.33
PROTEAN,EQ,644,-1.56,2615.72,55.13,367.26
GLENMARK,EQ,2250.8,-5.94,63517.76,15.94,364.16
ANGELONE,EQ,339.45,-0.06,30957.8,103.08,351.1
ONGC,EQ,289.95,-1.99,364765.2,115.63,337.11
SANSERA,EQ,2854,-0.02,17789.57,11.39,329.87
WELCORP,EQ,1273.4,-4.27,33591.1,25.68,327.36
SKMEGGPROD,EQ,177.8,-9.82,936.29,157.56,316.78
WEWORK,EQ,569.8,-0.71,7817.31,53.03,308.36
HSCL,EQ,582,-1.31,29364.32,51.85,306.04
SOLARINDS,EQ,18090,-1.64,163696.51,1.57,285.35
LUPIN,EQ,2270.7,-0.6,103820.01,12.25,279.88
GROWW,EQ,187.99,-0.2,117937.34,145.82,274.26
ATHERENERG,EQ,883,-0.71,33817.36,30.4,269.3
ADANIPORTS,EQ,1785,-0.46,411256.7,14.87,266.33
DRREDDY,EQ,1310,-0.64,109337.31,20.02,262.71
HINDCOPPER,EQ,547,-0.93,52896.21,44.38,243.8
HCLTECH,EQ,1167,-0.1,316684.72,20.45,238.32
LGEINDIA,EQ,1483,-3.08,100661.95,15.48,229.86
SCI,EQ,315.55,-3.58,14698.29,71.4,229.65
PERSISTENT,EQ,4985,-0.68,78638.38,4.6,228.95
LAURUSLABS,EQ,1340,-0.81,72340.78,16.99,228.2
BAJAJ-AUTO,EQ,10566,-0.95,295317.42,2.08,220.25
TATACONSUM,EQ,1192,-0.24,117909.42,18.08,216.2
KALYANKJIL,EQ,352,-0.28,36352.46,59.9,212.56
PRESTIGE,EQ,1381.9,-0.27,59522.61,14.91,205.29
LTM,EQ,4008.2,-2.94,118891.76,5,202.55
GLAND,EQ,2325,-0.26,38305.87,8.64,201.8
OFSS,EQ,9518,-2.18,82866.04,2.01,191.32
GANECOS,EQ,944.6,-10,2531.15,17.28,180.08
TATAPOWER,EQ,408.65,-0.45,130577.55,43.99,179.76
GOLDBEES,EQ,130.56,-0.14,57946.13,136.84,178.73
IGL,EQ,154.55,-0.17,21637.02,114.85,175.65
MANKIND,EQ,2481,-1.32,102422.71,6.8,169.64
IOC,EQ,139.71,-0.58,197287.82,120.77,168.16
BIOCON,EQ,429.9,-0.22,69682.83,37.78,161.53
SWIGGY,EQ,250.1,-0.26,69035.44,64.47,161.48
BPCL,EQ,295.85,-0.19,128352.54,53.67,158.29
PFC,EQ,430.4,-0.14,142036.38,36.1,155.64
ENRIN,EQ,3510,-1.8,124998.3,4.21,148.83
CAMS,EQ,757,-1.57,18772.43,19.07,144.62
NMDC,EQ,87.95,-0.24,77324.04,154.4,135.49
CIPLA,EQ,1392.9,-0.64,112516.04,9.17,128.48
CUMMINSIND,EQ,5350,-0.74,148302,2.31,123.76
GESHIP,EQ,1657.2,-3.63,23659.37,7.33,123.22
FORTIS,EQ,961.9,-0.56,72619.42,12.69,121.72
BHARATFORG,EQ,1898.4,-0.02,90747.06,6.36,121.18
PNBHOUSING,EQ,1051.6,-0.41,27403.64,11.39,120.7
AMBUJACEM,EQ,435.1,-0.31,107549.04,27.18,118.94
HBLENGINE,EQ,776.45,-1,21522.8,14.82,116.06
TEJASNET,EQ,465.2,-0.11,8268.55,24.07,113.05
DLF,EQ,585.9,-0.35,145028.71,18.96,111.66
NEULANDLAB,EQ,16681,-0.05,21401.54,0.64,109.3
NLCINDIA,EQ,345,-1.57,47838.96,31.46,108.88
CMPDI,EQ,235.2,-0.14,16793.28,45.59,108.4
AVANTEL,EQ,161.3,-0.53,4285.92,64.23,106.83
VOLTAS,EQ,1268.3,-0.41,41966.11,8.32,105.61
THERMAX,EQ,4446,-2.82,52976.89,2.32,104.49
GPIL,EQ,291.2,-2.2,19550.15,35.13,102.31
RPOWER,EQ,27.01,-0.92,11170.72,377.52,102.16
COROMANDEL,EQ,1823,-3.17,53781.17,5.57,101.92
CESC,EQ,176.96,-1.6,23457.29,57.71,101.72
ACUTAAS,EQ,2953.2,-1.57,24178.18,3.34,98.82
IRB,EQ,22.04,-3.5,26619.91,439.87,98.75
VIYASH,EQ,246.3,-0.5,10760.24,38.87,98.46
OIL,EQ,500.45,-0.61,81403.59,19.51,97.88
NH,EQ,1848.3,-4.28,37772.01,5.09,95.84
