Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
KOTAKBANK,EQ,371.1,-3.18,369113.31,744.67,2776.37
BHARTIARTL,EQ,1828,-3.12,1113850.67,107.08,1979.7
SBIN,EQ,1067.5,-0.09,985368.43,116.93,1258.93
MAZDOCK,EQ,2616.9,-4.26,105560.51,44.84,1181.51
NETWEB,EQ,3939.1,-3.09,22429.51,24.35,943.05
MTARTECH,EQ,6109.5,-5.39,18792.57,14.48,909.92
INFY,EQ,1168,-1.17,473696.81,77.36,909.19
GRSE,EQ,2789,-4.84,31948.55,32.03,900.3
MCX,EQ,2926.1,-1.53,74613.16,23.91,706.23
TCS,EQ,2430,-1.77,879195.27,26.32,643.38
ITC,EQ,311.4,-1.11,390247.2,202.45,634.95
DMART,EQ,4365,-4.82,284651.98,13.59,598.73
CDSL,EQ,1242,-2.36,25957.8,47.41,588.39
SUZLON,EQ,55.04,-0.97,75488.96,1031.92,566.52
SONACOMS,EQ,575.5,-5.23,35787.29,91.58,532.08
INDUSTOWER,EQ,399.8,-2.48,105473.75,125.55,501.93
ONGC,EQ,292.9,-2.22,368476.38,154.68,454.8
INDIGO,EQ,4239,-1.31,163903.48,10.48,450.19
APLAPOLLO,EQ,1877,-1.47,52116.48,23.46,440.21
DATAPATTNS,EQ,4079.7,-0.05,22839.78,10.8,433.39
ZENTEC,EQ,1524.3,-8.78,13762.96,26.86,403.09
COALINDIA,EQ,480,-0.3,295810.96,77.57,373.51
PFC,EQ,448.05,-0.08,147861.06,80.92,365.23
JPPOWER,EQ,19,-3.65,13021.57,1840.18,358.28
OFSS,EQ,9720,-0.07,84612.67,3.48,340.56
COCHINSHIP,EQ,1720,-0.77,45249.89,19.49,333.99
OIL,EQ,477,-2.81,77589.19,67.19,320.99
FORCEMOT,EQ,19380,-2.63,25257.79,1.63,317.82
HEROMOTOCO,EQ,5080,-0.37,101645.61,6.18,315.73
ASHOKLEY,EQ,160.74,-0.83,94416.34,194.98,314.29
TITAN,EQ,4360,-0.57,387074.77,7.09,311.02
GOLDBEES,EQ,122.4,-0.83,55023.65,253.02,310.28
DRREDDY,EQ,1288.4,-2.61,107534.49,22.86,295.51
NAVINFLUOR,EQ,6798,-0.34,34827.5,4.15,285.73
HINDPETRO,EQ,374,-0.15,79580.56,73.47,275.8
INDIANB,EQ,828.5,-2.74,111595.97,32.73,273.93
VBL,EQ,506.2,-1.46,171201.62,52.35,267.87
NESTLEIND,EQ,1457,-0.11,280955.4,17.44,254.7
COFORGE,EQ,1153.9,-3.51,38748.95,21.33,249.06
UNIONBANK,EQ,164.05,-1.14,125229.3,145.25,240.5
IRMENERGY,EQ,337.2,-5.53,1384.53,67.4,238.84
PERSISTENT,EQ,4790,-0.21,75562.25,4.87,233.21
KFINTECH,EQ,865.5,-3.37,14933.95,26.26,229.07
RBLBANK,EQ,329.8,-2.01,20393.03,67.14,224.93
TATAPOWER,EQ,441.6,-0.66,141106.19,49.21,218.23
TECHM,EQ,1471,-0.17,144134.65,14.84,218.02
CHENNPETRO,EQ,1113.9,-1.29,16587.24,19.44,216.9
CGPOWER,EQ,801.5,-1.46,126231.18,25.69,209.11
GMDCLTD,EQ,734.7,-0.2,23363.46,26.68,193.61
BHARATFORG,EQ,1847,-1.84,88290.05,10.3,192.27
PNB,EQ,108.9,-0.42,125158.15,167.37,183.59
INDUSINDBK,EQ,912.95,-0.34,71128.49,19.74,182.95
HINDCOPPER,EQ,534,-0.16,51639.08,33.59,180.71
RECLTD,EQ,354.2,-0.03,93268.79,50.34,178.96
NMDC,EQ,89.01,-1.5,78255.97,197.24,176.47
CEATLTD,EQ,3305.5,-4.05,13370.78,4.8,159.22
BANKINDIA,EQ,138.9,-0.69,63236.56,112.05,157
ANGELONE,EQ,308,-0.24,28054.46,50.85,156.82
SUNTV,EQ,573,-5.38,22581.05,26.39,149.26
AUBANK,EQ,1015,-0.1,75958.42,13.81,141.18
KAJARIACER,EQ,1105,-6.96,17599.59,12.18,136.45
MRPL,EQ,160,-4.51,28041.58,79.89,129.27
MOTHERSON,EQ,120.3,-0.75,126964.79,99.64,121.08
SETFGOLD,EQ,126.4,-0.82,24502.49,94.52,119.43
KRN,EQ,1231,-4.97,7651.48,9.56,118.73
WELCORP,EQ,1242.2,-1.94,32768.07,9.32,116.29
AVANTIFEED,EQ,1334,-3.38,18175.17,8.67,116.12
KSB,EQ,898,-8.24,15628.72,12.79,115.78
RADICO,EQ,3390,-0.97,45391.4,3.32,113.03
GLENMARK,EQ,2389.6,-0.69,67434.71,4.51,108.68
AUROPHARMA,EQ,1374.9,-1.05,79854.42,7.78,107.61
HUDCO,EQ,220,-0.39,44041.8,48.29,107.54
ICICIGI,EQ,1749.4,-0.78,87228.51,6.06,106.67
