Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,795.55,-0.13,1224791.86,461.36,3668.53
ICICIBANK,EQ,1279,-0.04,916838.93,250.28,3210.33
RELIANCE,EQ,1435.5,-0.17,1942595.93,198.16,2850.83
VEDL,EQ,305.6,-3.41,119501.46,646.9,2022.22
SBIN,EQ,1092.9,-0.28,1008814.2,161.05,1762
BHARTIARTL,EQ,1829.6,-0.22,1114825.6,79.15,1447.97
TCS,EQ,2403,-1.33,869426.43,58.3,1404.02
INFY,EQ,1165.9,-0.11,472845.13,120.14,1401.35
COALINDIA,EQ,465.95,-0.9,287152.33,242.64,1128.27
POLICYBZR,EQ,1684,-1.05,77917.51,60.16,1008.73
ITC,EQ,307.55,-1.01,385422.37,257.18,793.45
BAJFINANCE,EQ,973.6,-0.73,606125.81,78.73,768.83
GROWW,EQ,208.2,-1.24,130616.28,349.59,722.57
DIXON,EQ,11075,-1.98,67338.1,6.19,691.93
WOCKPHARMA,EQ,1632,-4.94,26517.64,37.68,624.74
KPITTECH,EQ,724,-3.29,19848.01,86.91,624.66
GODREJCP,EQ,1036.5,-5.26,106059.3,58.82,613.1
HSCL,EQ,616.6,-2.92,31110.03,96.78,600.9
TITAN,EQ,4309,-1.16,382547.06,13.78,592.24
KEI,EQ,5133,-0.3,49071.79,11.19,568.46
ADANIPORTS,EQ,1735,-0.76,399736.9,32.8,567.53
BPCL,EQ,308.2,-1.86,133710.5,179.98,555.76
NETWEB,EQ,4320,-1.11,24598.38,12.59,547.59
IDEA,EQ,11.23,-0.62,121669.23,4228.44,474.43
CHOLAFIN,EQ,1689.2,-1.33,143974.64,26.41,446.84
HINDPETRO,EQ,398.45,-0.19,84783.09,112.41,445.39
HCLTECH,EQ,1182.4,-0.56,320863.76,37.25,441.78
JIOFIN,EQ,251,-0.57,165738.85,169.44,426.34
HINDUNILVR,EQ,2273,-1.9,534062.09,18.59,424.13
INDUSTOWER,EQ,403.3,-1.22,106397.1,103.62,417.7
SUNPHARMA,EQ,1833,-0.93,439787.74,22.01,404.2
ADANIENSOL,EQ,1388,-1.37,166738.03,28.18,391.78
WIPRO,EQ,197.39,-0.87,207040.3,193.02,382.21
LENSKART,EQ,492.4,-2.16,85501.12,71.79,350.61
CANBK,EQ,135.93,-1.53,123297.36,253.39,345.8
