Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1236.1,-0.34,886094.65,194.9,2414.56
HDFCBANK,EQ,749.15,-0.17,1153356.57,289.61,2180.61
RELIANCE,EQ,1361.2,-0.21,1842049.17,137.98,1877.67
SBIN,EQ,971,-0.37,896292.97,175.85,1710.15
KALYANKJIL,EQ,355,-1.88,36662.28,436.17,1526.13
DRREDDY,EQ,1269.9,-0.01,105990.42,92.76,1177.27
SHRIRAMFIN,EQ,920.9,-1.03,216658.89,107.48,992.7
TATAPOWER,EQ,405.85,-3,129682.86,209.59,849.33
M&M,EQ,3127,-1.54,388851.47,26.92,844.6
AXISBANK,EQ,1255.2,-0.39,390237.23,60.45,762.62
ETERNAL,EQ,238.13,-0.77,229803.8,316.15,756.14
INFY,EQ,1123.4,-1.48,455608.73,66.64,752.37
NEULANDLAB,EQ,16601,-2.36,21298.9,4.33,743.36
TCS,EQ,2274,-1.14,822753.1,31.72,724.81
POWERGRID,EQ,302.8,-1.14,281622.28,237.76,713.47
BAJFINANCE,EQ,898.6,-0.62,559433.7,74.23,667.68
COALINDIA,EQ,459.95,-0.67,283454.69,120.92,562.82
PINELABS,EQ,165,-12.24,18946.56,340.11,556.15
TVSMOTOR,EQ,3523,-1.07,167373.19,15.19,538.59
TMCV,EQ,384.7,-0.61,141659.29,132.75,510.77
NETWEB,EQ,3934,-2.04,22400.47,12.59,502.02
NTPC,EQ,390.85,-0.47,378994.2,123.22,480.07
EICHERMOT,EQ,6972,-2.16,191251.86,6.68,466.11
FEDERALBNK,EQ,279.7,-1.79,68922.21,151.48,425.86
PARAS,EQ,793,-0.95,6390.58,51.27,415.05
MARUTI,EQ,13110,-0.47,412181.77,3.07,402.17
ASHOKLEY,EQ,153.3,-1.7,90046.19,259.46,400.66
POLYCAB,EQ,8900,-1.35,133995.86,4.23,378.98
BAJAJ-AUTO,EQ,10285,-1.08,287463.53,3.68,378.6
POWERINDIA,EQ,31720,-1.69,141383.54,1.16,371.42
SUNPHARMA,EQ,1823.6,-1.2,437532.42,19.72,361.63
HYUNDAI,EQ,1848,-1.59,150157.6,18.18,337.81
WIPRO,EQ,187.98,-0.84,197272.68,172.42,324.97
NESTLEIND,EQ,1467,-0.11,282883.71,22.06,324.78
WAAREEENER,EQ,3087,-1.22,88797.97,10.15,315.47
