Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1242.5,-0.69,890813.2,389.29,4813.81
HDFCBANK,EQ,762.8,-0.76,1174371.48,403.08,3086.93
RELIANCE,EQ,1322.8,-0.98,1790084.22,216.66,2886.15
BHARTIARTL,EQ,1911,-1.4,1164424.86,89.62,1719.56
JAINREC,EQ,391.05,-15.62,13494.58,236.79,930.64
LT,EQ,3910,-0.2,537886.25,23.18,912.24
KOTAKBANK,EQ,382.4,-2.4,380352.82,225.68,867.96
MTARTECH,EQ,6800,-4.37,20916.52,11.88,821.42
TVSMOTOR,EQ,3286,-0.15,156113.63,24.85,812.78
ADANIPOWER,EQ,218.7,-0.27,421756.27,359.41,791.68
AMBER,EQ,7115,-0.54,25058.86,11.02,782.18
TATASTEEL,EQ,209,-0.34,260905.72,325.74,685.77
HFCL,EQ,137.94,-1.25,21113.13,468.87,650.38
KAYNES,EQ,3082,-1.16,20660.08,19.48,607.44
BEL,EQ,424.05,-0.6,309971.17,133.5,568.96
ITC,EQ,310,-0.05,388492.72,175.19,546.11
COHANCE,EQ,427,-0.25,16335.62,102.14,447.75
MARUTI,EQ,12924,-0.71,406333.89,3.43,445.54
GVT&D,EQ,4357,-1.58,111559.48,9.79,431.09
SUNPHARMA,EQ,1884.7,-1.11,452192.01,22.01,416.82
TDPOWERSYS,EQ,1256.9,-5.35,19636.35,33.35,413.69
ADANIENSOL,EQ,1325,-0.25,159169.95,31.04,413.64
ADANIPORTS,EQ,1764,-1.33,406418.38,22.75,405.63
ULTRACEMCO,EQ,11355,-1.78,334608.2,3.48,396.29
HINDALCO,EQ,1047,-0.58,235284.62,36.74,384.82
TMCV,EQ,378.7,-0.29,139449.89,97.71,369.38
ASTRAL,EQ,1444,-6.58,38793.08,23.78,347.73
COALINDIA,EQ,456.05,-1.31,281051.23,73.2,334.4
DATAPATTNS,EQ,3641,-2.96,20383.76,8.2,303.3
CUPID,EQ,114.4,-5.33,15382.92,257.87,298.69
SHRIRAMFIN,EQ,927,-0.72,218107.39,32.16,298.61
SCI,EQ,333.8,-3.16,15548.37,86.65,297.3
TITAN,EQ,4095,-1.79,363548.43,7.11,293.5
SUZLON,EQ,52.81,-0.83,72430.45,546.43,291.36
NATIONALUM,EQ,398.4,-0.51,73171.41,72.94,289.76
ONGC,EQ,296.45,-0.25,372942.38,95.65,283.5
EICHERMOT,EQ,6869.5,-0.63,188440.14,4.07,280.35
UNOMINDA,EQ,1049.9,-1.68,60623.39,26.57,275.7
HINDCOPPER,EQ,568.5,-2.18,54975.32,47.83,274.63
GAIL,EQ,155.8,-2.76,102440.05,171.08,269.54
TATACONSUM,EQ,1211,-1.62,119788.85,21.64,263.76
NTPC,EQ,388,-0.08,376230.65,66.94,261.13
