Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,735,-2.8,1131412.57,1035,7636.96
ICICIBANK,EQ,1211.8,-1.78,867647.39,239.53,2901.57
BHARTIARTL,EQ,1789.2,-2.97,1090178.14,142.4,2549.62
AXISBANK,EQ,1168.4,-3.05,363129.23,185.35,2156.92
SBIN,EQ,980.8,-3.8,905338.97,214.38,2118.69
INFY,EQ,1247.8,-1.72,506056.74,141.08,1767.55
BAJFINANCE,EQ,802,-4.95,499015.78,203.77,1653.25
TCS,EQ,2365,-1.04,855677.7,68.05,1613.35
M&M,EQ,2963.9,-2.54,368569.51,54.17,1608.36
KOTAKBANK,EQ,353,-3.59,351110.21,397.63,1410.78
LT,EQ,3505,-1.66,482151.84,35.49,1247.72
ETERNAL,EQ,229.2,-1.7,221186.04,497.75,1140.43
TMCV,EQ,394,-7.86,145083.86,287.63,1140.42
BSE,EQ,2684.5,-3.43,109496.48,38.41,1041.28
INDIGO,EQ,3950,-3.65,152712.13,24.51,985.13
SHRIRAMFIN,EQ,869.3,-3.82,163564.48,109.49,960.18
BEL,EQ,401.6,-0.78,293560.72,226.95,918
MCX,EQ,2390,-0.34,60943.05,37.44,890.24
TATASTEEL,EQ,191.59,-0.84,239171.9,459.15,880.33
GUJALKALI,EQ,579.85,-0.99,4258.24,146.33,844.97
HEG,EQ,538.25,-5.95,10387.02,149.81,828.71
ASHOKLEY,EQ,154.46,-5.29,90727.56,515.08,804.56
MARUTI,EQ,12250,-1.12,385143.15,6.36,783.47
HAL,EQ,3490,-2.75,233402.48,21.97,776.59
HCLTECH,EQ,1345.1,-1.41,365015.09,55.41,745.75
SUNPHARMA,EQ,1762,-1.76,422752.86,41.83,739.32
ITC,EQ,288.5,-2.1,361548.69,245.87,713.34
HINDCOPPER,EQ,453,-8.2,43806.19,149.48,693.97
NIFTYBEES,EQ,255.26,-1.4,57159.51,271.28,691.32
ULTRACEMCO,EQ,10800,-2.25,318253.5,6.32,681.64
DIXON,EQ,9638,-3.8,58600.86,6.9,677.5
EICHERMOT,EQ,6602,-3.08,181102.24,10.15,672.88
NTPC,EQ,370.45,-1.38,359213,179.74,670.85
PERSISTENT,EQ,4850,-1.02,76508.75,12.94,631.24
TRENT,EQ,3298.8,-2.97,117268.2,18.36,608.74
TITAN,EQ,3955.4,-0.66,351154.94,14.88,587.87
JIOFIN,EQ,224.45,-3.48,142596.26,259.43,587.38
CUMMINSIND,EQ,4455.9,-3.79,123517.55,12.52,568.5
APOLLOHOSP,EQ,7499.5,-0.66,107831.3,7.65,567.07
GMRAIRPORT,EQ,84.16,-5.53,88864.34,649.17,554.2
INDUSINDBK,EQ,754,-4.86,58744.6,70.94,539.54
BAJAJFINSV,EQ,1635,-3.52,261689.92,32.72,539.01
WIPRO,EQ,187,-2.4,196133.31,279.47,528.73
GROWW,EQ,149.7,-7.75,93915.74,345.64,527.35
RECLTD,EQ,305.25,-4.15,80379.16,167.23,519.03
HINDUNILVR,EQ,2057,-0.84,483310.92,24.82,510.55
MAZDOCK,EQ,2068.9,-4.35,83455.29,24.11,509.1
GRASIM,EQ,2541,-3.32,172921.23,19.79,508.4
CHOLAFIN,EQ,1350.8,-4.62,115093.18,37.1,506.16
ADANIENT,EQ,1764,-3.24,227845.15,28.25,504.76
SUZLON,EQ,39.61,-2.96,54323.66,1265.92,504.72
TMPV,EQ,297,-2.04,109373.98,164.1,489.57
MAXHEALTH,EQ,960,-1.55,93420.96,49.41,474.76
HDFCAMC,EQ,2211.2,-4.44,94727.85,20.89,468.88
KAYNES,EQ,3420,-5.33,22925.85,13.04,456.35
UNIONBANK,EQ,163.99,-6.55,125183.5,268.45,451.08
TVSMOTOR,EQ,3360,-2.13,159629.27,13.24,447.29
CANBK,EQ,123.65,-5.21,112158.6,346.66,434.26
BRITANNIA,EQ,5419.5,-1.46,130538.57,7.84,426.17
IDEA,EQ,8.54,-3.94,92524.95,4905.04,424.78
RPSGVENT,EQ,791.3,-2.39,2618.13,52.8,420.34
BPCL,EQ,281.35,-0.48,122061.81,147.58,415.27
SBILIFE,EQ,1780,-3.13,178550.4,22.75,406.05
MRPL,EQ,176.35,-0.42,30907.08,221.22,402.23
BANKBARODA,EQ,247.1,-5.07,127784.36,159.51,399.31
SWIGGY,EQ,263,-2.07,72596.25,152.17,396.89
VBL,EQ,384,-1.36,129872.42,102.13,393.37
IOC,EQ,136.1,-1.2,192190.05,283.76,386.91
POLYCAB,EQ,6830.5,-3.35,102833.52,5.5,378.77
ADANIPORTS,EQ,1312,-1.93,302279.43,28.57,376.87
HDFCLIFE,EQ,592.95,-2.83,127947.91,62.94,374.28
MUTHOOTFIN,EQ,3190,-2.46,128068.44,11.71,372.62
LUPIN,EQ,2312,-0.98,105699.81,15.93,368.76
INDUSTOWER,EQ,415.5,-2.53,109615.66,87.37,366.02
GRSE,EQ,1971,-4.71,22578.2,17.85,364.44
AUBANK,EQ,841.65,-4.66,62977.9,42.76,361.25
TATAPOWER,EQ,378.8,-1.79,121039.46,94.47,360.29
HEROMOTOCO,EQ,5060,-1.61,101245.43,7.04,357.97
HINDPETRO,EQ,335.3,-1.64,71345.89,105.84,356.52
PFC,EQ,379.5,-4.17,125238.86,91.43,351.76
ICICIGI,EQ,1707.2,-2.28,85080.43,20.42,348.37
IDFCFIRSTB,EQ,58.85,-4.88,50621,573.95,341.5
CDSL,EQ,1121,-4.29,23428.9,29.51,335.83
MOTHERSON,EQ,105.1,-3.91,110922.69,313.78,332.45
ASIANPAINT,EQ,2168.2,-1.78,207973.26,15.14,328.58
GODFRYPHLP,EQ,1870.5,-1.61,29176.39,17.15,327.11
DLF,EQ,503.8,-3.67,124706.37,64.11,325.78
LODHA,EQ,679,-3.03,67826.34,47.76,324.94
AUROPHARMA,EQ,1301.1,-1,75568.1,24.75,323.57
ADANIPOWER,EQ,150.3,-2.35,289848.96,211.01,321.79
CGPOWER,EQ,654,-2.09,102999.61,48.3,317.69
INDHOTEL,EQ,571.6,-3.27,81363.39,54.94,317.2
OIL,EQ,471,-1.46,76613.23,65.22,315.39
BHARATFORG,EQ,1683.8,-2.39,80488.78,18.36,308.05
BHEL,EQ,245.75,-3.57,85571.71,123.09,307.93
POWERINDIA,EQ,24370,-1.28,108622.85,1.27,307.4
UPL,EQ,568.5,-4.59,47991.02,53.17,307.21
YESBANK,EQ,17.28,-4.64,54224,1741.92,303.62
PAYTM,EQ,951,-5.73,60868.34,31.08,302.54
COCHINSHIP,EQ,1195,-4.92,31438.15,24.59,300.66
KEI,EQ,4020.5,-2.51,38436.22,7.4,297.88
DIVISLAB,EQ,5960,-0.63,158219.27,4.92,292.18
GVT&D,EQ,3670,-2.03,93969.08,7.89,289.95
FEDERALBNK,EQ,260.3,-3.34,64118.73,109.79,287.12
BAJAJ-AUTO,EQ,8761.5,-1.57,244882.03,3.25,286.35
NAUKRI,EQ,963.9,-2.77,62501.26,29.68,286.2
ATHERENERG,EQ,747,-6.2,28563.5,36.2,277.72
JSWSTEEL,EQ,1115,-1.35,272668.12,24.55,276.12
NETWEB,EQ,3088.9,-2.87,17588.41,8.71,272.15
DATAPATTNS,EQ,3038.3,-3.64,17009.61,8.75,270.48
BDL,EQ,1092,-3.95,40028.63,24.08,268.84
PNB,EQ,100.8,-4.12,115848.87,262.69,267.13
POLICYBZR,EQ,1424.1,-2.41,65892.12,18.67,266.77
SOLARINDS,EQ,12033,-3.1,108886.68,2.11,259.04
GLENMARK,EQ,2122,-2.23,59883.01,11.98,257.35
CIPLA,EQ,1222,-1.63,98711.04,20.89,256.11
MARICO,EQ,732,-1.41,95024.5,34.61,255.7
SUPREMEIND,EQ,3740,-0.21,47508.05,6.84,255.16
ADANIGREEN,EQ,806.8,-3.09,132427.66,31.05,254.27
DRREDDY,EQ,1252,-2.32,104495.96,19.91,250.54
RVNL,EQ,250,-5.32,52125.5,96.47,245.56
GODREJCP,EQ,994.9,-1.37,101802.6,24.69,244.38
PFOCUS,EQ,326.95,-0.03,25371.01,72.04,239.73
MRF,EQ,128800,-0.6,54625.92,0.19,237.48
TORNTPHARM,EQ,4221.1,-1.04,142857.15,5.58,235.63
LICI,EQ,726.3,-5.14,459384.58,31.74,232.58
LTF,EQ,241.15,-4.17,60393.27,95.36,230.34
IRFC,EQ,87.35,-5.52,114153.4,256.58,228.26
JUBLFOOD,EQ,436.85,-3.85,28825.34,51.65,225.73
LTM,EQ,4029.9,-4.07,119483.84,5.32,216.04
NESTLEIND,EQ,1179.7,-1.13,227483.24,18.15,213.89
INDIANB,EQ,848,-2.72,114222.55,24.89,211.94
VOLTAS,EQ,1280,-3.22,42353.25,16.22,207.9
OBEROIRLTY,EQ,1412.8,-3.03,51369.72,14.39,207.52
