Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,842,-0.4,1295867.65,235.07,1975.49
MCX,EQ,2609.8,-2.32,66547.77,57.49,1518.58
SILVERBEES,EQ,237.79,-1.29,33139.59,437.14,1031.29
VEDL,EQ,678,-3.05,265124.31,112.28,768.12
GOKULAGRO,EQ,184.4,-3.46,5441.4,347.62,675.04
HINDCOPPER,EQ,489.3,-0.78,47316.49,125.17,603.61
HINDUNILVR,EQ,2134.5,-1.1,501520.25,24.41,523.41
TATASTEEL,EQ,195,-0.22,243428.78,263.54,513.53
ITC,EQ,304,-0.28,380966.06,167.03,509.43
ADANIPOWER,EQ,154.1,-0.96,297177.15,287.73,442.91
SUNPHARMA,EQ,1781.5,-0.72,427431.45,24.36,435.33
COALINDIA,EQ,457.2,-1.09,281759.94,95.39,433.01
NATIONALUM,EQ,387.45,-1.95,71160.3,106.68,413.46
MOIL,EQ,295,-0.89,6002.81,139.88,412.38
NTPC,EQ,379.75,-0.94,368230.9,106.81,405.78
APOLLOHOSP,EQ,7460,-0.53,107263.35,4.98,375.1
HINDALCO,EQ,931.8,-0.52,209396.57,39.07,363.76
GOLDBEES,EQ,127.93,-0.23,57409.81,279.56,356.91
NETWEB,EQ,3290,-0.44,18733.49,10.35,345.2
HINDZINC,EQ,537.5,-1.62,227110.9,63.87,342.12
MRPL,EQ,190.81,-4.77,33441.34,173.41,337.97
HAL,EQ,3955.9,-0.18,264560.7,8.29,328.22
CHOLAFIN,EQ,1523,-0.39,129736.7,20.77,316.47
CHENNPETRO,EQ,1015,-4.7,15114.51,30.99,316.32
SAIL,EQ,153.45,-0.05,63382.91,201.71,311.16
TATAPOWER,EQ,399.9,-0.24,127781.63,73.48,295.24
CIPLA,EQ,1266.7,-1.19,102321.58,22.26,283.87
SOLARINDS,EQ,13682,-2.51,123808.49,1.93,267.03
POWERGRID,EQ,298,-0.17,277157.99,86.92,261.36
TRENT,EQ,3634,-0.01,129184.14,6.45,237.4
ONGC,EQ,264.55,-0.08,332811.29,87.81,232.5
TATSILV,EQ,24.15,-1.27,5431.46,906.72,217.16
AUROPHARMA,EQ,1268,-1.4,73645.65,17,216.32
ITI,EQ,263.3,-4.34,25300.15,74.75,199.59
MTARTECH,EQ,3587,-1.06,11033.47,4.97,181.64
ICICIGI,EQ,1830,-0.32,91200.33,9.55,174.15
IDEAFORGE,EQ,429.3,-2.15,1857.8,36.51,159.24
ATGL,EQ,515,-0.36,56640.22,28.91,149.06
NESTLEIND,EQ,1202.5,-0.36,231879.8,11.44,137.99
SILVERIETF,EQ,247.99,-1.24,15713.38,52.72,129.8
OIL,EQ,468.8,-1.04,76255.37,26.42,124.28
HDFCSILVER,EQ,237.67,-1.63,7941.77,50.89,119.86
DABUR,EQ,451.4,-0.27,80064.37,26.03,117.88
TATACONSUM,EQ,1071,-0.65,105939.44,10.92,117.66
DEEDEV,EQ,281.8,-10,1951.84,39.79,113.85
HOMEFIRST,EQ,982.5,-0.27,10242.17,11.41,111.62
CGPOWER,EQ,706.9,-0.21,111330.71,15.61,110.56
MARICO,EQ,752.85,-0.25,97730.85,14.62,110.41
TORNTPHARM,EQ,4294.9,-0.25,145354.81,2.39,102.28
RADICO,EQ,2720,-0.7,36419.03,3.6,98.02
MGL,EQ,1003,-1.29,9907.41,9.79,97.97
BAJEL,EQ,165,-5.99,1908.82,57,96.24
TATAGOLD,EQ,15,-0.2,5864.74,581.53,87.06
SETFGOLD,EQ,131.82,-0.23,24917.97,64.56,84.95
GOLDIETF,EQ,132.2,-0.28,25742.5,63.73,84.14
AEROFLEX,EQ,247,-1.89,3194.21,30.02,76.1
EMAMILTD,EQ,415,-0.85,18114.75,17.33,72.18
HDFCGOLD,EQ,131.94,-0.35,22693.98,52.12,68.69
JINDALSAW,EQ,197.8,-1.18,12649.47,31.12,61.65
CLEANMAX,EQ,859,-3.56,10057.1,6.84,61.01
SUNDARMFIN,EQ,4990,-0.51,55440.83,1.2,59.29
ONESOURCE,EQ,1475,-0.76,16906.63,3.85,55.85
SBISILVER,EQ,243,-1.55,6217.67,23.01,55.52
SILVER,EQ,247.7,-1.2,3352.08,22.57,55.51
FACT,EQ,811,-0.16,52477.54,6.36,52.14
CRAFTSMAN,EQ,6880,-0.53,16412.64,0.75,52.14
ICICIPRULI,EQ,586.25,-1.05,84958.17,8.78,51.86
TATACHEM,EQ,650.85,-0.8,16580.81,7.46,48.78
CARTRADE,EQ,1688,-2.13,8075.89,2.83,48.52
EMBASSY,RR,419.9,-0.5,39802.06,11.01,46.55
ACUTAAS,EQ,2253,-2.15,18445.56,2.01,45.85
AVANTIFEED,EQ,1230,-1.14,16758.21,3.67,45.36
AEGISLOG,EQ,608.95,-1.76,21374.15,7.31,44.87
APTUS,EQ,219.66,-0.71,10999.31,20.18,44.42
ASTERDM,EQ,659,-1.58,34144.18,6.44,43.31
JSL,EQ,730.7,-0.02,60240.34,5.88,43
SILVERCASE,EQ,25.17,-1.53,1263.72,165.46,41.4
CHOLAHLDNG,EQ,1490,-2.1,27978.84,2.73,41.05
TRAVELFOOD,EQ,1122.7,-0.79,14783.66,3.5,39.59
ASTRAMICRO,EQ,944,-2.12,8962.81,4.14,39.28
IPCALAB,EQ,1551.9,-0.86,39372.36,2.53,39.07
WABAG,EQ,1226.3,-0.32,7640.03,3.15,38.94
SBFC,EQ,88.87,-0.89,9832.7,42.64,37.83
LINDEINDIA,EQ,7225,-1.39,61617.85,0.52,37.65
APOLLOTYRE,EQ,420,-0.46,26674.24,8.65,36.59
RAINBOW,EQ,1120,-0.67,11374.63,3.21,35.93
GSPL,EQ,258.25,-2.62,14570.76,13.6,35.32
VIJAYA,EQ,938,-0.41,9635.6,3.68,34.62
AXISILVER,EQ,246.84,-1.09,1978.59,14.02,34.25
COROMANDEL,EQ,2030,-0.39,59887.97,1.65,33.5
KIRLOSENG,EQ,1437.9,-0.26,20899.83,2.25,32.69
MANINDS,EQ,384.3,-3.05,2882.62,8.01,31.48
SILVERBETA,EQ,239,-1.55,1470.88,12.59,29.89
GPIL,EQ,259.55,-0.27,17420.16,11.08,28.99
VTL,EQ,547.5,-1.15,15838.18,4.57,25.21
TEGA,EQ,1697,-1.46,12749.17,1.46,24.88
JKCEMENT,EQ,5110,-0.14,39484.08,0.48,24.67
GOLDETF,EQ,150.28,-0.09,3265.92,16.24,24.35
ANURAS,EQ,1235.9,-0.02,14070.51,1.86,23.31
HONAUT,EQ,29190,-0.19,25808.41,0.08,23.11
REGAAL,EQ,74.8,-1.11,768.37,28.4,22.3
ABBOTINDIA,EQ,26390,-0.23,56076.91,0.08,22.23
GILLETTE,EQ,7900,-0.72,25742.32,0.26,21.17
KSCL,EQ,769.7,-3.64,3959.27,2.63,20.61
GOLDCASE,EQ,24.29,-0.49,2269.41,82.65,20.07
RKFORGE,EQ,534.3,-1.38,9672.47,3.64,19.6
GUJGASLTD,EQ,359.45,-0.69,24744.18,5.29,19.04
SILVERADD,EQ,240,-1.19,1915.25,8,19.03
NIVABUPA,EQ,70.95,-0.89,13107.71,25.61,18.33
SILVER1,EQ,24.07,-1.43,2375.46,76.52,18.29
GOLD1,EQ,129.19,-0.2,12940.92,13.64,17.57
EMBDL,BE,51.1,-1.56,7106.14,33.52,17.49
BIRET,RR,330.55,-0.64,24770.94,5.04,16.74
BBOX,EQ,504.2,-1.8,8595.73,3.18,16.49
GENUSPOWER,EQ,246.8,-1.02,7508.09,6.55,16.31
RATNAVEER,EQ,146.71,-4.02,995.73,10.72,16.04
CEIGALL,EQ,276,-1.08,4808.05,5.59,15.71
GOLDADD,EQ,150.15,-0.06,2220.45,9.91,14.87
AWFIS,EQ,275.1,-0.72,1968.08,5.2,14.68
GANECOS,EQ,838,-0.83,2245.5,1.58,13.18
NEXT50IETF,EQ,69.2,-0.82,2159.15,18.16,12.54
CPSEETF,EQ,102.13,-0.13,22158.65,12.05,12.34
ARFIN,EQ,76.1,-0.42,1283.98,16.22,12.25
BERGEPAINT,EQ,415.45,-0.17,48441.59,2.88,11.98
SILVERAG,EQ,241.3,-1.53,985.3,4.96,11.9
3MINDIA,EQ,32950,-0.48,37118.41,0.04,11.84
UNIMECH,EQ,771.95,-0.88,3925.9,1.51,11.65
PAISALO,EQ,34.1,-1.16,3101.47,31.69,10.92
PNGSREVA,EQ,366,-0.04,1160.16,2.92,10.87
AADHARHFC,EQ,474,-1.36,20599.69,2.26,10.79
MINDSPACE,RR,453.9,-1.09,29428.29,2.26,10.3
AXISGOLD,EQ,128.75,-0.39,5433.34,7.99,10.27
TTKPRESTIG,EQ,476.8,-1.72,6529.82,2.04,9.82
UBL,EQ,1615,-0.15,42701.43,0.59,9.57
TBOTEK,EQ,1172,-0.62,12726.49,0.81,9.56
VRLLOG,EQ,248.2,-1.29,4341.94,3.8,9.55
ALIVUS,EQ,935.2,-0.1,11478.3,0.99,9.54
ANTELOPUS,EQ,529.25,-2.06,1860.97,1.79,9.52
BASF,EQ,3419.3,-0.02,14800.66,0.27,9.23
IMFA,EQ,1255.1,-0.05,6771.78,0.73,9.22
RACLGEAR,EQ,1215,-3.66,1432.25,0.74,9.18
ESILVER,EQ,248,-1.1,1567.04,3.59,8.9
STYLAMIND,EQ,2215.1,-0.52,3754.16,0.4,8.78
BAYERCROP,EQ,4480.4,-0.16,22450.05,0.19,8.69
AEGISVOPAK,EQ,189.6,-1.16,21007.52,4.44,8.46
GRINDWELL,EQ,1428.1,-0.36,15811.92,0.58,8.31
SAREGAMA,EQ,351,-0.58,6767.61,2.35,8.23
HAPPYFORGE,EQ,1285,-0.09,12121.14,0.63,8.17
INDIGRID,IV,164.72,-0.16,15690.65,4.83,7.95
GROWWSLVR,EQ,24.29,-1.46,342.72,32.51,7.85
IPL,EQ,137.99,-0.12,1589.14,5.4,7.48
AMAGI,EQ,351.9,-1.28,7612.97,2.12,7.46
EUROPRATIK,EQ,225.5,-0.46,2304.61,3.2,7.38
KRT,RR,115.56,-0.48,51243.92,6.33,7.34
ONEPOINT,EQ,42.95,-1.17,1129.25,16.9,7.31
FDC,EQ,340,-0.16,5535.54,2.11,7.19
INDOTHAI,EQ,256.5,-1,3283.67,2.61,6.76
STUDDS,EQ,490.6,-4.02,1930.68,1.3,6.58
NEOGEN,EQ,1326,-2.45,3498.21,0.49,6.58
ENCOMPAS,SM,240.05,-8.03,340.48,2.64,6.29
SENORES,EQ,746.55,-0.82,3438.13,0.81,6.15
MBEL,EQ,278.6,-0.77,1592.15,2.15,6.08
RHETAN,EQ,24.8,-0.12,1976.25,23.38,5.84
BEWLTD,SM,83.5,-0.48,109.16,6.74,5.7
BIKAJI,EQ,616.2,-0.03,15441.52,0.91,5.61
GOLDBETA,EQ,130.3,-0.04,4379.67,4.29,5.57
MHRIL,EQ,259,-1.39,5232.92,2.12,5.54
EPIGRAL,EQ,853,-0.04,3679.96,0.61,5.24
SAWALIYA,SM,322,-0.34,319.37,1.6,5.2
GODIGIT,EQ,328.45,-0.76,30364.87,1.55,5.1
CAMPUS,EQ,228.85,-0.33,6993.5,2.21,5.09
CANHLIFE,EQ,147.49,-0.24,14011.55,3.32,4.91
NDLVENTURE,EQ,113.51,-0.8,382.21,4.2,4.83
VENUSREM,EQ,899.95,-1.63,1202.96,0.53,4.75
PDSL,EQ,273.1,-1.85,3862.78,1.64,4.54
APCOTEXIND,EQ,340,-0.03,1762.73,1.34,4.53
SHADOWFAX,EQ,111.5,-0.21,6446.19,3.84,4.31
MACPOWER,EQ,868,-0.22,868.36,0.48,4.23
SUNDRMFAST,EQ,811,-1.63,17041.41,0.5,4.09
591GS2028,GS,101.95,-1.49,51994.5,3.96,4.06
GKSL,EQ,104.99,-0.33,827.78,3.77,3.99
SUNCLAY,EQ,1300.8,-1.63,2867.76,0.3,3.96
AHCL,EQ,114.87,-0.72,610.55,3.14,3.62
NITINSPIN,EQ,371,-0.99,2085.76,0.92,3.45
WELENT,EQ,465,-0.02,6436.24,0.73,3.45
TEMBO,EQ,502.25,-2.34,776.84,0.67,3.41
SGBAUG28V,GB,15275,-0.39,9699.29,0.02,3.41
LMW,EQ,14385,-0.1,15367.5,0.02,3.35
MARKOLINES,EQ,154.97,-0.81,341.57,2.13,3.35
INDSWFTLAB,EQ,144.51,-0.93,1179.37,2.25,3.29
JASH,EQ,370.95,-0.22,2333.47,0.86,3.2
EVEREADY,EQ,299,-0.89,2173.35,1.05,3.17
LINCOLN,EQ,600,-0.38,1201.78,0.52,3.14
SACHEEROME,ST,344,-0.01,769.62,0.88,3.05
NIBE,EQ,997,-0.19,1445.78,0.3,3.01
KHADIM,EQ,94.8,-0.11,174.23,3.04,2.95
BSLGOLDETF,EQ,135.56,-0.58,2968.54,2.17,2.94
GROWWGOLD,EQ,15.07,-0.4,453.25,19.46,2.93
LAOPALA,EQ,185,-3.06,2053.5,1.54,2.9
IRBINVIT,IV,59.74,-0.17,7656.28,4.77,2.86
BALAJITELE,EQ,89.8,-1.38,1093.87,3.09,2.83
JNKINDIA,EQ,240.6,-0.8,1346.25,1.12,2.73
PHANTOMFX,SM,180,-0.3,286.61,1.45,2.64
ELECTHERM,EQ,631,-2.51,804.07,0.4,2.55
IVZINGOLD,EQ,13480,-0.32,760.49,0.02,2.51
SGBDE31III,GB,15850.99,-0.24,19190.49,0.02,2.49
MOENERGY,EQ,36.1,-0.41,54.29,6.83,2.48
REMSONSIND,EQ,91,-0.16,317.4,2.68,2.46
ASIANENE,EQ,290.1,-0.33,1303.63,0.82,2.38
ASHIANA,EQ,307.1,-0.49,3087.12,0.75,2.34
SAKAR,EQ,539.85,-1.04,1201.16,0.42,2.25
SAGCEM,EQ,174.6,-0.21,2282.15,1.24,2.19
VLEGOV,EQ,11.75,-3.85,127.43,18.27,2.18
ELIN,EQ,120.1,-0.46,596.41,1.76,2.18
INNOVACAP,EQ,709,-0.12,4057.25,0.3,2.15
INNOVANA,EQ,375,-2.48,774.75,0.56,2.1
ALMONDZ,EQ,13.9,-1.63,241.37,14.19,2.06
TECHERA,SM,166.6,-1.04,275.24,1.25,2.06
OMAXE,EQ,72.35,-0.03,1323.29,2.85,2.06
AGARIND,EQ,431.05,-0.08,644.76,0.46,2.01
ESABINDIA,EQ,5364,-1.24,8256.82,0.04,2.01
AMRUTANJAN,EQ,515.35,-0.56,1489.91,0.34,1.75
MOSILVER,EQ,244,-1.56,1102.07,0.72,1.74
ARIHANTACA,SM,470,-0.35,284.59,0.37,1.73
MVKAGRO,SM,465,-7.25,2348.43,0.35,1.7
EVERESTIND,EQ,330.5,-3.87,524.03,0.43,1.47
SWANDEF,BE,2279.2,-5,12007.32,0.06,1.44
NARMADA,EQ,32.81,-1.12,124.47,4.26,1.43
MUNISH,SM,60.45,-1.79,145.5,2.3,1.43
MVGJL,EQ,147.4,-0.36,720.01,0.93,1.39
URAVIDEF,EQ,126.02,-2.24,143.66,1.09,1.38
RISHABH,EQ,395,-2.08,1520.65,0.33,1.3
NDRINVIT,IV,129.9,-1.33,5144.2,1,1.3
VMARCIND,SM,676,-0.55,1650.84,0.19,1.3
SRTL,EQ,47.4,-1.94,189.48,2.67,1.27
OILCOUNTUB,EQ,40.72,-8.21,211.7,2.97,1.26
AQYLON,EQ,72.3,-4.99,1834.47,1.7,1.23
MENONBE,EQ,122.78,-3.32,688.06,0.99,1.22
KABRAEXTRU,EQ,221.95,-0.6,776.22,0.55,1.22
ANONDITA,SM,695,-2.52,1257.02,0.17,1.19
SGBD29VIII,GB,15300,-0.94,3795.15,0.01,1.16
SANSTAR,EQ,83.43,-0.71,1520.46,1.37,1.15
SPCENET,EQ,4.17,-1.65,236.75,27.48,1.14
DIGIKORE,SM,78.25,-4.57,99.11,1.37,1.12
SILVERBND,EQ,248.26,-1.47,13.08,0.45,1.11
MAYASHEEL,SM,43.05,-6.92,94.93,2.61,1.11
SILVER360,EQ,244.2,-1.06,51.92,0.46,1.1
SILGO,EQ,73.2,-1.07,234.14,1.49,1.09
SHOPERSTOP,EQ,301.05,-0.22,3315.08,0.36,1.09
MANOMAY,EQ,206.95,-1.82,373.52,0.52,1.08
GREENLEAF,SM,72.2,-7.79,42.81,1.43,1.07
DELPHIFX,EQ,10.09,-2.13,247.48,10.11,1.05
EGOLD,EQ,154.5,-0.32,1448.4,0.68,1.05
PRAMARA,SM,346.3,-1.2,482.89,0.29,1.03
935TSI31,N0,102250,-14.08,1277.52,0,1.02
DOLATALGO,EQ,74.07,-0.27,1303.63,1.37,1.02
SHIVALIK,EQ,250.05,-0.97,393.84,0.39,0.99
HARSHA,EQ,340.6,-0.35,3100.96,0.29,0.98
PREMIERPOL,EQ,58.7,-2.6,614.84,1.64,0.98
NGLFINE,EQ,2170,-0.97,1340.63,0.04,0.98
ANNAPURNA,SM,163.25,-0.4,356.21,0.59,0.97
935TSI34,N0,103200,-14,1289.39,0,0.93
ZIMLAB,EQ,68,-3.12,331.4,1.35,0.92
RANEHOLDIN,EQ,1109.1,-0.35,1583.55,0.08,0.92
OMINFRAL,EQ,88.35,-0.01,850.84,1.02,0.91
MONOLITH,SM,410,-0.23,891.18,0.21,0.89
SGBOC28VII,GB,15232,-0.67,2832.42,0.01,0.88
THEJO,EQ,1565,-0.27,1697.63,0.05,0.87
MUTHOOTCAP,EQ,196,-1.22,322.37,0.43,0.85
BBNPPGOLD,EQ,149.2,-0.63,341.36,0.56,0.84
TCC,EQ,365,-1.34,1734.77,0.22,0.83
SPECTRUM,EQ,1395,-3.55,2192.08,0.06,0.82
TECHLABS,SM,190.5,-4.96,329.2,0.42,0.81
SGBSEP29VI,GB,15270,-0.29,5375.56,0.01,0.79
MEDICAMEQ,EQ,270,-0.17,366.2,0.28,0.78
AONESILVER,EQ,9.47,-0.11,19.73,8.24,0.78
SGBAUG27,GB,15240,-0.47,1561.85,0,0.76
NURECA,EQ,246.15,-0.36,234.87,0.3,0.75
