Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,800,-5.11,1231358.61,1716.37,13761.37
SILVERBEES,EQ,218.4,-7.9,30200.34,1043.11,2329.17
RELIANCE,EQ,1392,-1.14,1883720.19,164.98,2301.06
ICICIBANK,EQ,1259.7,-2.3,901787.22,144.23,1815.66
LT,EQ,3444,-4.54,473760.61,48.99,1693.51
ETERNAL,EQ,229.5,-5.38,221475.55,723.06,1674.6
SBIN,EQ,1052.6,-1.61,971614.81,134.31,1410.1
BHARTIARTL,EQ,1835.6,-1.07,1046678.45,71.45,1312.82
GOLDBEES,EQ,121.69,-4.86,54519.02,1011.68,1240.83
SHRIRAMFIN,EQ,953,-6.71,179313.18,119.56,1152.33
BSE,EQ,2899.8,-3.2,118278.22,38.71,1135.46
WAAREEENER,EQ,3150.7,-1.07,90627.02,35.55,1125.71
INFY,EQ,1226,-3.24,497190.95,91.56,1125.6
MCX,EQ,2530.3,-2.8,64520.59,40.96,1050
AXISBANK,EQ,1209.1,-3.52,375714.91,82.65,1004.76
BAJFINANCE,EQ,836.7,-4.93,520606.61,115.86,973.8
M&M,EQ,3059.8,-4.82,380494.95,30.6,945.4
VEDL,EQ,669.2,-1.44,261683.17,138.41,933.67
HINDPETRO,EQ,327.45,-6.27,69675.55,258.18,847.67
MARUTI,EQ,12600,-3.43,396147.24,5.69,719.22
NIFTYBEES,EQ,262.4,-2.61,56698.51,269.51,709.28
TCS,EQ,2362.8,-3.2,854881.72,27.57,655.84
KOTAKBANK,EQ,370,-1.44,368018.91,173.08,636.78
DIXON,EQ,10190,-4.85,61957.13,6.17,635.12
INDIGO,EQ,4174,-4.28,161372.27,15.02,630.8
HINDCOPPER,EQ,473.95,-3.11,45832.1,123.92,583.25
IDEA,EQ,9.01,-4.56,97617.07,6369.56,576.45
HINDZINC,EQ,511.95,-4.77,216315.21,107.49,551.81
JBMA,EQ,554,-5.26,13101.78,95.55,535.33
ITC,EQ,299.1,-1.63,374825.49,178.51,535.12
BEL,EQ,432,-2.39,315782.45,122.38,531.05
TATSILV,EQ,22.34,-7.15,5022.37,2310.15,524.64
TMCV,EQ,420,-6.18,154657.92,111.83,474.95
COALINDIA,EQ,454.4,-0.18,280034.38,101.93,464.63
TATASTEEL,EQ,191.2,-2.15,238685.04,241.46,463.92
POLYCAB,EQ,7205,-2.3,108471.64,6.42,461.11
BPCL,EQ,287.35,-5.38,124664.87,154.95,448.98
HINDUNILVR,EQ,2085,-2.36,489889.78,20.99,438.58
HINDALCO,EQ,900,-3.54,202250.39,47.34,430.89
EICHERMOT,EQ,6825,-2.88,187219.44,6.29,429.62
INDUSINDBK,EQ,816,-3.11,63575.06,50.81,417.04
MAZDOCK,EQ,2365.2,-3.73,95407.44,17.17,411.57
SUNPHARMA,EQ,1749.7,-1.61,419801.75,23.01,403.29
NATIONALUM,EQ,378,-2.49,69424.68,104.7,398.96
NTPC,EQ,374.9,-0.95,363528.01,105.68,397.28
MUTHOOTFIN,EQ,3320.1,-3.29,133291.55,11.82,393.21
HAL,EQ,3812.9,-3.75,254997.22,10.15,391.18
JIOFIN,EQ,240.2,-3.22,152602.46,150.46,363.36
GUJGASLTD,EQ,353,-1.67,24300.17,99.04,362.82
TVSMOTOR,EQ,3477.1,-2.68,165192.54,10.45,361.01
URBANCO,EQ,113.5,-6.33,16595.75,302.3,350.69
ASHOKLEY,EQ,169.78,-4.95,99726.3,199.36,339.85
GRASIM,EQ,2609,-4.19,177548.79,12.7,335.21
SILVERIETF,EQ,228.5,-7.66,14411.25,140.09,325.76
TATAPOWER,EQ,399,-0.34,127494.05,81.24,325.13
TMPV,EQ,310.2,-4.48,114235.05,101.46,316.29
MRPL,EQ,184.99,-3.68,32421.32,167.06,314.59
KAYNES,EQ,3579,-3.68,23991.7,8.68,313.02
ULTRACEMCO,EQ,10850,-3.53,319726.9,2.84,308.93
DATAPATTNS,EQ,3266.1,-1.09,18284.92,9.31,307.45
ADANIPORTS,EQ,1360,-2.99,313338.44,21.61,294.92
ADANIENT,EQ,1938.4,-3.43,250573.56,15.11,294.2
IOC,EQ,143.45,-3.25,202569.16,200.77,289.03
COFORGE,EQ,1096.9,-3.1,36829.32,26.12,287.63
