Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,833.3,-0.08,1282478.04,461.08,3835.46
RELIANCE,EQ,1390,-0.01,1881013.7,209.4,2926.48
ICICIBANK,EQ,1269.9,-1.91,908995.7,196.76,2499.94
BHARTIARTL,EQ,1798.3,-0.48,1025409.6,129.23,2328.59
M&M,EQ,3029.1,-4.39,376677.32,69.69,2129.98
JINDALSAW,EQ,195.2,-1.43,12483.2,1028.37,2065.27
LT,EQ,3713,-3.28,510764.56,42.55,1600.36
SBIN,EQ,1085,-0.56,1001522.01,146.14,1579
ETERNAL,EQ,220.9,-1.3,213176.25,657.32,1438.16
BAJFINANCE,EQ,862.95,-3.44,536939.73,155.08,1351.7
AXISBANK,EQ,1234.9,-1.66,383711.77,96.63,1198.2
INFY,EQ,1265.9,-0.81,513371.96,76,963.91
KOTAKBANK,EQ,375,-2.14,372992.14,250.48,944.11
TVSMOTOR,EQ,3408,-5.35,161909.69,25.89,892.72
EICHERMOT,EQ,6969.5,-3.92,191183.28,12.6,885.22
GUJGASLTD,EQ,386.5,-1.15,26606.28,203.14,833.62
ASHOKLEY,EQ,178,-3.61,104554.61,442.43,791.56
VEDL,EQ,721,-0.08,281938.98,101.81,727.27
SHRIRAMFIN,EQ,1029.1,-0.25,193628.06,70.55,724.54
MARUTI,EQ,12995,-3.72,408566.14,5.45,715.29
ITC,EQ,303.8,-1.68,380715.42,233.2,713.33
INDIGO,EQ,4268,-1.9,165006.43,15.96,678.82
TCS,EQ,2447,-0.73,885346.02,27.52,674.52
GODREJCP,EQ,1046.8,-4.09,107113.24,60.37,638.23
BEL,EQ,453.9,-0.04,331790.86,140.9,636.88
INDUSINDBK,EQ,830,-5.38,64665.81,75.14,630.44
MCX,EQ,2525,-0.26,64385.44,25.1,629.12
ULTRACEMCO,EQ,11118,-3,327624.3,5.36,599.29
MAXHEALTH,EQ,1019.9,-1.19,99245.73,57.44,587.02
BRITANNIA,EQ,5814,-1.82,140040.83,9.97,575.54
AMBER,EQ,6930,-5.17,24387.83,7.75,543.35
ONGC,EQ,270.6,-0.06,340422.36,200.6,542.84
KAYNES,EQ,3695,-0.83,24769.3,14.73,540.04
TMCV,EQ,445.2,-0.06,163937.39,122.86,537.71
VBL,EQ,410.75,-4.75,138919.53,123.25,511.79
TATASTEEL,EQ,193.5,-0.64,241556.25,244.14,469.89
NETWEB,EQ,3249,-0.9,18500.03,13.93,446.99
TITAN,EQ,4137,-0.08,367277.13,10.71,440.81
IDEA,EQ,9.58,-1.34,103792.63,4442.58,424.27
HINDCOPPER,EQ,528.6,-2.63,51116.89,80.13,422.15
APOLLOHOSP,EQ,7576,-1.41,108931.26,5.5,417.02
GOLDBEES,EQ,132.46,-0.19,59603.24,303.02,400.44
SWIGGY,EQ,282.2,-0.84,77896.05,140.51,393.2
WIPRO,EQ,201.96,-0.13,211816.61,190.42,384.87
HINDUNILVR,EQ,2133.9,-1.27,501379.28,17.92,381.72
ADANIPORTS,EQ,1392,-1.33,320711.11,26.99,377.46
CHOLAFIN,EQ,1522,-2.27,129651.51,23.52,360
BAJAJ-AUTO,EQ,9152.5,-1.88,255810.4,3.9,357.93
NIFTYBEES,EQ,268.07,-0.92,55555.27,132.52,355.38
POWERINDIA,EQ,24835,-0.48,110695.46,1.43,353.92
STOVEKRAFT,EQ,507,-6.96,1678.54,63.65,353.54
