Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1315.1,-3.13,941286.07,227.79,3013.28
HDFCBANK,EQ,857.2,-2.34,1319260.98,344.4,2970.42
LTFOODS,EQ,398.8,-7.29,13848.45,563.52,2436.28
SBIN,EQ,1139.8,-2.54,1052105.79,203.33,2345.43
BHARTIARTL,EQ,1873,-1.78,1068004.33,108.97,2051.15
AXISBANK,EQ,1314.9,-2.54,408531.8,116.3,1540.76
SILVERBEES,EQ,246.8,-0.46,34406.75,477.13,1188.25
ETERNAL,EQ,233.04,-2.96,224891.77,446.06,1049.66
TCS,EQ,2560,-0.73,926230.4,39.99,1032.26
LT,EQ,3949,-2.22,543228.99,23.79,942.47
TEJASNET,EQ,461.9,-6.19,8203.56,191.21,912.79
SHRIRAMFIN,EQ,1010.7,-2.77,190166.05,81.67,834.22
BSE,EQ,2750.9,-0.38,112204.83,30.08,831.52
NETWEB,EQ,3236,-0.46,18426.01,24.87,814.75
INDIGO,EQ,4410,-2.28,170496.24,16.4,725.12
KOTAKBANK,EQ,401.3,-1.47,399145.97,175.13,704.41
M&M,EQ,3333,-0.45,414468.16,20.85,696.76
ITC,EQ,309.95,-0.5,388422.47,212.88,660.77
BAJFINANCE,EQ,951.7,-1.11,592161.24,65.6,625.45
GOLDBEES,EQ,130.7,-1.16,58759.53,453.72,595.69
TATASTEEL,EQ,198.79,-0.89,248160.04,285.51,570.31
MARUTI,EQ,14139,-1.91,444533.8,3.91,558.22
ADANIGREEN,EQ,863,-2.44,141652.29,57.84,503.62
TMCV,EQ,476.3,-0.85,175389.44,101.26,491.29
DIXON,EQ,10035,-1.85,61014.7,4.63,469.5
COALINDIA,EQ,441.5,-1.76,272084.46,105.54,467.66
MCX,EQ,2541,-0.49,64793.43,18.33,467.32
ASHOKLEY,EQ,194.84,-4.04,114446.18,235.85,465.51
IDEA,EQ,10.06,-1.57,108993.09,4508.4,461.21
BAJAJFINSV,EQ,1870.4,-2.17,299366.87,22.67,425.22
GRASIM,EQ,2718,-0.22,184966.51,14.57,398.68
ADANIPORTS,EQ,1475.6,-1.58,339972.2,25.76,382.39
BAJAJ-AUTO,EQ,9800,-0.05,273907.88,3.87,378.88
BPCL,EQ,352.95,-2.05,153124.99,105.37,373.78
HINDUNILVR,EQ,2223.1,-1.41,522337.63,16.74,373.28
GODREJPROP,EQ,1675,-3.95,50452.06,22.12,371.88
ULTRACEMCO,EQ,11990,-2.43,353320.33,2.97,357.8
IOC,EQ,168.1,-2.01,237378.02,209.79,356.71
ADANIENT,EQ,2042.6,-2.23,264043.31,16.96,349.3
CANBK,EQ,146.02,-1.68,132449.65,234.18,344.71
PFC,EQ,407.35,-1.52,134429.65,82.37,342.93
KAYNES,EQ,3755.6,-1.54,25175.53,8.94,338.55
POLICYBZR,EQ,1433.5,-2.67,66327.05,23.61,338
MAXHEALTH,EQ,1045,-1.25,101688.19,31.86,331.18
PETRONET,EQ,287.8,-1.79,43170,111.72,327.56
LUPIN,EQ,2330,-0.12,106491.07,13.74,322.47
FORCEMOT,EQ,21250,-2.32,27694.94,1.49,315.84
DLF,EQ,578.4,-1.15,143172.22,54.24,314.05
