Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,757.95,-3.11,1166635.32,654.85,4985.32
RELIANCE,EQ,1348,-4.61,1824177.31,232.67,3164.15
TMCV,EQ,419.5,-2.86,154473.8,696.79,2958.76
ICICIBANK,EQ,1237.9,-1.73,886184.72,236.31,2934.75
SBIN,EQ,1019.2,-3.9,940784.54,204.45,2110.31
MCX,EQ,2400,-2.64,61198.04,78.41,1889.91
CUMMINSIND,EQ,4664.1,-1.57,129288.85,40.4,1870.11
INFY,EQ,1267.5,-0.91,514020.83,130.93,1669.9
UNIONBANK,EQ,177.13,-1.77,135214.06,874.47,1531.9
MUTHOOTFIN,EQ,3259.8,-1.82,130870.69,45.09,1472.38
LT,EQ,3570,-2.17,491093.32,39.91,1425.76
SILVERBEES,EQ,211.94,-4.28,29209.81,629.65,1344.24
GUJALKALI,EQ,600,-0.25,4406.22,221.89,1343.06
HCLTECH,EQ,1360.1,-1.53,369085.59,89.56,1232.81
HDFCAMC,EQ,2321,-2.74,99431.68,53.08,1229.01
AXISBANK,EQ,1203.8,-1.5,374107.44,94.79,1144.85
VEDL,EQ,649.3,-1.42,253901.5,172.26,1125.24
SHRIRAMFIN,EQ,903,-5.54,169905.35,122.39,1117.32
BSE,EQ,2775,-3.99,113187.83,39.39,1112.54
KOTAKBANK,EQ,367.15,-1.06,365184.17,289.28,1056.28
NAUKRI,EQ,989.2,-0.88,64141.77,103.7,1029.83
M&M,EQ,3044,-2.69,378530.18,31.55,964.2
MARUTI,EQ,12411,-2.36,390205.03,7.75,962.67
BAJFINANCE,EQ,846.5,-4.11,526704.31,112.83,959.64
ETERNAL,EQ,232.71,-3.91,224573.31,387.67,913.9
ICICIGI,EQ,1740.1,-1.71,86720.05,51.11,892.9
BEL,EQ,405.95,-1.81,296740.47,218.18,888.31
BPCL,EQ,281.8,-0.97,122257.04,295.25,842.19
HAL,EQ,3585,-2.3,239755.84,22.86,823.53
NTPC,EQ,376.5,-0.5,365079.48,202.64,762.34
JSWENERGY,EQ,482,-2.49,84701.49,148.68,722.55
TATASTEEL,EQ,193.19,-1.76,241169.26,369.38,716.38
INDIGO,EQ,4102.1,-4.48,158592.52,16.94,700.59
HAVELLS,EQ,1231.1,-2.94,77221.59,56.57,697.23
GOLDBEES,EQ,117.5,-1.5,52406.36,588.66,691.97
LAURUSLABS,EQ,1008,-1.51,54417.54,65.17,657.85
ITC,EQ,294.55,-0.39,369130.56,221.79,652.71
GRASIM,EQ,2642.1,-0.22,179801.33,24.06,631.08
KAYNES,EQ,3602.9,-3.09,24151.92,16.41,599.11
HINDUNILVR,EQ,2075,-2.8,487540.19,27.89,582.8
CANBK,EQ,130.19,-4.64,118090.81,442.5,579.63
DIXON,EQ,10001,-3.98,60807.97,5.72,579.26
TMPV,EQ,302.3,-4.92,111325.77,190.1,578.2
HINDPETRO,EQ,340.25,-1.09,72399.16,155.94,537.34
SUNPHARMA,EQ,1794,-0.08,430430.55,29.75,535.31
BANKBARODA,EQ,260.7,-4.4,134817.41,199.57,521.05
INDUSINDBK,EQ,790,-3.47,61549.38,62.12,493.43
NIFTYBEES,EQ,259.48,-1.73,57803.49,187.66,488.19
ADANIENT,EQ,1824,-3.32,235594.98,25.85,474.52
GVT&D,EQ,3750.1,-0.35,96020.01,12.62,470.4
POWERINDIA,EQ,24750,-3.58,110316.6,1.87,467.63
BDL,EQ,1134,-4.08,41568.19,40.13,466.32
ULTRACEMCO,EQ,11100,-0.93,327093.88,4.18,462.86
CHOLAFIN,EQ,1413.8,-4.07,120461.01,32.33,461.56
JIOFIN,EQ,232,-2.25,147392.89,197.84,461.21
INDHOTEL,EQ,589.2,-4.55,83868.63,74.59,447.47
TRENT,EQ,3405,-2.12,121043.48,12.88,441.46
LICI,EQ,762.2,-2.42,482091.32,56.77,435.02
POLICYBZR,EQ,1455,-0.91,67321.84,30.03,432.27
PERSISTENT,EQ,4889.1,-0.81,77125.55,8.73,430.1
MAZDOCK,EQ,2161,-4.21,87170.42,19.59,429.69
BAJAJFINSV,EQ,1694.7,-2.95,271245.21,25.22,427.7
YESBANK,EQ,18.09,-2.06,56765.75,2344.86,424.89
IDEA,EQ,8.91,-1.44,96533.64,4673.68,417.83
IOC,EQ,137.36,-2.25,193969.33,299.86,417.01
TITAN,EQ,3982.1,-1.42,353525.33,10.41,415.83
POLYCAB,EQ,7069.5,-1.06,106431.68,5.8,409.06
SONACOMS,EQ,487.5,-4.68,30315.04,83.44,408.47
DLF,EQ,522.1,-2.29,129236.2,77.49,406.79
APOLLOHOSP,EQ,7547,-0.44,108514.28,5.34,403.48
SAIL,EQ,146.7,-3.3,60594.81,270.98,401.32
GODFRYPHLP,EQ,1905,-7.28,29714.53,20.57,401.12
SWIGGY,EQ,267.95,-3.14,73962.6,143.62,390.95
TATAPOWER,EQ,385,-1.46,123020.57,99.94,387.39
BHARATFORG,EQ,1718.2,-1.05,82133.17,22.12,381.05
LODHA,EQ,701.85,-4.36,70108.86,54.02,380.47
WAAREEENER,EQ,3082,-3.02,88650.93,12.18,379.93
PNB,EQ,105,-4.61,120675.9,356.61,376.72
EICHERMOT,EQ,6799,-2.77,186506.23,5.33,363.84
TECHM,EQ,1386.7,-1.55,135874.59,25.84,361.91
COFORGE,EQ,1142,-1.81,38343.58,31.07,360.14
PFC,EQ,396.05,-1.83,130700.53,90.33,359.81
ADANIPORTS,EQ,1339.9,-2.62,308707.48,26.67,358.25
HINDALCO,EQ,865,-0.42,194385.09,41.05,356.06
TATACAP,EQ,321.1,-1.23,136302.74,110.93,355.09
