Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
GUJALKALI,EQ,596.4,-4.72,4379.78,285.37,1774.14
TCS,EQ,2377.9,-0.87,860345.03,58.44,1400.92
TECHM,EQ,1403.5,-2.04,137520.72,49.39,698.72
BEL,EQ,413.3,-0.28,302113.16,151.35,630.89
POWERGRID,EQ,294.8,-1.4,274181.8,164.24,489.36
UNITDSPR,EQ,1310.9,-1.29,95348.42,31.9,419.77
NOCIL,EQ,160.19,-1.69,2675.57,209.68,343.13
INDUSTOWER,EQ,427.4,-0.44,112755.08,74.19,317.08
DATAPATTNS,EQ,3212,-0.8,17982.05,9.45,308.57
OIL,EQ,472,-1.24,76775.89,49.96,235.7
AETHER,EQ,1148.9,-6.19,15242.96,15.15,177.13
MFSL,EQ,1581.1,-0.15,54566.1,10.3,164.7
DIVISLAB,EQ,6015,-0.18,159679.35,2.5,151.75
JBMA,EQ,569.6,-0.45,13470.71,23.86,138.11
FORCEMOT,EQ,21350,-0.63,27825.27,0.61,133.67
OFSS,EQ,6605,-0.01,57486.71,1.69,111.91
IDBI,EQ,67.04,-0.04,72084.1,162.98,110.58
ATGL,EQ,521.85,-0.01,57393.59,20.36,106.81
FIRSTCRY,EQ,224.98,-0.23,11744.9,46.3,104.18
JAINREC,EQ,449,-1.45,15494.35,22.63,103.83
SHAILY,EQ,2269,-2.55,10427.21,4.41,102.88
VINCOFE,EQ,133,-0.25,1921.03,75.29,102.3
APOLLO,EQ,196.55,-1.59,7022.58,51.15,102.27
OLECTRA,EQ,1058.4,-1.12,8687.43,8.7,93.93
LENSKART,EQ,495.05,-1.38,85961.27,18.65,93.08
TRANSRAILL,EQ,484.7,-2.68,6507.39,18.72,92.46
AEROFLEX,EQ,248,-1.62,3207.15,35.45,91.21
AGIIL,EQ,302.95,-1.99,3786.8,28.43,87.45
SUNTV,EQ,603.75,-2.04,23792.86,13.56,84.7
PWL,EQ,85.45,-2.59,24436.07,82.19,72.12
LINDEINDIA,EQ,7324.5,-0.93,62466.43,0.95,70.66
PIRAMALFIN,EQ,1795,-0.43,40688.65,3.77,68.23
IGL,EQ,149,-0.59,20860.02,44.42,67.18
URBANCO,EQ,113.9,-0.26,16654.24,58.03,66.3
ARE&M,EQ,725,-0.3,13269.34,8.92,65.4
JSLL,EQ,592,-2.41,7358.6,10.61,63.94
MEESHO,EQ,148.6,-1.41,67065.13,39.45,59.58
WEBELSOLAR,EQ,73.65,-3.08,3108.5,76.54,58.05
TATACAP,EQ,323.5,-0.99,137321.51,17.48,56.7
ALKYLAMINE,EQ,1365,-3.51,6981.16,3.98,55.35
GSPCROP,EQ,350.3,-1.67,1629.55,14.58,53.23
IKS,EQ,1332,-1.14,22853.54,3.9,51.93
PINELABS,EQ,164,-1.31,18831.73,30.78,51.22
TENNIND,EQ,522.9,-1.59,21104.47,9.05,47.73
HAPPSTMNDS,EQ,396,-0.85,6030.08,11.77,47.38
APOLLOPIPE,EQ,415,-0.29,1828,10.38,43.66
DEVYANI,EQ,102,-0.18,12575.99,42.25,43.55
SWANCORP,EQ,325,-0.14,10187.35,13.08,43.29
TRIDENT,EQ,24.65,-2.99,12561.53,170.59,42.75
ATLANTAELE,EQ,1199.85,-0.82,9226.44,3.4,41.73
IRMENERGY,EQ,177.7,-2.99,729.63,20.94,40.92
DCXINDIA,EQ,170,-0.63,1893.57,23.76,40.75
FRACTAL,EQ,819,-0.25,14083.94,4.88,40.67
PTCIL,EQ,16398,-1.12,24584.78,0.24,40.41
METROPOLIS,EQ,437,-1.35,9060.22,8.95,38.88
NAZARA,EQ,225.1,-1.7,8339.17,16.78,38.67
DYNAMATECH,EQ,9574,-0.86,6502.13,0.37,35.81
BORORENEW,EQ,407.5,-0.09,5712.7,8.48,34.91
RUBICON,EQ,771,-2.48,12702.25,4.16,32.62
HINDOILEXP,EQ,121,-3.92,1600.14,26.44,32.34
EMUDHRA,EQ,394.4,-0.48,3266.09,8.15,32.02
FACT,EQ,794,-0.03,51377.51,3.97,31.89
ZENSARTECH,EQ,534.5,-1.85,12159.58,5.78,31.4
CGCL,EQ,167.95,-0.89,16159.38,18.32,31.06
VINATIORGA,EQ,1370,-0.11,14202.19,2.16,29.66
CCL,EQ,1077,-0.35,14380.96,2.59,28.11
GILLETTE,EQ,7670,-0.72,24992.86,0.34,26.2
MOIL,EQ,289,-0.22,5880.72,8.91,26.03
SBC,EQ,31.1,-0.19,1480.95,83.31,25.98
GOKULAGRO,EQ,185.48,-0.44,5473.27,13.59,25.65
SBFC,EQ,84.15,-0.31,9310.48,29.75,25.54
ASHAPURMIN,EQ,488.5,-0.04,4666.45,5.01,24.94
JSWHL,EQ,12450,-2.43,13819.03,0.19,24.32
ABBOTINDIA,EQ,26505,-1.1,56321.27,0.09,24.26
CLEANMAX,EQ,816.4,-2.59,9558.34,2.84,23.83
AEGISVOPAK,EQ,174.5,-1.78,19334.45,13.26,23.37
CELLO,EQ,405,-0.7,8945.84,5.61,22.98
AXISCADES,EQ,1393.8,-1.56,5926.07,1.44,20.34
RRKABEL,EQ,1350,-0.03,15268.64,1.42,19.28
TEXRAIL,EQ,88.5,-0.05,3600.75,21.3,19.13
RAMASTEEL,EQ,4.74,-3.07,775.23,388.19,18.94
INDSWFTLAB,EQ,136.5,-4.14,1114,13.16,18.9
INDIGRID,IV,165.09,-0.03,15725.89,11.39,18.78
BLUESTONE,EQ,485.2,-6.33,7365.57,3.58,18.01
BIRET,RR,329.11,-0.11,24663.03,5.36,17.69
MANORAMA,EQ,1260.1,-0.38,7523.87,1.36,17.43
EBGNG,EQ,381,-2.36,4343.84,4.28,17.11
PARKHOSPS,EQ,200,-2.61,8638.62,8.37,17.01
BBOX,EQ,479.25,-0.6,8170.77,3.34,16.2
KRT,RR,114,-0.83,50552.15,13.44,15.35
VTL,EQ,518.15,-3.08,14989.14,2.81,14.92
AURIONPRO,EQ,793,-0.11,4378.43,1.84,14.81
SAPPHIRE,EQ,158,-0.28,5077.85,8.76,14.07
NEOGEN,EQ,1198,-3.19,3160.52,1.1,13.5
POLYPLEX,EQ,813,-2.07,2552.21,1.64,13.43
JINDALPOLY,EQ,820.8,-4.99,3593.99,1.54,12.74
PAISALO,EQ,33.65,-1.9,3060.54,37.09,12.73
VAIBHAVGBL,EQ,195.99,-0.21,3274.36,6.34,12.55
GRINFRA,EQ,817,-0.61,7905.34,1.5,12.53
MHRIL,EQ,242.65,-1.34,4902.58,5.13,12.52
DREDGECORP,EQ,854,-0.58,2391.2,1.44,12.44
JUBLPHARMA,EQ,855,-0.62,13618.54,1.37,11.94
IDEAFORGE,EQ,404.35,-0.02,1749.83,2.91,11.88
ROUTE,EQ,459.7,-0.12,2896.25,2.54,11.84
CENTUM,EQ,2806,-0.9,4136.32,0.41,11.78
CANHLIFE,EQ,140.1,-3.03,13309.5,8.13,11.65
WALCHANNAG,EQ,142,-0.55,963.36,7.97,11.57
TIPSMUSIC,EQ,509,-1.25,6506.63,2.21,11.5
KELLTONTEC,EQ,15.01,-5.42,792.23,74.2,11.3
KSCL,EQ,805,-0.52,4140.85,1.33,10.85
CAMLINFINE,EQ,111.85,-1.74,2148.54,9.22,10.59
COSMOFIRST,EQ,608.55,-0.23,1597.43,1.71,10.5
SAREGAMA,EQ,331.6,-2.33,6393.56,3.12,10.44
BAJEL,EQ,152.75,-2.14,1767.27,6.7,10.4
MPSLTD,EQ,1506.6,-0.13,2577.16,0.66,10.21
RSL,EQ,105,-2.98,877.46,9.51,10.21
RMDRIP,EQ,37.07,-4.21,926.01,26.15,10.06
HITECH,EQ,76,-1.57,1543.62,12.71,9.82
MAMATA,EQ,348.05,-1.26,856.47,2.6,9.12
BAYERCROP,EQ,4494.8,-1.68,22522.2,0.19,8.73
WAAREEINDO,BE,402,-4.66,1672.47,2.01,8.59
LTGILTBEES,EQ,29.13,-0.31,2528.54,29.47,8.58
PITTIENG,EQ,749.9,-0.27,2823.64,1.11,8.5
EIHOTEL,EQ,299.9,-0.37,18754.67,2.78,8.45
VIDYAWIRES,EQ,52.99,-0.82,1127.06,15.37,8.33
WELENT,EQ,442.2,-0.46,6120.66,1.82,8.28
ITADD,EQ,31.2,-0.22,107,26.27,8.23
ACI,EQ,598,-1.53,7382.81,1.35,8.18
AEQUS,EQ,121.1,-1.86,8121.76,6.45,7.85
MARKOLINES,EQ,146,-1.16,321.8,5.19,7.71
LUXIND,EQ,925,-2.13,2781.63,0.82,7.7
TTKPRESTIG,EQ,438.1,-0.1,5999.82,1.72,7.61
JAGRAN,EQ,60,-0.51,1305.93,12.04,7.28
ONEPOINT,EQ,44.36,-1.22,1166.32,16.01,7.27
MEDICO,EQ,35.65,-1.57,295.84,19.05,7.14
EXICOM,EQ,85.12,-1.06,1183.85,8.09,7.04
RBA,EQ,59.53,-0.05,3469.51,11.64,6.98
JARO,EQ,464.95,-1.51,1031.09,1.41,6.69
GKENERGY,EQ,99.4,-1.28,2016,6.62,6.66
MARATHON,EQ,411,-0.62,2770.98,1.59,6.63
ANTELOPUS,EQ,517.6,-2.12,1820,1.25,6.53
PARACABLES,EQ,32.85,-0.64,1002.61,19.29,6.49
DENTALKART,SM,360,-8.86,624.12,1.81,6.38
SKFINDUS,EQ,2137,-1.74,10564.89,0.29,6.3
SHK,EQ,128,-0.82,1771.79,4.79,6.21
GANECOS,EQ,766.9,-1.8,2054.98,0.79,6.11
SHANTIGOLD,EQ,176,-0.26,1268.89,3.39,6.05
VENTIVE,EQ,621.5,-0.91,14514.61,0.96,6.04
VENKEYS,EQ,1254.6,-0.03,1767.4,0.47,5.98
FDC,EQ,330.5,-0.2,5380.87,1.75,5.85
BEPL,EQ,85.3,-0.44,2122.76,6.72,5.78
UFLEX,EQ,391,-4.19,2823.47,1.43,5.71
SMARTWORKS,EQ,377.3,-0.41,4311.11,1.42,5.49
ARMANFIN,EQ,1456.1,-2.25,1530.79,0.36,5.41
FCL,EQ,21.01,-1.32,2407.22,25.05,5.39
ESTER,EQ,86.5,-6.32,844.12,5.96,5.3
SCHNEIDER,BE,893,-0.26,21351.99,0.59,5.3
VERTIS,IV,105.5,-1.4,15930.33,5,5.3
SAHANA,SM,855,-7.87,755.57,0.59,5.21
NIITMTS,EQ,286.5,-1.26,3939.96,1.78,5.19
MOL,EQ,41.49,-1.71,1055.15,12.02,5.12
REDTAPE,EQ,114.45,-1.15,6326.88,4.39,5.08
AMAGI,EQ,323,-4.75,6987.75,1.5,4.95
DANISH,SM,614,-0.81,1209.06,0.78,4.91
GLOBUSSPR,EQ,869,-2.27,2526.01,0.56,4.91
NAVKARCORP,EQ,83.25,-0.7,1253.07,5.76,4.9
UNITECH,EQ,3.91,-0.76,1022.32,115.76,4.61
JAYKAY,EQ,123,-1.58,1602.53,3.5,4.46
