Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,834.4,-1.77,1284170.98,422.61,3525.93
RELIANCE,EQ,1386.8,-1.56,1876683.3,218.48,3065.16
BHARTIARTL,EQ,1807,-2.35,1030370.43,95.48,1736.64
ICICIBANK,EQ,1292,-1.52,924752.19,132.24,1715.77
M&M,EQ,3178,-3.51,395193.46,45.75,1467.12
DIXON,EQ,10580,-3.01,64328.4,12.9,1386.34
INDIGO,EQ,4350.2,-0.69,168184.39,26.47,1167.37
VEDL,EQ,719,-0.42,281156.9,159.06,1161.3
KOTAKBANK,EQ,380.8,-2.82,378761.08,299.92,1155.5
SHRIRAMFIN,EQ,1038,-2.34,195302.62,107.31,1122.63
SILVERBEES,EQ,251.01,-2.08,35185.87,430.01,1089.65
BAJFINANCE,EQ,893.95,-4.88,556228.37,111.73,1011.22
INFY,EQ,1275.8,-1.53,517386.8,78.69,1009.73
SBIN,EQ,1090.8,-1.92,1006875.77,83.65,921.56
AXISBANK,EQ,1254,-4.62,389646.58,68.6,873.86
POLYCAB,EQ,7405,-4.12,111481.85,10.96,822.97
BSE,EQ,2834.9,-0.9,115631.06,28.03,800.91
LT,EQ,3836,-1.03,527684.58,20.66,797.61
ETERNAL,EQ,223.44,-1.4,215627.43,343.28,773.27
BEL,EQ,454,-2.02,331863.96,160.15,735.7
AWL,EQ,178.6,-0.23,23212.26,367.26,690.46
TCS,EQ,2463,-1.99,891134.96,27.21,675.52
TATASTEEL,EQ,194.66,-0.17,243004.34,342.07,671.04
HAL,EQ,3995,-1.12,267175.61,16.68,670.95
MAZDOCK,EQ,2430,-2.1,98021.34,25.97,641.85
NETWEB,EQ,3286.1,-1.14,18711.28,17.85,590.39
SEDEMAC,EQ,1442,-6.06,6368.09,38.15,585.95
MARUTI,EQ,13500,-2.65,424443.47,3.92,534.23
ASHOKLEY,EQ,185,-4.42,108666.31,283,531.31
MCX,EQ,2545,-1.29,64895.42,20.43,523.89
RSYSTEMS,EQ,306,-7.02,3625.55,149.41,464.5
BAJAJ-AUTO,EQ,9320,-3.02,260491.99,4.89,460.52
ITC,EQ,308.9,-0.05,387106.63,148.42,458.65
EICHERMOT,EQ,7261,-3.66,199179.54,6.22,457.91
TVSMOTOR,EQ,3593,-5.08,170698.8,12.48,455.81
BPCL,EQ,323.8,-0.64,140478.46,139.09,453.25
KAYNES,EQ,3715.1,-3.29,24904.04,11.81,449.15
NIFTYBEES,EQ,270.45,-1.64,55920.04,152.28,414.3
GRASIM,EQ,2725.3,-0.68,185463.29,14.93,410.16
TMCV,EQ,444.4,-3.21,163642.81,89.45,404.43
IDEA,EQ,9.69,-3.2,104984.4,3998.07,395.41
KEI,EQ,4350,-4.12,41586.26,8.96,392.74
PERSISTENT,EQ,4747.9,-1.66,74898.12,8,382.49
POWERGRID,EQ,298.5,-0.05,277623.02,126.18,378.8
GAIL,EQ,147.7,-1.72,97114.22,235.26,353.97
COLPAL,EQ,2051,-6.7,55784.25,16.59,347.07
POLICYBZR,EQ,1456.5,-0.78,67391.25,23.33,345.06
COFORGE,EQ,1111,-2.48,37302.73,30.31,340.97
POWERINDIA,EQ,24900,-1.29,110985.18,1.35,338.59
VBL,EQ,430.25,-1.43,145514.61,76,331.58
SOLARINDS,EQ,14499,-1.5,131201.53,2.25,326.58
FORCEMOT,EQ,21640,-2.79,28203.23,1.43,319.29
ADANIPORTS,EQ,1412,-0.85,325319.02,22.12,316.39
RCF,EQ,121.78,-4.62,6718.46,243.02,307.16
TATSILV,EQ,25.49,-2,5670.89,1192.63,306.86
HINDPETRO,EQ,383.3,-1.05,81559.44,78.84,305.91
HINDCOPPER,EQ,543.3,-1.03,52538.42,54.03,297.88
HDFCAMC,EQ,2459.2,-2.98,105305.26,11.85,294.69
HEROMOTOCO,EQ,5569.5,-2.49,111440,5.12,288.16
HINDZINC,EQ,587,-0.5,248026.23,48.38,287.4
HINDUNILVR,EQ,2160.4,-1.36,507605.7,13.13,284.77
MOTHERSON,EQ,121.25,-1.75,127967.42,229.43,281.46
ULTRACEMCO,EQ,11450,-1.75,337407.65,2.31,266.96
BDL,EQ,1361,-1.69,49889.16,19.4,266.21
FEDERALBNK,EQ,269.55,-2.34,66380.46,95.71,260.47
ADANIGREEN,EQ,852,-0.57,139846.76,30.06,259.68
APOLLOHOSP,EQ,7700.5,-1.31,110721.38,3.32,255.73
GROWW,EQ,154.11,-1.9,95141.3,160.83,253.06
TRENT,EQ,3618,-2.62,128615.36,6.85,250.42
HCLTECH,EQ,1350.6,-0.8,366507.61,18.37,248.99
INDUSINDBK,EQ,875.8,-2.55,68234.11,27.55,245.05
MUTHOOTFIN,EQ,3160,-3.75,126864.04,7.58,242.57
CHOLAFIN,EQ,1556,-4.06,132547.8,15,237.5
DATAPATTNS,EQ,3360,-2.38,18810.61,6.92,235.72
BAJAJFINSV,EQ,1796.6,-3.81,287554.81,12.98,235.55
CUPID,EQ,86.4,-6.95,11617.87,268.23,235.24
LUPIN,EQ,2337,-0.02,106811,9.85,232.28
PFC,EQ,407.2,-1.2,134380.14,56.3,231.3
UNIONBANK,EQ,181.2,-2.74,138320.93,125.84,230.26
DLF,EQ,573.7,-1.86,142008.82,37.17,217.46
ADANIENT,EQ,1975,-1.08,255304.78,10.88,217.03
JSWSTEEL,EQ,1177.8,-3.01,288025.57,18.02,215.58
CUMMINSIND,EQ,4636,-1.74,128509.92,4.58,214.71
RECLTD,EQ,332.6,-0.54,87581.03,60.76,204.39
MAXHEALTH,EQ,1033,-0.97,100520.48,19.63,202.63
TMPV,EQ,336.25,-2.59,123828.28,59.5,201.95
SWIGGY,EQ,283.75,-3.7,78323.9,69.93,201.87
PAYTM,EQ,1018.8,-2.09,65185.72,19.58,201.66
TECHM,EQ,1334.2,-0.18,130722.21,15,201.39
CGPOWER,EQ,727,-0.16,114495.86,27.28,200.17
IDFCFIRSTB,EQ,65.92,-2.01,56685.87,295.44,197.56
REDINGTON,EQ,247,-4.74,19309.83,78.66,197.22
CDSL,EQ,1220,-2.35,25498,15.32,189.4
TITAN,EQ,4141.7,-1.86,367694.39,4.55,189.39
CANBK,EQ,139.3,-2.09,126354.17,133.5,188.45
BANKBARODA,EQ,290,-1.49,149969.5,64.45,187.99
GODREJPROP,EQ,1655.7,-1.18,49870.73,11,183.03
NESTLEIND,EQ,1230,-0.9,237182.66,14.72,181.52
AMBER,EQ,7290,-2.9,25654.73,2.45,181.34
BRITANNIA,EQ,5900,-1.14,142112.29,2.99,177.08
GRSE,EQ,2440,-2.86,27950.69,6.94,173.01
RVNL,EQ,276.75,-2.42,57702.93,60.72,170.81
PNB,EQ,115.96,-1.34,133272.17,144.75,169.33
CIPLA,EQ,1327.4,-0.46,107224.81,12.68,168.95
HYUNDAI,EQ,2020,-3.8,164133.3,8.05,162.92
DIVISLAB,EQ,6330,-0.66,168041.61,2.54,162.76
BHEL,EQ,255.4,-1.26,88931.9,62.82,162.65
SBILIFE,EQ,1935,-1.46,194083.75,8.3,161.09
PRESTIGE,EQ,1271.8,-2.72,54780.27,12.34,159.74
HDFCSILVER,EQ,251.1,-2.13,8478.67,62.88,159.08
MFSL,EQ,1722.1,-0.64,59432.21,9.17,158.75
IDBI,EQ,99,-3.9,106448.78,156.72,158.04
BIOCON,EQ,394.55,-0.32,63952.92,39.31,156.89
AUBANK,EQ,915,-2.5,68450.33,16.8,156.33
SRF,EQ,2493,-3.99,73898.71,6.17,155.69
ASIANPAINT,EQ,2232.9,-2.08,214179.27,6.88,155.49
DMART,EQ,3935,-0.3,256063.46,3.81,150.57
SILVERIETF,EQ,262.2,-1.87,16713.66,56.72,149.86
BANDHANBNK,EQ,181.5,-0.42,29239.13,81.88,149.74
INDHOTEL,EQ,622.45,-1.1,88601.54,23.75,148.5
APLAPOLLO,EQ,2020.4,-3.82,56093.58,7.23,147.88
BHARATFORG,EQ,1798.3,-2.38,85962.1,8.08,147.16
ICICIGI,EQ,1870,-1.02,93176.71,7.77,146.2
NAVINFLUOR,EQ,6315,-3.44,32352.99,2.14,137.88
YESBANK,EQ,19.5,-2.06,61189.93,699.23,137.68
APARINDS,EQ,9250,-7.46,37155.69,1.43,136.28
VMM,EQ,108.02,-2.96,50479.02,120.11,130.51
IRFC,EQ,99.15,-1.55,129574.24,128.1,128.26
SCI,EQ,239.3,-2.43,11146.57,51.03,126.76
JINDALSTEL,EQ,1185,-0.19,120880.44,10.56,126.12
OFSS,EQ,6798,-0.38,59162.45,1.83,125.34
MANAPPURAM,EQ,257.4,-1.68,21787.23,47.67,124.88
KPITTECH,EQ,682.5,-1.55,18710.31,17.86,123.65
PARAS,EQ,675.65,-3.91,5444.88,17.7,123.34
NYKAA,EQ,251,-2.26,71862.76,47.86,121.49
UNOMINDA,EQ,1081.3,-2.98,62435.9,11.03,120.58
JUBLFOOD,EQ,471.85,-2.18,31134.8,25.21,120.18
KALYANKJIL,EQ,389.35,-0.89,40206.72,30.34,119.98
FORTIS,EQ,880,-0.2,66436.32,13.46,118.53
AIIL,EQ,452,-7.06,38384.99,25.63,117.16
OLAELEC,EQ,23.84,-1.57,10515.42,471.39,115.44
INDUSTOWER,EQ,438.2,-1.63,115604.29,25.86,115.23
TATACONSUM,EQ,1070.8,-2.61,105919.65,10.67,115.17
MRPL,EQ,186.86,-1.45,32749.06,59.61,113.69
BELRISE,EQ,191.5,-1.21,17041.19,57.57,111.75
NMDC,EQ,79.57,-0.13,69956.49,138.89,111.6
JWL,EQ,273.3,-4.42,11680.03,38.42,108.15
GVT&D,EQ,3756,-2.55,96171.08,2.83,107.88
INDIANB,EQ,916.55,-1.42,123455.98,11.45,105.95
SHREECEM,EQ,23750,-0.88,85691.78,0.45,105.92
VIKRAMSOLR,EQ,180.4,-4.26,6536.44,57.42,105.12
ABCAPITAL,EQ,322.5,-3.01,84474.46,30.68,101.4
RBLBANK,EQ,296.85,-3.75,18342,33.21,100.17
GMDCLTD,EQ,541.4,-1.11,17216.52,17.69,97.9
ANGELONE,EQ,218.95,-2.82,19903.76,43.92,97.34
TATAELXSI,EQ,4345.1,-0.26,27051.74,2.18,95.45
BANKINDIA,EQ,154.3,-1.2,70247.67,60.74,94.44
NFL,EQ,74.65,-5.61,3662.17,121.15,94.32
MANKIND,EQ,2233.8,-0.17,92212.4,4.16,93.3
COCHINSHIP,EQ,1457.1,-1.19,38333.5,6.34,93.24
MTARTECH,EQ,3580,-3.54,11011.93,2.48,90.29
UPL,EQ,624,-1,52675.87,14.19,89.28
APOLLO,EQ,210.8,-3.16,7470.58,40.85,88.42
PETRONET,EQ,290,-0.03,43500,30,87.37
AMBUJACEM,EQ,458.15,-0.85,113246.59,18.8,87.05
HDFCLIFE,EQ,647,-1.39,139597.75,13.37,87
ADANIENSOL,EQ,991,-2.23,119047.11,8.59,86.4
ICICIAMC,EQ,3003,-2.62,148425.83,2.81,84.7
ALKEM,EQ,5530,-1.54,66119.45,1.48,82.43
IRCTC,EQ,533.4,-2.66,42672,15.07,81.45
CONCOR,EQ,468.5,-0.91,35681.8,16.99,81.2
INOXWIND,EQ,82.44,-0.59,14247.59,96.79,80.75
MAHABANK,EQ,67.1,-2.43,51610.24,118.61,80.63
LTM,EQ,4274,-1.14,126721.25,1.86,79.97
CHENNPETRO,EQ,908.35,-2.29,13526.37,8.58,79.2
MARICO,EQ,760,-3.79,98658.32,10.27,78.93
360ONE,EQ,1053.2,-0.25,42751.07,7.45,78.6
MPHASIS,EQ,2181.8,-0.93,41600.07,3.56,78.18
MEESHO,EQ,140.08,-0.17,63219.94,55.78,77.95
ICICIPRULI,EQ,594.2,-1.24,86102.49,12.94,77.69
ZENTEC,EQ,1404,-2.32,12676.77,5.38,76.76
JPOLYINVST,EQ,1340,-5.34,1408.6,5.51,76.6
OBEROIRLTY,EQ,1470.1,-1.6,53453.16,5.09,76.03
IREDA,EQ,114.66,-1.97,32210.65,64.92,75.67
ABLBL,EQ,102.1,-1.84,12461.4,71.79,74.88
TATACAP,EQ,319.7,-0.62,135708.46,23.22,74.21
NAUKRI,EQ,953,-2.42,61794.48,7.71,74.17
NATCOPHARM,EQ,1019,-1.94,18251.3,7.21,73.99
PFOCUS,EQ,274,-2.16,21262.14,26.41,73.84
NH,EQ,1737.2,-0.76,35501.56,4.22,73.57
DALBHARAT,EQ,1848.5,-0.03,34671.57,3.94,73.31
LENSKART,EQ,497,-3.41,86299.88,14.34,72.22
COROMANDEL,EQ,2014.7,-2.82,59432.73,3.52,71.84
SBISILVER,EQ,256.8,-2.12,6597.73,27.73,71.84
SYRMA,EQ,758.55,-0.34,14627.16,9.32,71.36
ANANTRAJ,EQ,472.8,-2.59,17014.98,14.78,71.14
PNBHOUSING,EQ,776,-1.93,20215.46,8.91,70.83
MRF,EQ,136190,-0.8,57760.13,0.05,70.49
HBLENGINE,EQ,670.5,-2.06,18585.92,10.31,70.47
ENGINERSIN,EQ,198.57,-0.7,11160.48,33.82,68.48
NBCC,EQ,86,-1.19,23220,78.27,68.06
ANURAS,EQ,1292.1,-0.15,14710.34,5.17,67.85
BAJAJHLDNG,EQ,10124,-1.6,112673.55,0.66,67.74
ACUTAAS,EQ,2185,-1.93,17888.84,3.03,67.07
JINDRILL,EQ,527.2,-2.77,1527.88,12.21,65.63
TARIL,EQ,288,-0.35,8644.78,22.35,64.88
LTF,EQ,266.4,-2.79,66716.84,23.86,64.45
LICHSGFIN,EQ,504.9,-1.48,27772.68,12.49,63.99
IIFL,EQ,475.7,-3.19,20230.82,13.11,63.5
BANKBEES,EQ,576.96,-1.96,7515.44,10.72,62.21
SILVER,EQ,262,-1.81,3589.71,22.99,60.84
BOSCHLTD,EQ,31690,-1.22,93465.35,0.19,60.35
LODHA,EQ,880,-2.43,87902.51,6.73,60.26
JSWENERGY,EQ,487.65,-0.21,85694.36,12.18,60
TFCILTD,EQ,65.85,-1.08,3048.71,88.51,59.11
TDPOWERSYS,EQ,799.9,-1.89,12495.62,7.23,58.95
ELGIEQUIP,EQ,500.4,-3.43,15858.13,11.44,58
SAILIFE,EQ,1008.6,-0.2,21358.93,5.68,57.86
FRACTAL,EQ,840,-0.38,14445.07,6.79,57.66
ITCHOTELS,EQ,161.75,-1.3,33690.63,35.22,57.45
FINCABLES,EQ,885.6,-4.67,13544.31,6.31,57.32
LICI,EQ,802.5,-2.3,507581.07,7.04,57.23
KRN,EQ,923,-2.97,5737.05,6.01,56.67
ITBEES,EQ,32.73,-1.09,3343.75,165.56,54.59
EDELWEISS,EQ,108.68,-0.7,10286.33,48.85,54.34
