Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,781,-2.15,1202113.84,1031.29,8086.48
SHRIRAMFIN,EQ,934,-1.66,175738.21,285.51,2692.21
ICICIBANK,EQ,1249.8,-0.02,894700.06,164.21,2062.56
BSE,EQ,2801.7,-3.22,114276.88,57.95,1641.05
MCX,EQ,2410,-4.76,61453.03,52.15,1276.19
NATIONALUM,EQ,370.5,-1.72,68047.21,342.63,1258.94
BAJFINANCE,EQ,830.3,-0.23,516624.44,148.82,1232.59
SWIGGY,EQ,280.75,-0.88,77495.8,367.78,1042.99
AUBANK,EQ,891.55,-1.11,66707.96,111.21,1004.39
AXISBANK,EQ,1205.7,-0.11,374658.4,75.19,910.57
HINDALCO,EQ,871.95,-2.8,195946.92,100.64,890.59
GOLDBEES,EQ,121.17,-0.12,54287.5,685.07,832.63
INDIGO,EQ,4145.9,-0.2,160285.88,18.88,789.93
BEL,EQ,426.75,-0.94,311944.81,176,754.76
ATGL,EQ,550.45,-1.02,60539.05,133.49,748.61
WAAREEENER,EQ,3145,-0.35,90463.06,21.8,691.63
KOTAKBANK,EQ,367,-0.31,365034.97,170.77,629.28
ONGC,EQ,265.55,-1.32,334069.31,194.36,520.65
MUTHOOTFIN,EQ,3300,-0.19,132484.6,15.57,512.79
PFC,EQ,411.75,-0.02,135881.69,121.99,508.68
JPPOWER,EQ,16.3,-2.69,11171.14,2893.09,481.41
HAL,EQ,3785,-0.46,253131.34,10.48,400.13
JIOFIN,EQ,239.4,-0.02,152094.21,150.21,362.13
CHOLAFIN,EQ,1440,-1.04,122666.35,24.52,355.71
RECLTD,EQ,330.1,-0.03,86922.72,103.05,343.71
SBILIFE,EQ,1890,-0.69,189570.17,17.83,338.71
MAZDOCK,EQ,2326,-1.5,93826.19,14.09,331.93
POLYCAB,EQ,7150,-0.42,107643.61,4.51,324.47
GAIL,EQ,143.25,-0.71,94188.3,217.39,313.3
HDFCGOLD,EQ,125.15,-0.1,21512.56,241.32,302.52
PETRONET,EQ,256.95,-5.13,38542.5,101.74,266.6
ITCHOTELS,EQ,147.99,-3.08,30824.58,175.78,264.25
BRITANNIA,EQ,5623.5,-0.88,135452.29,4.63,262.28
ONESOURCE,EQ,1429,-2.49,16379.37,16.14,236.99
MANKIND,EQ,2000,-0.04,82561.01,11.86,236.61
DLF,EQ,540,-0.41,133667.01,42.66,233.88
ADANIENT,EQ,1928.9,-0.41,249345.51,11.76,228.56
VBL,EQ,401.8,-0.7,135892.55,55.25,223.11
PREMIERENE,EQ,863.05,-0.15,39095.68,25.42,219.44
GVT&D,EQ,3685,-2.04,94353.15,5.64,209.57
SOLARINDS,EQ,12984,-1.33,117492.29,1.57,205.47
OIL,EQ,475,-0.43,77263.87,41.06,196.44
ZEEL,EQ,72.25,-2.29,6939.75,264.83,193.83
HDFCLIFE,EQ,624.6,-1.4,134764.69,30.12,188.59
CGPOWER,EQ,681,-0.83,107251.89,27.2,187.56
DATAPATTNS,EQ,3215,-1.27,17998.85,5.69,186.99
HDFCAMC,EQ,2398.8,-0.09,102754.98,7.72,185.83
LODHA,EQ,796.05,-2.68,79516.81,22.38,181.31
CDSL,EQ,1191,-0.27,24891.9,15.08,180.54
TATAGOLD,EQ,14.26,-1.31,5570.92,1239.16,176.95
SRF,EQ,2455,-0.96,72772.29,6.77,167.35
SETFGOLD,EQ,124.8,-0.04,23590.98,132.43,165.83
MRF,EQ,127855,-2.06,54225.13,0.13,162.48
BHARATFORG,EQ,1710.4,-0.12,81760.31,9.4,161.92
PHOENIXLTD,EQ,1539,-2.32,55039.97,10.13,156.99
GODREJPROP,EQ,1548,-0.26,46626.96,9.66,151.37
IREDA,EQ,116.28,-0.26,32665.74,126.39,149.09
DMART,EQ,3769,-1.03,245261.29,3.86,146.41
COROMANDEL,EQ,1908.1,-3.32,56291.74,7.29,141.15
ANGELONE,EQ,230.2,-0.96,20926.45,60.08,140.33
SBICARD,EQ,693,-0.18,65945.51,20.19,139.69
GODREJCP,EQ,1020.6,-0.16,104432.34,13.45,137.58
IRFC,EQ,94.61,-0.45,123641.14,143.53,137
ABCAPITAL,EQ,311.45,-0.27,81583.44,39.1,122.31
SUNDRMFAST,EQ,815,-0.02,17125.46,14.29,116.28
AMBER,EQ,6674.5,-0.04,23488.68,1.71,115.02
GRSE,EQ,2287.8,-0.35,26207.21,4.89,113.09
COCHINSHIP,EQ,1347.4,-1.03,35447.5,8.14,110.72
OBEROIRLTY,EQ,1445,-0.06,52540.52,7.59,110.28
BDL,EQ,1252.4,-0.43,45908.29,8.66,109.45
HSCL,EQ,450,-0.56,22704.37,23.33,105.21
HAVELLS,EQ,1282.9,-0.88,80470.78,8.11,104.92
KEI,EQ,4185.5,-0.65,40013.63,2.41,102.15
ANANDRATHI,EQ,3021.9,-0.03,25088.01,3.39,100.92
VMM,EQ,102.75,-0.28,48016.29,96.66,99.78
JSWHL,EQ,14650,-8.3,16260.95,0.65,98.63
JKCEMENT,EQ,4975,-0.52,38440.95,1.95,97.33
KARURVYSYA,EQ,264.5,-2.69,25563.77,35.85,95.82
ICICIAMC,EQ,2800,-0.71,138392.39,3.37,95.28
VOLTAS,EQ,1324,-1.72,43809.14,6.82,91.46
IRCTC,EQ,523.4,-0.47,41872,17.4,91.36
KTKBANK,EQ,228.99,-1.01,8659.98,37.76,88.55
MANAPPURAM,EQ,259.25,-1.86,21943.82,33.01,86.6
REDINGTON,EQ,217.8,-0.73,17027.05,39.5,86.17
AFFLE,EQ,1280.1,-1.58,18018.35,6.42,83
POONAWALLA,EQ,391.8,-2.11,31845.07,20.15,80.03
SUNDARMFIN,EQ,4698.5,-2.29,52202.15,1.66,77.76
MGL,EQ,959.9,-4.01,9481.68,7.71,75.19
