Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
LT,EQ,3445,-7.38,473898.17,107.79,3784.6
HDFCBANK,EQ,816.7,-1.93,1256930.05,417,3409.97
RELIANCE,EQ,1382.1,-0.73,1870323.04,172.65,2396.81
ICICIBANK,EQ,1255,-0.91,898330.26,173.44,2176.41
M&M,EQ,2940,-3.01,365597.48,72.18,2144.9
ATGL,EQ,572.5,-5.78,62964.13,318.42,1913.86
SBIN,EQ,1046,-3.61,965522.6,159.79,1688.13
SILVERBEES,EQ,245.3,-3.23,34225,596.66,1466.65
ETERNAL,EQ,217,-1.89,209412.61,654.62,1419.35
MARUTI,EQ,12615,-3.04,396618.85,9.4,1186.35
KOTAKBANK,EQ,367.1,-2.18,365134.44,321.79,1184.49
NATIONALUM,EQ,386.45,-5.55,70976.64,284.67,1110.57
AXISBANK,EQ,1199.1,-2.87,372587.89,90.98,1097.72
VEDL,EQ,687.9,-4.41,268995.59,154.17,1068.46
NTPC,EQ,384.05,-1.66,372400.46,271.07,1053.5
HINDALCO,EQ,910.9,-6.07,204699.86,103.47,952.53
COALINDIA,EQ,466.5,-0.77,287491.28,202.17,945.89
BSE,EQ,2805,-1.6,114411.48,33.14,937.5
INFY,EQ,1250.4,-1.22,507086.11,73.66,923.43
DIXON,EQ,10329,-4.39,62802.28,8.48,889.43
BEL,EQ,439,-3.21,320899.29,195.03,857.68
HAL,EQ,3912,-2.53,261624.78,21.14,829.97
ADANIPOWER,EQ,147.52,-1.07,284487.82,544.8,814.75
TATASTEEL,EQ,183.01,-5.41,228461.03,426.84,792.17
ITC,EQ,301.9,-0.72,378334.39,256.6,776.96
ULTRACEMCO,EQ,10744,-3.11,316603.3,7.24,776.38
INDIGO,EQ,4162,-2.11,160908.33,18.48,768.39
POWERGRID,EQ,301,-0.86,279948.17,236.15,714.71
KAYNES,EQ,3498,-5.47,23448.72,19.52,690.12
ABB,EQ,6389,-0.31,135388.26,10.71,689.07
NIFTYBEES,EQ,263.5,-1.66,54841.37,252.35,666.06
SHRIRAMFIN,EQ,1005.9,-2.5,189262.91,65.63,659.53
CUMMINSIND,EQ,4683.9,-1.47,129837.71,13.25,618.19
WAAREEENER,EQ,2724.1,-0.56,78356.26,22.5,617.44
MCX,EQ,2498.9,-1.08,63719.91,24.34,606.88
TCS,EQ,2412,-1.24,872682.71,24.66,596.41
ADANIGREEN,EQ,863,-0.41,141652.29,67.56,578.21
BAJFINANCE,EQ,856.5,-0.76,532926.45,66.69,573.04
EICHERMOT,EQ,6765,-3.02,185573.56,8.19,554.95
PGEL,EQ,502.8,-5.52,14347.03,109.33,552.06
HINDCOPPER,EQ,496,-5.94,47964.39,108.34,545.84
TMPV,EQ,314.2,-3.19,115708.1,170.74,536.27
IDEA,EQ,9.4,-1.67,101842.45,5709.44,532.69
HFCL,EQ,72.3,-2.91,11066.26,709.57,526.36
TMCV,EQ,426,-3.96,156867.32,119.72,509.36
ONGC,EQ,264.05,-2.4,332182.27,184.12,489.16
GOLDBEES,EQ,130.43,-1.51,58685.1,371.92,485.77
TVSMOTOR,EQ,3327.4,-2.78,158080.49,14.47,483.06
ASHOKLEY,EQ,170.99,-4.19,100437.04,271.77,465.65
SUNPHARMA,EQ,1802,-1.28,432349.97,25.55,462.4
PFC,EQ,404.6,-2.72,133522.12,112.02,456.72
INDUSINDBK,EQ,816,-1.85,63575.06,56.07,456.22
POLYCAB,EQ,7200,-3.42,108395.58,6.29,453.48
TRENT,EQ,3500,-0.95,124420.61,12.16,428.83
MAZDOCK,EQ,2325.7,-4.81,93814.09,16.99,401.31
CGPOWER,EQ,708.2,-3.95,111535.45,54.31,393.13
BAJAJ-AUTO,EQ,8875,-3.13,248054.33,4.36,387.78
AMBER,EQ,6430,-7.21,22628.24,5.79,382.27
HINDZINC,EQ,551.35,-5.43,232962.96,68.85,381.79
ADANIPORTS,EQ,1368.8,-1.63,315365.92,26.89,367.04
TATAPOWER,EQ,394.5,-1.9,126056.15,90.72,361.74
DMART,EQ,3829.8,-3.13,249217.75,9.14,360.81
SAIL,EQ,149.2,-2.9,61627.44,241.57,359.08
TITAN,EQ,4072.5,-1.38,361550.91,8.69,355.39
TATSILV,EQ,24.9,-3.19,5498.55,1414.97,353.88
GRASIM,EQ,2570,-3.86,174894.75,13.1,342.1
SUZLON,EQ,41.64,-1.86,57107.41,794.98,330.71
NETWEB,EQ,3172.1,-1.68,18062.16,10.29,326.78
MAXHEALTH,EQ,991,-2.88,96433.49,32.68,325.79
MOTHERSON,EQ,113.82,-5.28,120125.79,274.24,318.47
JIOFIN,EQ,235.85,-2.62,149838.85,133.28,315.88
VBL,EQ,401.5,-2.32,135791.09,76.64,313.08
LAURUSLABS,EQ,1003,-4.18,54147.62,30.68,307.42
PAYTM,EQ,977,-3.18,62532.46,30.61,300.92
KPRMILL,EQ,851.05,-6.42,29090.08,35.59,298.2
APOLLOHOSP,EQ,7545,-0.39,108485.52,3.94,297.79
BHEL,EQ,258.25,-3.58,89924.29,112.38,294.51
COFORGE,EQ,1092,-1.44,36664.79,27.05,293.35
HCLTECH,EQ,1329.1,-2.14,360673.23,21.91,292.74
TEJASNET,EQ,427,-3.2,7583.72,66.26,286.88
CANBK,EQ,134.75,-3.98,122227.03,210.35,286.04
IDFCFIRSTB,EQ,62.55,-3.44,53787.95,449.18,282.58
HDFCAMC,EQ,2385,-1.81,102163.84,11.77,280.83
DLF,EQ,541.75,-2.93,134100.19,50.08,273.97
DATAPATTNS,EQ,3205,-3.81,17942.86,8.04,261.16
CDSL,EQ,1178,-2.71,24620.2,21.95,260.25
HEROMOTOCO,EQ,5193,-3.74,103906.62,4.96,259.25
JSWSTEEL,EQ,1120,-4.49,273890.84,22.85,258.8
JSWENERGY,EQ,512,-1.22,89973.36,49.17,254.19
TORNTPHARM,EQ,4410,-0.81,149250.21,5.73,252.18
JINDALSAW,EQ,190.25,-4.3,12166.64,131.07,252.06
WIPRO,EQ,197.75,-2.35,207401.15,126.3,250.8
POWERINDIA,EQ,24190,-2.77,107820.55,1.02,250.44
BAJAJFINSV,EQ,1750.8,-1.13,280224.29,13.91,243.51
BPCL,EQ,319.8,-2.01,138743.08,75.56,242.37
ADANIENT,EQ,1960,-2.1,253365.75,11.95,235.76
SOLARINDS,EQ,14257,-1.85,129011.67,1.63,232.89
BHARATFORG,EQ,1670,-6.16,79829.12,13.61,231.56
PERSISTENT,EQ,4638.8,-1.6,73177.07,4.99,230.95
PREMIERENE,EQ,778.8,-1.34,35279.2,29.19,230.41
SILVERIETF,EQ,255.97,-3.17,16258.95,89.9,230.26
ICICIAMC,EQ,2879.7,-1.93,142331.63,7.95,229.09
AUBANK,EQ,884.8,-1.93,66191.1,25.58,227.64
ADANIENSOL,EQ,993.8,-1.06,119383.47,22.41,224.18
KEI,EQ,4150,-4.16,39674.25,5.27,220.42
CHOLAFIN,EQ,1515,-0.73,129055.22,14.52,219.89
RECLTD,EQ,331.2,-3.58,87212.38,65.62,219.82
GROWW,EQ,155.71,-1.59,97686.17,141.03,218.32
STLTECH,EQ,189.06,-5.87,9228.1,113.88,217.25
JINDALSTEL,EQ,1145.5,-6.49,116851.09,18.66,216.71
HINDPETRO,EQ,369.35,-3.9,78591.12,58.17,215.83
VOLTAS,EQ,1406.4,-2.97,46535.63,15.25,214.86
AUROPHARMA,EQ,1299.3,-0.96,75463.55,16.35,212.79
HDFCSILVER,EQ,244.8,-3.44,8229.23,86.57,212.77
PNB,EQ,111.74,-4.18,128422.15,186.5,210.67
HAVELLS,EQ,1319.3,-2.56,82754,15.99,210.26
AMBUJACEM,EQ,424.55,-4.91,104941.27,48.56,209.24
ASIANPAINT,EQ,2194.1,-1.22,210457.59,9.49,209.01
NESTLEIND,EQ,1202.1,-1.53,231802.66,16.81,204.69
GODREJCP,EQ,1029,-2.21,105291.87,19.67,204.28
DRREDDY,EQ,1290,-2.2,107666.24,15.75,204.16
OIL,EQ,471.15,-1.7,76637.63,42.96,203.78
HDFCLIFE,EQ,624.6,-3.27,134764.69,31.67,199.88
LTFOODS,EQ,384.65,-1.37,13357.08,50.18,198.67
INDIANB,EQ,874,-3.91,117724.65,22.05,193.51
UNIONBANK,EQ,173.99,-4.45,132817.1,109.35,192.77
FEDERALBNK,EQ,262.9,-2.72,64745.07,72.58,192.45
IDBI,EQ,92.2,-6.69,99137.15,203.95,191.81
SBILIFE,EQ,1908.8,-1.58,191455.85,9.9,189.16
IOC,EQ,156.6,-2.22,221138.59,119.59,188.38
LENSKART,EQ,498.9,-1.12,86629.79,37.13,186.5
BDL,EQ,1309.6,-2.95,48005.03,14.13,185.97
BIOCON,EQ,383.4,-2.24,62145.6,47.58,184.17
BLUESTARCO,EQ,1833.2,-6.16,37693.3,9.8,182.46
UNOMINDA,EQ,1010.5,-5.43,58347.8,17.77,182.06
FORCEMOT,EQ,20250,-6.08,26391.65,0.88,181.94
YESBANK,EQ,18.81,-2.59,59024.75,940.03,177.95
GESHIP,EQ,1450,-2.46,20701.24,12.02,177.36
CIPLA,EQ,1315.1,-0.69,106231.24,13.46,177.01
INDHOTEL,EQ,611.05,-2.22,86978.83,28.89,176.91
BANKBARODA,EQ,281.3,-2.73,145470.42,62.38,176.3
MANKIND,EQ,2140,-3.08,88340.29,8.02,174.1
HAPPSTMNDS,EQ,388.4,-5.05,5914.35,43.47,173.51
NYKAA,EQ,237.6,-3,68026.26,72.48,172.97
NMDC,EQ,78.59,-2.82,69094.89,217.1,172.12
MFSL,EQ,1630,-3.9,56253.71,10.44,171.83
GAIL,EQ,148,-2.86,97311.47,113.89,169.99
TTKPRESTIG,EQ,533.1,-7.82,7300.86,28.92,166.69
BANDHANBNK,EQ,175.8,-1.24,28320.88,94.25,165.3
SRF,EQ,2500.4,-4.79,74118.06,6.49,164.17
KPITTECH,EQ,662.05,-1.37,18149.69,24.72,163.06
LUPIN,EQ,2301.1,-2.38,105170.22,6.96,162.03
JBCHEPHARM,EQ,2125,-0.3,34118.73,7.58,160.18
CUPID,EQ,76.1,-6.45,10232.87,205.57,159.09
POLICYBZR,EQ,1442.5,-1.38,66743.48,10.9,157.82
NAVINFLUOR,EQ,6170,-0.8,31610.13,2.57,157.71
VMM,EQ,102.64,-3.23,47964.88,152.21,156.93
MRPL,EQ,178.8,-6.6,31336.47,84.63,153.32
TECHM,EQ,1332,-1.32,130506.65,11.5,152.96
GODREJPROP,EQ,1571.7,-2.76,47340.6,9.58,151.7
CEATLTD,EQ,3460,-9.1,13995.73,4.15,147.01
KTKBANK,EQ,225.75,-0.42,8537.27,64.41,145.16
BANKINDIA,EQ,150.3,-2.89,68426.6,95.51,144.87
TATAGOLD,EQ,15.3,-1.42,6030.23,941.93,144.21
ATHERENERG,EQ,699.6,-1.54,26751.04,20.14,142.57
GRSE,EQ,2311.8,-4.62,26482.13,6.01,141.3
APOLLOPIPE,EQ,401,-3.44,1766.33,33.23,137.28
APARINDS,EQ,8990,-4.93,36111.32,1.5,135.51
IREDA,EQ,115.2,-1.56,32362.34,113.96,132.65
COLPAL,EQ,1964,-0.6,53417.98,6.61,130.17
BANKBEES,EQ,560,-1.62,7366.76,22.45,125.38
RADICO,EQ,2800,-2.01,37490.18,4.46,125.36
RVNL,EQ,270.9,-3.11,56483.19,45.64,125.05
NLCINDIA,EQ,259.5,-2.17,35983.22,47.04,124.49
WOCKPHARMA,EQ,1226.2,-5.58,19923.98,10.13,124.15
RPOWER,EQ,22.3,-5.75,9222.77,542.53,123.59
DIVISLAB,EQ,6070,-3.37,161139.43,2.01,123.3
ABCAPITAL,EQ,310.05,-3.09,81214.67,38.72,121.33
UPL,EQ,609.3,-3.14,51434.95,19.55,119.39
PIDILITIND,EQ,1342,-3.27,136577.22,8.78,118.23
TIINDIA,EQ,2459,-3.56,47592.7,4.7,116.13
MAHABANK,EQ,64.15,-4.41,49341.24,178.69,115.91
INDUSTOWER,EQ,424.5,-3.97,111990.01,27.02,115.84
GVT&D,EQ,3640,-2.93,93200.94,3.13,114.11
GLENMARK,EQ,2172,-3.74,61294.02,5.17,113.06
SHREECEM,EQ,23000,-2.13,82985.72,0.49,112.08
IRFC,EQ,97.25,-1.64,127091.22,114.15,111.93
APLAPOLLO,EQ,1933.3,-3.78,53675.37,5.61,108.56
CHENNPETRO,EQ,910,-3.58,13550.94,11.58,107
APOLLOTYRE,EQ,400.6,-4.08,25442.14,26.46,106.45
IRCTC,EQ,527.55,-1.7,42204,20.09,106.19
GUJGASLTD,EQ,373,-3.96,25676.95,27.09,103.7
OBEROIRLTY,EQ,1457.5,-0.87,52995.03,7.03,102.22
SIEMENS,EQ,3217,-3.24,114563.97,3.13,102.09
FIVESTAR,EQ,354.3,-3.94,10436.48,28.98,101.79
INOXWIND,EQ,79.74,-4.71,13780.97,125.61,101.42
COCHINSHIP,EQ,1382,-4.31,36357.76,7.15,100.36
KALYANKJIL,EQ,380,-2.55,39241.18,25.76,98.04
SCI,EQ,238.5,-4.87,11109.31,40.03,98.01
PIIND,EQ,2900,-1.77,43998.25,3.39,97.9
GMDCLTD,EQ,530,-4.59,16854,18.13,97.57
LICI,EQ,773.4,-2.92,489175.32,12.5,97.57
SUPREMEIND,EQ,3877.3,-4.12,49252.13,2.48,97.06
GMRAIRPORT,EQ,89.6,-3.96,94608.42,107.07,96.61
BELRISE,EQ,177.45,-5.65,15790.91,52.93,95.26
PATANJALI,EQ,480.75,-2.01,52301.66,19.46,94.52
SBICARD,EQ,702.5,-1.09,66849.53,13.39,94.31
J&KBANK,EQ,120.6,-5.42,13280.26,76.43,93.83
GOLDIETF,EQ,134.85,-1.62,26214.02,68.76,92.87
JINDALPOLY,EQ,929,-1.1,4067.76,9.84,91.28
LTF,EQ,257.8,-2.9,64563.07,35.11,90.86
UNITDSPR,EQ,1313.9,-3.64,95566.63,6.75,90.49
APOLLO,EQ,201.9,-4.24,7155.17,44,90.19
GRAPHITE,EQ,617.5,-4.37,12064.44,14.39,89.68
LGEINDIA,EQ,1555,-1.4,105549.11,5.73,89.27
DELHIVERY,EQ,404.8,-0.83,30300.21,22.07,88.82
M&MFIN,EQ,330,-4.71,45869.05,26.56,88.23
ASTRAL,EQ,1610,-5.07,43252.68,5.36,87.71
JUBLFOOD,EQ,459.6,-0.47,30326.49,19.06,87.38
ICICIPRULI,EQ,584.65,-1.4,84726.3,14.83,86.66
JUNIORBEES,EQ,709.2,-0.93,7059.18,12.26,86.13
PNBHOUSING,EQ,765.95,-1.82,19953.65,11.13,85.73
SBISILVER,EQ,250.55,-3.29,6457.45,33.95,85.44
NAUKRI,EQ,950,-0.57,61599.96,8.89,85
FORTIS,EQ,840,-2.27,63416.48,10.03,84.86
CRAFTSMAN,EQ,6647.5,-9.61,15858,1.23,84.63
STOVEKRAFT,EQ,500,-1.57,1655.37,16.4,84.18
GPIL,EQ,251.4,-5.02,16873.16,33.09,83.66
RBLBANK,EQ,293.75,-2.02,18150.46,28.27,83.46
DOMS,EQ,2075,-3.67,12592.83,3.91,82.83
NATCOPHARM,EQ,960,-5.53,17194.55,8.46,82.32
LICHSGFIN,EQ,496,-0.5,27283.12,16.38,81.47
ACUTAAS,EQ,2090,-4.47,17111.06,3.83,80.47
PFOCUS,EQ,255.5,-6.9,19826.56,30.54,80.34
NIFTYIETF,EQ,261.79,-1.79,35593.43,30.3,79.59
REDINGTON,EQ,236.95,-3.5,18524.15,33.43,79.34
TATAELXSI,EQ,4253,-1.78,26478.73,1.85,79.17
MTARTECH,EQ,3385,-3.67,10412.12,2.29,78.68
ZYDUSLIFE,EQ,903.95,-1.41,90958.52,8.62,78.25
HDFCSML250,EQ,150.05,-2.5,1724.85,51.96,78.21
DABUR,EQ,454.9,-0.97,80685.17,17.12,78.17
TATACOMM,EQ,1402,-3.26,39957,5.48,77.54
PAGEIND,EQ,30240,-2.01,33729.31,0.25,77.25
EXIDEIND,EQ,296,-4.52,25160,25.43,76.67
TDPOWERSYS,EQ,787,-3.15,12294.11,9.58,76.16
SAGILITY,EQ,38.03,-3.7,17803.09,197.58,75.93
TARIL,EQ,277.5,-5.1,8329.6,27.08,75.84
OLAELEC,EQ,23.06,-2.7,10171.37,323.94,75.64
NH,EQ,1672,-1.96,34169.13,4.46,74.36
CROMPTON,EQ,245.1,-0.85,15782.35,30.34,74.22
HDFCGOLD,EQ,134.75,-1.51,23222.58,54.79,73.88
ANANTRAJ,EQ,448.9,-4.41,16154.88,15.89,72.73
CONCOR,EQ,452.05,-3.23,34428.94,15.91,72.65
ENGINERSIN,EQ,189.83,-5.41,10669.25,37.76,72.47
NBCC,EQ,83.29,-3.8,22488.3,85.55,72.19
HBLENGINE,EQ,659.35,-4.41,18276.85,10.74,71.55
SAMMAANCAP,EQ,139.77,-1.86,11582.28,50.2,70.51
ZEEL,EQ,78.11,-4.77,7502.62,88.65,70.49
SETFGOLD,EQ,134.5,-1.54,25364.25,52.16,70.25
MPHASIS,EQ,2105.1,-3.67,40137.65,3.23,68.74
PARADEEP,EQ,110.11,-2.23,11431.3,61.47,68.33
KEC,EQ,551,-1.7,14667.62,12.51,68.13
SETFNIF50,EQ,249,-1.62,198292.49,27.23,67.94
LTM,EQ,4200,-2.86,124527.19,1.6,67.87
MRF,EQ,134600,-2.47,57085.78,0.05,67.47
HEG,EQ,495.95,-4.47,9570.72,13.34,67.15
KIRLOSENG,EQ,1440.5,-1.93,20937.62,4.56,66.62
ITCHOTELS,EQ,152.82,-3.25,31830.62,42.86,66.3
HSCL,EQ,440,-2.88,22198.83,15.05,66.02
PRECWIRE,EQ,283,-11.47,5173.47,22.22,65.41
EDELWEISS,EQ,107.25,-0.78,10150.98,60.8,65.2
ENRIN,EQ,2786,-2.82,99215.17,2.3,65.19
SAPPHIRE,EQ,162.99,-3.74,5238.22,40.46,64.61
ICICIGI,EQ,1834.5,-1.12,91407.84,3.48,64.22
GODFRYPHLP,EQ,2020,-3.42,31508.32,3.14,63.99
CONFIPET,EQ,35.11,-0.96,1166.5,170.13,63.83
COROMANDEL,EQ,2000,-0.42,59002.93,3.17,63.76
MEESHO,EQ,138.01,-2.38,62285.72,45.74,63.39
IEX,EQ,120.35,-1.96,10731.52,52.04,63.28
PPLPHARMA,EQ,139.99,-3.81,18608.14,44.63,63.19
PARAS,EQ,639.9,-4.32,5156.78,9.73,63.13
OFSS,EQ,6528,-2.49,56812.66,0.96,63.07
SHAKTIPUMP,EQ,500,-4.99,6169.9,12.36,62.59
AURIONPRO,EQ,858,-6.89,4737.32,6.99,62.59
MID150BEES,EQ,209.5,-2.62,2797.25,29.78,62.5
BOSCHLTD,EQ,30260,-3.34,89247.75,0.2,62.31
LEMONTREE,EQ,101.27,-3.95,8023.08,61.03,62.07
SAILIFE,EQ,945.25,-6.3,20017.38,6.47,61.98
ANANDRATHI,EQ,3025,-1.63,25113.74,2.03,61.86
KARURVYSYA,EQ,281.8,-4.7,27235.8,21.63,61.66
KRN,EQ,865,-3.45,5376.55,7.04,61.31
UJJIVANSFB,EQ,50.99,-4.14,9905.9,119.06,61.01
NEULANDLAB,EQ,12150,-3.37,15588.32,0.5,60.85
TATAINVEST,EQ,620,-1.46,31368.95,9.48,60.06
SYRMA,EQ,727.5,-3.03,14028.42,8.21,59.98
JPPOWER,EQ,13.99,-1.27,9587.99,424.53,59.9
360ONE,EQ,1030,-1.28,41809.34,5.82,59.89
PRAJIND,EQ,303.15,-3.59,5572.29,19.21,59.17
GRAVITA,EQ,1427.8,-5.02,10538.37,4.03,58.97
ITBEES,EQ,32.28,-1.25,3310.69,182.6,58.85
NIFTYETF,EQ,250.6,-1.98,4665.44,23.29,58.79
BAJAJHLDNG,EQ,9504,-2.91,105773.35,0.61,58.78
ACC,EQ,1376.5,-3.97,25848.92,4.19,58.55
CUB,EQ,230,-5.68,17090.09,24.89,58.55
AWL,EQ,173.29,-1.62,22522.13,33.18,58.2
SEPC,EQ,5.28,-15.25,997.95,1035.97,57.81
PETRONET,EQ,286.65,-3.39,42997.5,19.96,57.53
ZENTEC,EQ,1365,-3.78,12324.63,4.17,57.51
CAMS,EQ,644.95,-2.83,15987.56,8.78,57.15
KALPATARU,EQ,299,-0.17,6156.83,17.72,56.63
SJVN,EQ,69.94,-3.33,27484.99,78.81,56.41
SONACOMS,EQ,485,-4.96,30159.57,11.36,56.16
ALKEM,EQ,5384,-1.1,64373.8,1.03,55.68
SILVER,EQ,256,-3.06,3478.44,21.64,55.5
LODHA,EQ,868.8,-0.03,86783.75,6.41,55.49
NCC,EQ,144.2,-3.55,9053.55,37.7,55.01
SILVERCASE,EQ,26.08,-2.98,1318.69,210.02,54.73
RAIN,EQ,112.54,-5.18,3785.23,48.33,54.67
QPOWER,EQ,782,-4.67,6056.13,6.85,54.57
TORNTPOWER,EQ,1463.4,-2.83,73741.24,3.58,52.96
JKTYRE,EQ,412.6,-4.2,11894.83,12.73,52.94
MOTILALOFS,EQ,678,-2.78,40791.62,7.72,52.81
HUDCO,EQ,172.62,-2.29,34556.8,30.07,52.28
VIKRAMSOLR,EQ,180.6,-2.26,6543.68,28.58,52.23
NFL,EQ,71,-2.73,3483.11,70.92,51.8
NEWGEN,EQ,443,-1.96,6304.68,11.53,51.07
