Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,742.3,-4.89,1142546.87,723.42,5442.7
SILVERBEES,EQ,192.2,-12.6,26669.16,1915.13,3757.48
RELIANCE,EQ,1404,-0.74,1899959.16,189.8,2665.58
GOLDBEES,EQ,111.1,-8.23,49773.2,2272.84,2529.21
ICICIBANK,EQ,1225,-1.64,876946.37,170.5,2089.16
LT,EQ,3341.9,-2.7,459715.62,56.46,1878.46
SBIN,EQ,1030.1,-2.64,950845.92,160.4,1653.68
ETERNAL,EQ,226.86,-2.34,218927.85,711.22,1614.68
INFY,EQ,1253,-0.23,508140.51,124.2,1553.52
MCX,EQ,2322,-3.83,59209.11,66.54,1532.19
VEDL,EQ,644.6,-4.11,252063.61,220,1413.92
BAJFINANCE,EQ,811.6,-2.28,504989.03,158.36,1276.29
BSE,EQ,2717,-3.18,110822.1,46.16,1255.26
BHARTIARTL,EQ,1803.1,-2.33,1098647.55,68.74,1238.59
M&M,EQ,2948.5,-3.84,366654.48,39.79,1180.48
INDIGO,EQ,3950,-4.8,152712.13,29.2,1155.07
HINDALCO,EQ,839.85,-3.93,188733.32,113.73,959.21
SHRIRAMFIN,EQ,880.8,-6.16,165728.28,105.57,934.92
ITC,EQ,290.95,-3,364612.09,317.88,928.18
TCS,EQ,2380,-0.44,861104.83,38.61,922.32
ADANIENSOL,EQ,944.6,-6.47,113473.16,89.5,848.28
TATASTEEL,EQ,187,-4.97,233441.96,443.93,835.08
AXISBANK,EQ,1169.2,-2.88,363316.41,66.97,787.95
TMCV,EQ,395.25,-5.81,145544.15,194.04,772.98
BEL,EQ,405.2,-4.9,296192.24,188.95,772.29
NIFTYBEES,EQ,255.79,-2.4,55758.8,282.34,722.87
MUTHOOTFIN,EQ,3090,-6.81,124053.76,21.87,682.74
TATSILV,EQ,19.65,-12.04,4638.09,3410.41,682.08
DIXON,EQ,9869,-4.57,60005.39,6.86,680.97
FIRSTCRY,EQ,220.8,-11.99,11526.69,295.43,675.7
ULTRACEMCO,EQ,10350,-5.34,304992.94,6.44,672.74
HAL,EQ,3622,-4.24,242230.3,17.97,655.68
HINDCOPPER,EQ,447.85,-8.5,43308.17,142.5,650.69
MARUTI,EQ,12309,-2.32,386998.13,5.18,640.9
SILVERIETF,EQ,200.2,-12.53,12641.42,300.77,614.33
WAAREEENER,EQ,3057.5,-3.42,87946.21,20.04,613.27
KOTAKBANK,EQ,357.5,-2.52,355585.84,169.8,609.13
TITAN,EQ,3842.6,-6.43,341140.71,15.34,597.47
TATAPOWER,EQ,382.9,-4.85,122349.55,151.74,591.88
IDEA,EQ,8.75,-6.32,94800.16,6648.44,589.72
INDUSINDBK,EQ,778,-4.96,60614.45,74.48,587.47
HINDUNILVR,EQ,2050,-1.57,481666.21,26,534.84
KAYNES,EQ,3400,-6.09,22791.78,14.96,514.18
PERSISTENT,EQ,4715,-0.04,74379.13,10.65,504.72
NATIONALUM,EQ,349,-5.29,64098.45,141.68,497.48
GRASIM,EQ,2550,-2.53,173533.7,19.37,491.78
SUNPHARMA,EQ,1747.1,-1.69,419177.94,27.84,491.26
NTPC,EQ,371.15,-2.57,359891.76,131.48,490.31
JIOFIN,EQ,225.9,-5.6,143517.47,211.72,484.57
SWIGGY,EQ,272.55,-3.62,75232.35,170.55,465.19
COALINDIA,EQ,456.25,-2.54,281174.48,101.64,463.53
HINDZINC,EQ,487.2,-5.35,205857.54,92.07,451.08
POLYCAB,EQ,6800,-5.17,102374.35,6.53,446.41
ADANIPORTS,EQ,1307,-4.28,301127.45,33.61,439.75
ADANIENT,EQ,1831,-4.99,236690.15,23.71,437.35
CUMMINSIND,EQ,4492.3,-2.67,124526.56,9.72,436.8
HDFCGOLD,EQ,114.4,-8.58,19639.99,378.79,435.08
SETFGOLD,EQ,113.9,-8.72,21467.68,377.68,432.82
PFC,EQ,397.6,-2.93,131212.05,108.31,427.12
GOLDIETF,EQ,114.01,-8.92,22201.73,371.42,426.91
HDFCSILVER,EQ,191.44,-12.99,6357.36,217.1,424.61
HINDPETRO,EQ,321.5,-4.4,68409.49,131.83,422.76
GMDCLTD,EQ,562.3,-2.33,17881.14,73.18,421.03
VBL,EQ,382.85,-4.63,129483.48,104.54,404.4
BPCL,EQ,271.95,-5.51,117983.68,143.58,392.09
ADANIPOWER,EQ,147,-3,283485.01,259.69,383.43
ASHOKLEY,EQ,161.95,-4.11,95127.07,235.32,383.17
MAZDOCK,EQ,2201,-5.3,88783.94,16.96,377.7
RECLTD,EQ,315.5,-4.54,83078.22,117.48,370.93
BAJAJFINSV,EQ,1664,-2.71,266331.52,22.08,370.23
TATAGOLD,EQ,13.06,-8.29,5133.66,2788.02,366.07
ATHERENERG,EQ,737.2,-5.56,28188.77,48.79,363.91
FEDERALBNK,EQ,254.6,-4.68,62709.14,139.66,357.25
CHOLAFIN,EQ,1381.6,-4.09,117691.54,25.7,357.11
MRPL,EQ,181.9,-4.86,31879.77,190.5,356.84
HDFCAMC,EQ,2256.3,-5.43,96659.93,14.83,337.77
APOLLOHOSP,EQ,7124.5,-3.26,102439.38,4.65,331.81
TMPV,EQ,304.7,-2.99,112209.6,108.16,331.17
BAJAJ-AUTO,EQ,8780,-2.99,245399.1,3.75,330.42
TRENT,EQ,3347,-5.97,118981.65,9.6,326.31
INNOVISION,EQ,374.2,-19.99,891.09,73.15,323.86
POWERINDIA,EQ,24350,-2.7,108533.7,1.31,319.7
SAIL,EQ,143.3,-7.86,59190.43,214.71,314.07
