Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BHARTIARTL,EQ,1790,-0.74,1020676.85,142.61,2549.03
INFY,EQ,1245.5,-0.22,505098.96,123.14,1527.56
SILVERBEES,EQ,232.34,-4.97,32346.2,558.68,1319.93
SHRIRAMFIN,EQ,990,-1.36,186271.28,104.76,1035.83
ATGL,EQ,524.45,-7.32,57679.54,182.78,985.84
IDBI,EQ,76.31,-17.22,82051.58,1250.45,984.61
BEL,EQ,428.5,-2.48,313224.02,223.24,954.86
TCS,EQ,2401,-0.39,868702.81,38.08,911.68
POWERGRID,EQ,297.6,-1.11,276785.97,259.12,769.27
VEDL,EQ,685,-0.66,267861.58,111.12,763.12
GOLDBEES,EQ,127.09,-2.48,57153.34,567.88,725.75
NATIONALUM,EQ,371.7,-4.04,68267.6,179.35,675.98
NTPC,EQ,381.2,-0.85,369636.91,167.93,639.35
DIXON,EQ,10232,-1.03,62212.5,6.06,619.03
BANDHANBNK,EQ,162.17,-7.6,26125.12,363.01,587.97
HINDCOPPER,EQ,476.95,-3.9,46122.21,118.94,572.05
BPCL,EQ,305.35,-4.37,132474.05,185.89,570.32
COALINDIA,EQ,459,-1.71,282869.23,123.12,567.78
ONGC,EQ,260.1,-1.51,327213.06,217.26,566.92
HAL,EQ,3907,-0.19,261290.39,13.79,537.39
IOC,EQ,148.79,-4.95,210109.91,356.87,533.06
HINDPETRO,EQ,355.6,-3.57,75665.37,146.58,518.15
HDFCAMC,EQ,2362.3,-0.79,101191.46,19.73,466.09
CUMMINSIND,EQ,4570,-1.71,126680.4,10.04,458.74
MAZDOCK,EQ,2320,-0.34,93584.16,19.71,454.96
SUNPHARMA,EQ,1776,-1.42,426111.85,24.52,437.82
HINDZINC,EQ,533.5,-3.34,225420.77,77.75,416.76
TITAN,EQ,4056.9,-0.4,360165.97,10.14,413.27
MAXHEALTH,EQ,967,-2.32,94098.07,40.63,396.17
CANBK,EQ,134.29,-0.29,121809.78,286.79,382.96
COFORGE,EQ,1077.2,-1.15,36167.87,35.05,379.65
DLF,EQ,530.2,-2.31,131241.2,69.22,368.93
APOLLOHOSP,EQ,7489.5,-0.8,107687.52,4.81,360.65
JIOFIN,EQ,233.5,-0.74,148345.86,149.37,349.41
SUZLON,EQ,41,-0.99,56229.68,812.67,335.47
POWERINDIA,EQ,24160,-0.02,107686.83,1.38,330.67
