"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"ONELIFECAP","Onelife Capital Advisors Limited",3451700,596809,5.7835843299051986,344799,10.01074669491673,15,1.42,51775500
"ASTEC","Astec LifeSciences Limited",3655014,648629,5.634979599293588,383336,9.53474827934085,628.8,20,2196188262
"SILLYMONKS","Silly Monks Entertainment Limited",210873,37472,5.627381736020922,24448,8.62523983757976,16.3,4.76,3433012
"SADHNANIQ","Sadhana Nitrochem Limited",56379598,10179013,5.538807574709023,7835796,7.195132961014046,1.35,1.5,76112457
"RPSGVENT","RPSG VENTURES LIMITED",1925514,355386,5.418086795684321,212781,9.04925668504945,720.9,20,1358411616
"PCBL","PCBL Chemical Limited",65851089,12170116,5.410884177125836,7135087,9.229191101502146,265,13.66,17679041863
"RKFORGE","Ramkrishna Forgings Limited",2523407,466997,5.403468111546596,420589,5.999686371173988,502.05,4.31,391367144
"LPDC","Landmark Property Development Company Limited",740318,139040,5.324471018071452,90172,8.209982437781152,5.93,2.95,4323457
"MOGSEC","Motilal Oswal Mutual Fund - Motilal Oswal 5 Year G Sec ETF - Growth",207145,40025,5.17530417981795,98387,2.1054005407193452,63.24,0.09,13126778
"TRIVENI","Triveni Engineering & Industries Limited",15847413,3127388,5.067299391984686,1811939,8.746105591633034,400.05,8.03,6432623410
"GODFRYPHLP","Godfrey Phillips India Limited",9392352,1858257,5.054388063653198,1230688,7.631787443124956,2035,7.25,19765829089
"V2RETAIL","V2 Retail Limited",1998378,407247,4.907031631434912,257594,7.7578428396987515,196.5,1.97,411086338
"LIKHITHA","Likhitha Infrastructure Limited",1535649,314124,4.888671352714215,198642,7.730701322427819,156,14.62,243062523
"DEEPAKFERT","Deepak Fertilizers and Petrochemicals Corporation Limited",6810763,1413545,4.818211648602362,941195,7.236291825084682,996,8.14,6871651221
"OMFREIGHT","Om Freight Forwarders Limited",645743,134737,4.792594498445126,109720,5.885357226600205,65.8,-3.05,41540647
"IRMENERGY","IRM Energy Limited",2094379,448659,4.668077782759693,328702,6.371664912291377,177.7,-2.99,409178825
"BBNPNBETF","Baroda BNP Paribas Mutual Fund - Baroda BNP Paribas Nifty Bank ETF",24771,5366,4.61600099385055,4221,5.867882677233181,54.09,-9.61,1340111
"SPARC","Sun Pharma Advanced Research Company Limited",13840637,3059964,4.523136214862611,2458379,5.62998316925508,130.5,16.63,1774923288
"GLOSTERLTD","Gloster Limited",20608,4669,4.413005460580321,3095,6.657894736842105,525,3.86,10635582
"GILLANDERS","Gillanders Arbuthnot & Company Limited",55321,12719,4.349249194161272,13009,4.252279762695046,88,10.92,4615431
"AVANTEL","Avantel Limited",17940511,4167659,4.304697261112403,2897476,6.191771497446414,130.1,7.49,2408334196
"SMCGLOBAL","SMC Global Securities Limited",4020317,978445,4.108883994501479,1271384,3.1621572535075764,63.75,0.92,249541076
"KHANDSE","Khandwala Securities Limited",36672,8965,4.090194255971745,7587,4.833473124206187,14.65,-3.04,550813
"ARTNIRMAN","Art Nirman Limited",5797,1420,4.081436282562779,937,6.181968007755696,33.05,-6.72,193156
"MBEL","M & B Engineering Limited",1928853,476970,4.043969905874616,308733,6.247637486326086,265.2,6.16,530685325
