"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"GOCOLORS","Go Fashion (India) Limited",8323686,78759,105.68507436155714,99859,83.35438968946214,300.7,18.2,2447829578
"SANDHAR","Sandhar Technologies Limited",6383977,82329,77.54179243163144,149367,42.7400282646113,585,10.3,3682916331
"WEWORK","WeWork India Management Limited",5088473,76954,66.12285128289538,80328,63.34554790140977,580,19.15,2835551579
"RSDFIN","RSD Finance Limited",20643,350,58.91267123287671,556,37.08323353293413,101.92,19.99,2074208
"CENTENKA","Century Enka Limited",989143,17201,57.50497064124179,24878,39.759021131830025,540.1,20,515056651
"POLYPLEX","Polyplex Corporation Limited",1812219,31913,56.78534162658436,37474,48.3583133401096,976,9.84,1787464088
"JAYBARMARU","Jay Bharat Maruti Limited",28409663,554085,51.27309790823372,374132,75.9347545279286,116.6,12.91,3333589856
"JSWCEMENT","JSW Cement Limited",41116895,887311,46.33872045359476,828037,49.655823214027905,127.99,5.86,5309013482
"NUCLEUS","Nucleus Software Exports Limited",609318,13755,44.29685455338535,17305,35.209037470516854,859,8.1,525396631
"SANGHVIMOV","Sanghvi Movers Limited",9427798,213016,44.25846470662334,240983,39.12216488564478,353,9.59,3411165872
"ARVSMART","Arvind SmartSpaces Limited",1135051,28883,39.29823771768861,35600,31.882803722089438,620.9,3.04,717499788
"HONAUT","Honeywell Automation India Limited",190673,5089,37.46767537826685,5674,33.604688050757844,34800,15.31,6497817416
"INDOBORAX","Indo Borax & Chemicals Limited",2228243,64044,34.79228657306807,74064,30.085113616975836,321.6,16.97,710029631
"WEALTH","Wealth First Portfolio Managers Limited",56352,1646,34.22879125329014,1628,34.59493247014176,916,5.35,55793551
"RHIM","RHI MAGNESITA INDIA LIMITED",2587353,76680,33.74214105777026,84819,30.504076551495736,400,3.51,1045989197
"TCIEXP","TCI Express Limited",331522,10655,31.113731992304203,26554,12.48469515263765,513.35,0.27,171728396
"PRECAM","Precision Camshafts Limited",5261450,206403,25.491109639702202,361105,14.570390130110503,164.8,9.9,878872608
"IRB","IRB Infrastructure Developers Limited",428946595,17074284,25.122375746575933,14351937,29.887714459727633,22.56,6.77,9882929548
"PROTEAN","Protean eGov Technologies Limited",4592822,185116,24.810485668008468,468441,9.804479576653943,654.2,19.99,2966641514
"SANSERA","Sansera Engineering Limited",3037959,131445,23.111869908390656,141754,21.431136042542192,2870,15.44,8551490029
"EXICOM","Exicom Tele-Systems Limited",10428662,488206,21.361162622386693,610853,17.072273662895938,137.91,19.99,1397962141
"IMPAL","India Motor Parts and Accessories Limited",79318,3764,21.072794899043572,4918,16.12661035432416,1135,11.99,89688828
"DIGIDRIVE","Digidrive Distributors Limited",321005,16441,19.524663949881393,20248,15.852952796559187,20.03,-8.25,6423310
"SUDARSCHEM","Sudarshan Chemical Industries Limited",1532211,80586,19.013207313037725,104133,14.71392977711274,1007,16.78,1462863130
"PIXTRANS","Pix Transmissions Limited",168028,9076,18.513442044953724,10619,15.821981013362553,1650,7.28,272857308
