"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"LENSKART","Lenskart Solutions Limited",166534331,13177736,12.637552343778136,7428052,22.419650066540996,490.8,0.63,26265101716
"SONATSOFTW","Sonata Software Limited",29635371,6379974,4.645060823751216,3453934,8.580177724278723,296.65,9.57,8800223418
"NRBBEARING","NRB Bearing Limited",6760525,1488348,4.5422988213515545,781830,8.64704247427417,319.5,6.45,2233880275
"KENNAMET","Kennametal India Limited",170666,37986,4.492818482404229,23143,7.374188224009125,3139,10.78,557937873
"SANDUMA","Sandur Manganese & Iron Ores Limited",31359588,7150494,4.385653354859119,4289598,7.310611641406804,242,11.54,7563932625
"METROPOLIS","Metropolis Healthcare Limited",9341039,2134697,4.375814108360276,1103802,8.462599200255553,549,8.58,5187172367
"NELCAST","Nelcast Limited",2801577,641693,4.365913492616097,446827,6.2699366869056705,161.8,12.1,457945776
"MERCANTILE","Mercantile Ventures Limited",111705,25753,4.337519220912353,13690,8.159486347898497,27.25,9.66,3040610
"QUICKHEAL","Quick Heal Technologies Limited",9152347,2112066,4.333360573633372,1130458,8.09613566599116,215.25,20,1894169735
"SURYODAY","Suryoday Small Finance Bank Limited",9230868,2133858,4.3259046617151355,1171396,7.880222995316361,179,10.93,1627771263
"CYBERTECH","Cybertech Systems And Software Limited",883036,207030,4.2652438818223,122002,7.237875413619929,144.55,14.35,129709158
"THERMAX","Thermax Limited",3661500,884021,4.141868058850159,517431,7.076294885625507,4707,12.55,16922684085
"CAPITALSFB","Capital Small Finance Bank Limited",506780,124030,4.085927182485612,110012,4.606584184830577,292.05,5.93,151177541
"REGAAL","Regaal Resources Limited",4611854,1129253,4.083985770418892,712950,6.4686902395146255,95.55,9.56,429963148
"GOACARBON","Goa Carbon Limited",359409,88530,4.059714946018665,52058,6.903918077093742,427,10.68,154003162
"REMSONSIND","Remsons Industries Limited",1292755,322290,4.0111470827880185,230155,5.6168739756929655,114,-1.05,152131408
"THYROCARE","Thyrocare Technologies Limited",10925739,2727181,4.006238455571749,1451362,7.527920840705431,486,3.25,5491057906
"CERA","Cera Sanitaryware Limited",163846,40996,3.996614320351642,24676,6.63973156755793,5825,6.75,919266175
"WEWIN","WE WIN LIMITED",357537,89589,3.9908404342478017,48965,7.301859279651671,71.7,18.36,25177755
"MARALOVER","Maral Overseas Limited",336560,84363,3.989407728944068,45672,7.36898571350375,57.46,19.98,18759854
"ACE","Action Construction Equipment Limited",4413015,1131416,3.9004333151908854,661465,6.671568405869449,948.05,4.69,4038173505
"EQUAL200","Mirae Asset Mutual Fund - Mirae Asset BSE 200 Equal Weight ETF",201178,51972,3.8708324354277623,61784,3.25610829848118,13.67,-0.15,2742056
"SCODATUBES","Scoda Tubes Limited",2233643,587535,3.8017151641534572,433114,5.157163946909201,155.7,5.04,351731763
"MIRCELECTR","MIRC Electronics Limited",31100799,8207504,3.7893123132867372,4742382,6.558053678715287,42.44,6.77,1335157301
"SIRCA","Sirca Paints India Limited",3486664,931252,3.74405746753191,589842,5.911174977468573,424.9,-0.11,1487306262
