"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"THAKDEV","Thakkers Developers Limited",2685,3,716,6,417.6666666666667,135.25,-4.32,377698
"BSL","BSL Limited",289244,2969,97.42135399124284,2878,100.47634687046043,136.16,11.23,40925133
"FINPIPE","Finolex Industries Limited",31807476,419497,75.82280228130084,332103,95.77591076593413,193.33,8.53,6183691409
"COFFEEDAY","Coffee Day Enterprises Limited",44624169,709805,62.86816458875002,747495,59.698226186273125,29,13.55,1320875402
"IVZINGOLD","Invesco India Gold Exchange Traded Fund",898390,15698,57.22654549701146,41410,21.6947630703709,135.75,-0.29,121848635
"TVSSRICHAK","TVS Srichakra Limited",98160,2156,45.52523769034552,3126,31.397499273044488,4030,12.05,398137941
"RAMCOIND","Ramco Industries Limited",3244303,71932,45.10215155910416,62463,51.93959624097466,312.8,4.91,1033829593
"MOHITIND","Mohit Industries Limited",152724,3686,41.42978569490912,3429,44.53184890656063,25.01,10.27,3987623
"PENIND","Pennar Industries Limited",17101142,534302,32.00650942725275,627555,27.25041166233939,173.04,10.28,2983123210
"JOCIL","Jocil Limited",275841,8745,31.54271012006861,5283,52.21204873180301,149.35,2.34,44975875
"GRADIENTE","Gradiente Infotainment Limited",2325671,85704,27.13608466349295,54734,42.49035585267616,3.94,-4.83,9442224
"HALDER","Halder Venture Limited",7841,291,26.88957475994513,494,15.843604768640128,227,-0.78,1778730
"TIMEX","Timex Group India Limited",8013434,305612,26.220925977532527,223557,35.845134535493884,428,14.26,3360513682
"EBBETF0433","Edelweiss Mutual Fund - BHARAT Bond ETF-April 2033",102911,4079,25.228437180796732,4681,21.982697685257108,1266,0.16,130390295
"CARRARO","Carraro India Limited",3253627,133000,24.46336090225564,101640,32.01117040116489,558,-8.3,1960245194
"MAXIND","Max India Limited",775044,32112,24.135023900102244,30300,25.579009900990098,168,10.63,132788288
"DBEIL","Deepak Builders & Engineers India Limited",447955,20204,22.17123389371917,28021,15.986403054851719,86.5,9.7,38304632
"PGHL","Procter & Gamble Health Limited",486048,23676,20.528709902223724,18070,26.896980551167633,6275,11.01,3054908889
"FILATEX","Filatex India Limited",7193317,368796,19.50484956014566,420589,17.102927101507667,46.9,7.18,336647235
"JINDWORLD","Jindal Worldwide Limited",57021656,3134390,18.192265799724986,2288957,24.911632678114966,30.6,1.49,1866889017
"RAJTV","Raj Television Network Limited",263743,15135,17.42584048187995,24120,10.934453724502871,18.9,-9.96,5113976
"AIAENG","AIA Engineering Limited",1149941,66234,17.361749348900997,45441,25.306091378682574,4375,5.59,5049114945
"MANCREDIT","Mangal Credit and Fincorp Limited",1151283,68164,16.889732706094065,94701,12.15698439592403,191.2,11.9,219423026
"LFIC","Lakshmi Finance & Industrial Corporation Limited",42205,2569,16.424309248929823,2809,15.022488998187937,153,9,6493239
"USHAMART","Usha Martin Limited",5794545,355160,16.315308593310057,578022,10.024773333786289,511.85,6.46,2942991460
