"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"DIAMONDYD","Prataap Snacks Limited",1881052,6800,276.5981766493481,11724,160.43211810132274,1107,12.96,2000028539
"PATINTLOG","Patel Integrated Logistics Limited",4349769,33963,128.07249975463736,99625,43.661420326223336,13.6,10.39,61766719
"BIOFILCHEM","Biofil Chemicals & Pharmaceuticals Limited",742293,7541,98.42559116022099,9495,78.17725118483412,37.15,17.86,27702374
"PKTEA","The Peria Karamalai Tea & Produce Company Limited",9987,123,80.97567567567567,141,70.67940552016985,850,1.81,8776076
"JINDWORLD","Jindal Worldwide Limited",17320149,319358,54.23418822420571,2550256,6.791532509031177,30.49,14.24,526532529
"IFBIND","IFB Industries Limited",3255413,64199,50.70763088074185,65399,49.777510731284195,1143,8.63,3845684485
"SUPRAJIT","Suprajit Engineering Limited",4603362,103380,44.52833948375177,81784,56.286766152563565,473,6.3,2253299665
"UNIPARTS","Uniparts India Limited",3765221,93517,40.26220760820167,101173,37.21543610893963,606.9,8.47,2376005059
"QUADFUTURE","Quadrant Future Tek Limited",6769167,172546,39.23104830881011,172513,39.23838394058345,301,4.28,2101081745
"SBIVALETF","SBI Mutual Fund - SBI Nifty200 Value 30 ETF SBI Nifty200 Value 30 ETF",652600,18060,36.135105204872644,18060,36.135105204872644,15.65,0.06,10017410
"DIVGIITTS","Divgi Torqtransfer Systems Limited",616948,17787,34.684356992269855,19021,32.43509804952421,762,2.53,493743484
"AGROPHOS","Agro Phos India Limited",459852,13591,33.8342080737725,14691,31.299870057545945,34.9,16.33,15749931
"GRAUWEIL","Grauer & Weil India Limited",3305614,110420,29.93659691814473,106991,30.896003765799875,74.7,9.69,254234772
"SRM","SRM Contractors Limited",3006738,109136,27.550335437229027,98302,30.5865166045518,522,-1.77,1645317100
"ABSL10BANK","Aditya Birla Sun Life MF - Aditya Birla Sun Life BSE Top 10 Banks ETF",611218,24236,25.21873194883785,94982,6.435062169376737,163.94,-0.26,101119905
"DPWIRES","D P Wires Limited",221330,8975,24.660724233983288,9626,22.99185011001879,194,12.63,43099590
"BNALTD","B & A Limited",2043,89,22.869402985074625,284,7.188599577762139,371,3.69,780855
"SURYALA","Suryalata Spinning Mills Limited",10118,446,22.65223880597015,388,26.04680552305172,383.55,2.58,3940961
"ECOSMOBLTY","Ecos (India) Mobility & Hospitality Limited",3622539,161387,22.446171592860676,222269,16.297994772100473,152.35,11.18,549828969
"REDTAPE","Redtape Limited",15411741,687391,22.42060532675323,620868,24.822858375315064,148.5,11.51,2286640012
"NKIND","NK Industries Limited",13878,664,20.884875846501128,1417,9.788279045909208,63.5,-5.51,908315
"ICEMAKE","Ice Make Refrigeration Limited",642678,31430,20.44780757340347,25083,25.62140475500145,884.9,8.42,572324039
"BANK10ADD","DSP Mutual Fund - DSP BSE Top 10 Banks ETF",6129039,311735,19.66104455117084,1927475,3.1798274134290314,16.4,-0.79,101435595
"TOLINS","Tolins Tyres Limited",731378,38287,19.102099448475798,49717,14.710742562489715,115.29,8.62,85234792
"JOCIL","Jocil Limited",39190,2265,17.29988228369629,1786,21.94288913773796,147.3,10.46,5676279
