"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"SAGARDEEP","Sagardeep Alloys Limited",671528,2318,289.65148378191856,3179,211.19889294250848,26.42,11.62,18702054
"ABSL10BANK","Aditya Birla Sun Life MF - Aditya Birla Sun Life BSE Top 10 Banks ETF",141286,826,170.88292210933722,90352,1.5637267977169318,164.37,2.51,23216115
"GILT10BETA","UTI Mutual Fund - UTI Nifty 10 yr Benchmark G-Sec ETF",20305,251,80.6393963463066,3292,6.166859017190062,26.01,-0.46,522650
"RVTH","Revathi Equipment India Limited",18869,235,80.29361702127659,710,26.542411028274017,802.8,19.95,14753859
"CENTURYPLY","Century Plyboards (India) Limited",2169542,31443,68.9987660289029,31774,68.28020305846586,775.9,1.21,1720012897
"RUBYMILLS","The Ruby Mills Limited",545398,9051,60.25698249955807,8819,61.8421171988389,273.1,20,144606825
"GREENLAM","Greenlam Industries Limited",5042140,118253,42.638435765906095,409584,12.310368939472363,249,4.96,1317208653
"TVSELECT","TVS Electronics Limited",1713864,51148,33.50780672633641,57127,30.000682683471183,529,13.53,906805442
"CORDSCABLE","Cords Cable Industries Limited",739371,26955,27.429420450076794,52581,14.061401707061025,235.6,20,165929639
"ARE&M","Amara Raja Energy & Mobility Limited",7833748,302250,25.91809037678056,384547,20.3713668290222,886.8,8.06,6903803774
"AJMERA","Ajmera Realty & Infra India Limited",6852546,266225,25.7396595063127,365617,18.742395739371265,129.6,8.05,924065828
"GUFICBIO","Gufic Biosciences Limited",659444,25969,25.393312077383978,47792,13.797949067748556,323.5,10.15,210883596
"TARSONS","Tarsons Products Limited",1896826,75794,25.025938591769314,68292,27.77506721099273,213.5,-2.38,446095538
"GILT5BETA","UTI Mutual Fund - UTI Nifty 5 yr Benchmark G-Sec ETF",5546,229,24.183139534883722,792,6.995900346893724,64.4,-1.11,358493
"SUNDRMBRAK","Sundaram Brake Linings Limited",43682,1840,23.74021739130435,1360,32.112034110122764,757,20,32602934
"APTECHT","Aptech Limited",9826900,449759,21.849237614600163,356718,27.548037150841825,112.5,16.92,1114665267
"SATIA","Satia Industries Limited",1009729,48278,20.914715483528866,69372,14.555260688374721,58.75,-8.97,58877297
"EIEL","Enviro Infra Engineers Limited",18772998,938573,20.00163865783482,1374412,13.658930509919879,212,13.39,3899151684
"JAYKAY","Jaykay Enterprises Limited",4094618,209005,19.59098625297361,156653,26.138022912960242,197,13.06,834401256
"HEIDELBERG","HeidelbergCement India Limited",770076,40978,18.792058332601247,48310,15.940203227883082,162.38,2.15,124921728
"TINNARUBR","Tinna Rubber and Infrastructure Limited",654994,37321,17.55009190437658,39251,16.68715001248363,784,5.92,543402672
"UNIVCABLES","Universal Cables Limited",2488103,142246,17.4914760704298,158608,15.687042585279,1174.9,16.09,2862587382
"JWL","Jupiter Wagons Limited",15773314,914967,17.23921250947575,1147524,13.745509138843087,296.8,7.17,4671740140
"SHRIRAMPPS","Shriram Properties Limited",8728726,519248,16.810315375190516,886616,9.844990390428325,92.21,9.6,797980130
"CLSEL","Chaman Lal Setia Exports Limited",899324,55296,16.263816550925927,44360,20.27294368000577,299,12.11,266442721
