"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"JSWCEMENT","JSW Cement Limited",151299626,25470297,5.940237840172866,14296732,10.582811528365877,136.8,7.33,15034468270
"NPBET","Tata Nifty Private Bank Exchange Traded Fund",85510,14934,5.725796551531722,8784,9.734039800892054,271.65,1.43,23368172
"HONASA","Honasa Consumer Limited",68973967,12063663,5.717497512018944,6934716,9.94618442736577,379.9,5.38,27051589857
"MANALIPETC","Manali Petrochemicals Limited",18815503,3304230,5.6943681435428655,1892233,9.943543523489442,62.53,12.63,1210401307
"RAMCOSYS","Ramco Systems Limited",2680663,482360,5.557383064677745,289609,9.25611920489888,469.9,19.99,1231952294
"SKMEGGPROD","SKM Egg Products Export (India) Limited",15756244,2867991,5.493824889077432,1636688,9.626906976055691,177.8,-9.82,3167792856
"SHEMAROO","Shemaroo Entertainment Limited",353173,64825,5.448056706080169,38384,9.201025519568951,104,7.96,38139152
"LAXMIDENTL","Laxmi Dental Limited",3636406,685446,5.305165150298662,416426,8.732408713008583,249.28,20,900774130
"DAMCAPITAL","Dam Capital Advisors Limited",11072571,2093467,5.289106596130837,1446961,7.652290168634855,161.2,4.28,1855430722
"PRITIKAUTO","Pritika Auto Industries Limited",2547061,484299,5.259273713140023,351182,7.252815812349243,14.87,6.06,39301151
"CENTRALBK","Central Bank of India",117475305,22418962,5.239997429556917,14384734,8.166664678026546,31.22,-7.96,3728666180
"SOLARWORLD","Solarworld Energy Solutions Limited",4642260,887046,5.233391647973226,607448,7.6422321095851045,223.5,7.97,1036941616
"HDFCNIFBAN","HDFC NIFTY Bank ETF",13324860,2579044,5.166587858410353,1595954,8.34914613383621,55.8,1.55,740329221
"IVP","IVP Limited",196625,38467,5.111479870366198,33935,5.794072184970974,177.89,8.24,35321715
"THACKER","Thacker & Company Limited",258,50,5.108910891089109,60,4.236453201970443,1005,-0.01,268098
"MUFTI","Credo Brands Marketing Limited",3726453,736690,5.058370975412102,445962,8.355984323171308,88.5,7.95,337355790
"OCCLLTD","OCCL Limited",1235199,244966,5.0423214618607455,165624,7.457838030986895,116.14,19.99,143023692
"IKS","Inventurus Knowledge Solutions Limited",911195,183311,4.9707510355788145,228518,3.9874070095874607,1578.2,-2.53,493054246
"RCF","Rashtriya Chemicals and Fertilizers Limited",22396063,4646055,4.820446375034595,3012077,7.435419783914795,130.2,3.85,2979348260
"ENIFTY","Edelweiss Mutual Fund - Edelweiss Nifty 50 ETF",65684,13735,4.781945034277741,18101,3.6286040006227434,23.82,0.08,1568533
"IXIGO","Le Travenues Technology Limited",13914979,2913391,4.776212674448013,1996802,6.9686307568004064,170.49,4.18,2361232786
"EMIL","Electronics Mart India Limited",12170773,2549062,4.774607839457829,1774110,6.8602132900440225,118.1,1.85,1501629972
"EXCELSOFT","Excelsoft Technologies Limited",12846040,2758937,4.656155613556961,1848001,6.951316584785398,99.5,12.26,1246065880
"MOGSEC","Motilal Oswal Mutual Fund - Motilal Oswal 5 Year G Sec ETF - Growth",484931,106675,4.545858773974614,65616,7.390356394710883,63.1,-0.38,30623392
"SHARDUL","Shardul Securities Limited",56869,12627,4.503583448822015,10896,5.219254772393539,27.67,4.14,1660574
