"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"THEINVEST","The Investment Trust Of India Limited",385242,5584,68.98538786619869,8469,45.48580199539524,126.66,20,47881728
"ADSL","Allied Digital Services Limited",6485856,117663,55.12202584316645,123867,52.36111402640557,136.2,17.16,852306336
"QUESS","Quess Corp Limited",21954834,448633,48.93711483045407,299757,73.24191063585334,221.98,4.89,5051807303
"CREDITACC","CREDITACCESS GRAMEEN LIMITED",13498884,312989,43.12891307431694,259547,52.009220648674095,1475,11.72,19981588052
"MOL","Meghmani Organics Limited",29699508,703753,42.201583679737816,820445,36.199263058552,58.14,11.79,1715740577
"SUNFLAG","Sunflag Iron And Steel Company Limited",15681697,440389,35.60873909203,411133,38.14255404382855,353,9.92,5747655584
"WOCKPHARMA","Wockhardt Limited",16498559,473034,34.878152573323455,603923,27.3189415618328,1550,8.77,25647174951
"GARUDA","Garuda Construction and Engineering Limited",11771734,380100,30.970081047050225,416710,28.249203343425876,198.5,13.5,2274652160
"DSSL","Dynacons Systems & Solutions Limited",1625211,53457,30.40209737883765,40692,39.938539495930485,1258,12.77,2089306253
"SPANDANA","Spandana Sphoorty Financial Limited",6496280,225383,28.8232151762595,289931,22.406265758037936,268,12.02,1725087154
"WELINV","Welspun Investments and Commercials Limited",10772,496,21.682769726247987,667,16.132993859517747,1661,13.65,17616744
"KRITI","Kriti Industries (India) Limited",790164,37129,21.281241920193054,45369,17.416078536824056,92.97,9.54,75713514
"TATATECH","Tata Technologies Limited",30600973,1441237,21.23243644175108,1106629,27.65240281799749,627.5,6.17,19527092890
"TITAGARH","TITAGARH RAIL SYSTEMS LIMITED",19024656,945875,20.113283443735494,812826,23.405558677720112,839.9,9.16,15929154222
"AMRUTANJAN","Amrutanjan Health Care Limited",160813,9086,17.697429238015584,29521,5.447336508431172,534.5,-6.7,87271606
"SOBHA","Sobha Limited",2134434,128055,16.668051483967094,220548,9.677857266574835,1432,-0.58,3204575174
"MMP","MMP Industries Limited",590234,36394,16.217625691723498,28584,20.64910439406661,283.7,6.08,175128330
"AKG","Akg Exim Limited",231402,15634,14.80082382438725,11998,19.285910738842354,11.9,7.11,2880954
"SHANTIGEAR","Shanthi Gears Limited",125602,9506,13.21208423621484,8910,14.095954211323718,461,-4.77,58170054
"EQUAL50","Mirae Asset Mutual Fund - Mirae Asset Nifty50 Equal Weight ETF",25350,1978,12.813384553174282,2196,11.539512017479971,326.48,-0.27,8241538
"PKTEA","The Peria Karamalai Tea & Produce Company Limited",3925,308,12.718729747245625,188,20.822281167108752,914,5.18,3598440
"MMWL","Media Matrix Worldwide Limited",316749,25612,12.36682440029985,22930,13.813315773177443,12.39,19.94,3759810
"DTIL","Dhunseri Tea & Industries Limited",43112,3495,12.335336194563663,3407,12.650977170021715,152.8,4.47,6787553
"CHEMBONDCH","Chembond Chemicals Limited",123290,10118,12.184491925760481,10988,11.220422278849654,182,16,21374787
"CHEMBOND","Chembond Material Technologies Limited",79061,6558,12.054554325618271,5220,15.14375466891413,182.85,17.19,13700480
