"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"INDIACEM","The India Cements Limited",29621709,161192,183.76593590524627,187187,158.24652041569814,428.2,5.03,13359983193
"EPACK","EPACK Durable Limited",24058837,532087,45.21598347638638,748724,32.13311371033122,267.71,15.01,6489871280
"ASAL","Automotive Stampings and Assemblies Limited",924179,23973,38.54954158289466,23446,39.4162212112596,531.5,11.1,494297138
"TANLA","Tanla Platforms Limited",17648441,496783,35.52545276307764,464810,37.96909637759317,582.95,20,9823475229
"TMB","Tamilnad Mercantile Bank Limited",6997356,208187,33.61082024097497,217147,32.22396854570983,688,7.52,4895350257
"GRINDWELL","Grindwell Norton Limited",746784,36007,20.739852029594083,49452,15.100917596095949,1625.7,0.99,1208147155
"PAYTM","One 97 Communications Limited",21682253,1147315,18.898256363771065,1546453,14.02062690377304,1137.8,-0.83,23878665228
"MAANALU","Maan Aluminium Limited",2577904,144253,17.870638930328255,176433,14.611161247051934,159,9.77,421822431
"MOBIKWIK","One Mobikwik Systems Limited",21519667,1317386,16.3351265308725,1236618,17.4020202936861,224.8,11.17,4958776866
"LOWVOL","Mirae Asset Mutual Fund - Mirae Asset Nifty 100 Low Volatility 30 ETF",21875,1431,15.280106174909193,3951,5.5362616349371505,202.28,1.15,4408687
"ELECTHERM","Electrotherm (India) Limited",213024,14160,15.043217897293939,16681,12.770032104653177,866.8,20,178036938
"SBINMID150","SBI Mutual Fund - SBI Nifty Midcap 150 ETF",568342,38486,14.767269647097951,49385,11.508237882786503,22.2,1.37,12679710
"KIRLPNU","Kirloskar Pneumatic Company Limited",2098674,143511,14.623723796543276,143273,14.648054726827297,1454.4,8.75,3068660136
"KAMAHOLD","Kama Holdings Limited",18370,1289,14.249146757679181,1289,14.249146757679181,2500,0.64,45839212
"AYE","Aye Finance Limited",18536140,1336471,13.869462526470825,1075348,17.237326593746317,146.99,8.99,2769113954
"M&MFIN","Mahindra & Mahindra Financial Services Limited",30867272,2247469,13.734232157424318,2284218,13.513276972042416,317.45,7.83,9871044912
"NRAIL","N R Agarwal Industries Limited",43212,3167,13.641012690195089,5382,8.028985507246377,497,5.06,21589147
"SHRIKRISH","Shri Krishna Devcon Limited",48733,3900,12.49307834290402,3900,12.49307834290402,47.85,19.92,2306532
"MHRIL","Mahindra Holidays & Resorts India Limited",1030851,84944,12.135568358671417,133983,7.693855718731886,248.25,-4.04,264516366
"SANATHAN","Sanathan Textiles Limited",133069,11144,11.94022217037848,10933,12.171192503912682,461,6.36,60688778
"KMEW","Knowledge Marine & Engineering Works Limited",584073,52986,11.023073845364094,66395,8.79694254085398,1775,5.92,1057616025
"ABCOTS","A B Cotspin India Limited",1459969,132781,10.995299033296883,88409,16.51376364708056,248.7,-19.99,385723809
"ELM250","Edelweiss Mutual Fund - Edelweiss Nifty LargeMidcap 250 ETF",621174,59708,10.403495667261783,74495,8.33844079486082,16.26,1.37,10112712
"NEAGI","Neelamalai Agro Industries Limited",20,2,10,2,10,3240.25,-4.7,65112
"KANPRPLA","Kanpur Plastipack Limited",141945,14334,9.90240261189865,13531,10.489752516709638,212,2.22,29778641
