"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"ROLEXRINGS","Rolex Rings Limited",87813857,516668,169.96160209403007,635932,138.0868227776483,163.1,16.93,13966793955
"ACEINTEG","Ace Integrated Solutions Limited",603108,3890,155.04061696658098,6110,98.70350064644944,21.91,19.99,12966822
"RELTD","Ravindra Energy Limited",8789558,57809,152.04375067030622,63589,138.22363475673617,145.19,6.87,1316060519
"MUTHOOTMF","Muthoot Microfin Limited",22644684,173430,130.56913831815146,180017,125.79143050933325,195.6,13.61,4390577780
"ABMKNO","ABM Knowledgeware Limited",1219,15,81.26666666666667,15,81.26666666666667,240,-4.76,288634
"ALLTIME","All Time Plastics Limited",5134230,68021,75.48007233060379,62323,82.38045421141979,236.8,11.26,1223332982
"HBESD","HB Estate Developers Limited",14338,202,70.98019801980197,202,70.98019801980197,74.6,12.52,1083235
"NELCO","NELCO Limited",6176322,109889,56.20489328361061,169634,36.409693811382155,713.25,5.89,4584683820
"HSBCGOLD","HSBC Mutual Fund - HSBC Gold ETF",347029,6179,56.15901220183189,24640,14.083797681034728,131.95,0.3,45728011
"ASTAR","Asian Star Company Limited",243,5,48.6,5,48.6,610.2,-2.37,152881
"SHYAMTEL","Shyam Telecom Limited",312645,7417,42.147941438162256,8624,36.25289888682746,12.84,20,3983097
"BENGALASM","Bengal & Assam Company Limited",184,6,30.666666666666668,6,30.666666666666668,6100,3.73,1122764
"LEMONTREE","Lemon Tree Hotels Limited",117544577,4415426,26.621340959444325,4082088,28.795203328256846,122.14,7.96,14526158825
"JETFREIGHT","Jet Freight Logistics Limited",1288938,60897,21.16566170095373,52591,24.508671619342437,20.5,7.78,27660609
"SURYALA","Suryalata Spinning Mills Limited",3102,161,19.267080745341616,161,19.267080745341616,364.3,1.97,1149073
"KHAITANLTD","Khaitan (India) Limited",149324,7926,18.837866478276226,5946,25.11250882916821,125.49,-5.1,20718705
"KAKATCEM","Kakatiya Cement Sugar & Industries Limited",467429,25374,18.42128286777224,15112,30.92975398012255,149.48,8.26,71469894
"AYMSYNTEX","AYM Syntex Limited",368348,21583,17.06594760885479,15716,23.43642830329136,227.2,12.84,82800946
"DRAGARWQ","Dr Agarwals Eye Hospital Limited",821,49,16.755102040816325,49,16.755102040816325,4907.6,2.5,3914881
"QUINT","Quint Digital Limited",3102,216,14.36111111111111,216,14.36111111111111,39.15,-8.31,121877
"JSFB","Jana Small Finance Bank Limited",3637152,261292,13.919853773014447,244789,14.858314711853883,428.8,11.86,1539788299
"AMJLAND","Amj Land Holdings Limited",140261,10359,13.539229313873122,18878,7.429629315733158,43.22,0.56,6189717
"NPBET","Tata Nifty Private Bank Exchange Traded Fund",10588,793,13.341733870967742,903,11.717574147853032,282.05,1.12,2985816
"PNBHOUSING","PNB Housing Finance Limited",19954612,1572807,12.687258807055308,1127952,17.69101010583694,979,7.97,19665469672
"CYBERMEDIA","Cyber Media (India) Limited",396867,33504,11.845220329270186,21460,18.493336439888164,17,-9.96,7484911
