Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BSE,EQ,2800,-7.45,114207.54,124.05,3475.58
SILVERBEES,EQ,226.95,-2.42,31812.5,742.91,1679.86
GROWW,EQ,170,-1.69,104951.14,499.39,842.73
ICICIBANK,EQ,1413,-0.11,1010995.25,50,704.43
HINDCOPPER,EQ,576.25,-2.6,55724.76,116.69,672.11
HINDALCO,EQ,907.1,-0.21,203845.92,69.43,626.71
FRACTAL,EQ,837.7,-4.37,14405.52,68.19,591.14
M&M,EQ,3506.3,-0.77,436018.51,15.62,547.46
MUTHOOTFIN,EQ,3497,-2.48,140393.53,15.59,545.46
INOXWIND,EQ,100.74,-5.3,17410.27,535.83,543.22
ANGELONE,EQ,2560,-5.13,23265.36,19.96,510.68
EICHERMOT,EQ,8000.5,-0.8,219465.08,5.9,473.4
BAJFINANCE,EQ,1013,-1.15,630302.97,44.61,453.54
WIPRO,EQ,213.19,-0.42,223587.94,207.54,440.61
BHARATFORG,EQ,1726.6,-0.7,82534.7,24.43,425.03
POLICYBZR,EQ,1510,-0.91,69863.89,25.64,385.38
AVANTIFEED,EQ,1333,-6.41,18161.54,27.67,379.08
JIOFIN,EQ,262.6,-0.51,166833.5,138.27,361.4
TATSILV,EQ,23.04,-2.25,5275.13,1492.6,342.7
NATIONALUM,EQ,348.95,-0.1,64089.27,98.41,339.65
MARUTI,EQ,15064,-1.14,473616.04,2.1,316.54
TRENT,EQ,4224.6,-0.64,150179.23,6.99,296.53
PAYTM,EQ,1122,-0.38,71788.75,26.06,291.85
TECHM,EQ,1513.9,-1.34,148323.3,18.73,283.53
SHAKTIPUMP,EQ,566.05,-11.57,6984.94,47.13,269.88
OLAELEC,EQ,28.8,-6.77,12703.19,853.59,247.97
TMCV,EQ,479.3,-0.92,176494.14,51.27,247.89
FIRSTCRY,EQ,239.45,-11.25,12499.63,91.82,223.96
TITAN,EQ,4172,-0.17,370384.39,5,208.67
SILVERIETF,EQ,236.9,-2.54,15325.52,87.35,206.15
TMPV,EQ,376.8,-0.91,138759.59,50.04,188.77
PIIND,EQ,3050,-3.19,46274.03,6,183.64
LENSKART,EQ,500.75,-0.29,86873.62,37.1,183.12
HDFCSILVER,EQ,226.6,-2.41,7652.08,72.72,164.34
APEX,EQ,422.1,-2.38,1319.06,37.09,160.99
APLAPOLLO,EQ,2218,-1.24,61579.67,7.13,158.66
RELIGARE,EQ,232,-4.92,7673.51,67.19,158.18
HEROMOTOCO,EQ,5482.5,-1.82,109699.22,2.86,157.46
CHOLAFIN,EQ,1709,-0.02,145546.79,9,152.98
KWIL,BE,29.2,-2.01,6860.81,497.16,148.7
PENIND,EQ,163,-8.33,2199.62,93.97,146.29
SAGILITY,EQ,45.93,-2.96,21501.34,315.95,144.32
IRCTC,EQ,613.2,-0.7,49056,23.31,142.43
NETWEB,EQ,3079.9,-0.56,17537.16,4.55,139.93
SAIL,EQ,158.8,-0.3,65592.74,84.3,133.62
GOKEX,EQ,821,-2.75,6012.99,15.52,130.27
TVSMOTOR,EQ,3803,-1.59,180675.63,3.33,127.54
NAUKRI,EQ,1124.2,-1.48,72895.44,11.07,124.97
AYE,EQ,128.8,-0.16,3178.58,98.23,124.73
PWL,EQ,104.2,-2.92,29798,114.23,119.94
CUPID,EQ,405.7,-3.63,10910.58,27.64,113.54
DIVISLAB,EQ,6120,-0.79,162466.77,1.76,108.58
GMDCLTD,EQ,565.5,-0.98,17982.9,19.27,108.49
IOC,EQ,174.9,-1.06,246980.46,61.84,107.92
IFCI,EQ,61.94,-1.48,16688.58,173.21,107.91
NUVAMA,EQ,1289.9,-0.75,23478.14,8.38,106.37
ULTRACEMCO,EQ,12949,-0.11,381580.06,0.82,105.77
JKTYRE,EQ,579.25,-1.48,16699.17,17.88,105.32
TATAELXSI,EQ,4811,-0.27,29952.29,2.16,103.35
MRF,EQ,147200,-1.94,62429.62,0.06,92.97
DMART,EQ,3878,-0.8,252354.28,2.4,92.97
SILVER1,EQ,229.91,-2.37,2294.08,39.01,89.75
BLUESTARCO,EQ,1975,-1.11,40608.92,4.52,89.4
BLUEJET,EQ,357.6,-9.99,6203.12,24.44,88.05
BAJAJ-AUTO,EQ,9690,-0.72,270833.41,0.88,85.63
360ONE,EQ,1125,-0.16,45622.35,7.61,85.15
SILVER,EQ,236.77,-2.54,3280.39,35.44,83.6
INDHOTEL,EQ,690.9,-1.29,98344.93,12.06,83.45
SBISILVER,EQ,232.02,-2.44,5758.53,35.55,82.23
DELHIVERY,EQ,419.75,-0.19,31419.26,19,79.58
HBLENGINE,EQ,737.4,-3.3,20440.36,10.36,77.11
GODFRYPHLP,EQ,2014.7,-3.22,31425.65,3.74,75.86
BSOFT,EQ,389.75,-2.31,10861.95,18.43,73.06
STLTECH,EQ,153.5,-1.39,7492.4,46.7,72.45
LGEINDIA,EQ,1503.3,-0.52,102039.85,4.49,68.09
POONAWALLA,EQ,461,-0.68,37466.43,14.47,67.83
NAVINFLUOR,EQ,6236,-1.08,31944.14,1.05,65.8
PPLPHARMA,EQ,164.5,-0.87,21866.13,39.46,65.68
SYRMA,EQ,864.1,-1,16662.48,7.35,64.46
LTTS,EQ,3501,-0.24,37109.24,1.77,62.64
ZEEL,EQ,94.3,-1.98,9057.7,65.33,62.26
CUB,EQ,275.85,-2.9,20470.78,22.44,62.19
HYUNDAI,EQ,2168,-0.53,176158.91,2.87,62.09
TENNIND,EQ,550,-1.87,22198.24,11.42,62.04
EDELWEISS,EQ,120.37,-1.69,11392.76,50.71,61.48
NEWGEN,EQ,463.7,-3.32,6599.28,13.16,61.4
JMFINANCIL,EQ,135.95,-0.4,13001.77,45.18,60.59
BHARATCOAL,EQ,33.91,-3.8,15791.89,174.04,59.63
DRREDDY,EQ,1268,-0.01,105828.46,4.7,59.54
HFCL,EQ,68.88,-1.23,10542.79,81.92,56.86
COHANCE,EQ,306,-3.04,11706.55,17.86,55.74
RBLBANK,EQ,313.6,-0.06,19364.73,17.78,55.6
ECLERX,EQ,3621.1,-1.23,17028.35,1.52,55.29
PTC,EQ,173.75,-6.11,5143.14,31.97,55.24
ITCHOTELS,EQ,179.5,-0.35,37387.75,29.71,53.02
SILVERCASE,EQ,24.12,-2.27,1224.58,218.78,52.55
VIKRAN,EQ,77.2,-10.11,1991.07,66.13,52.49
TIMETECHNO,EQ,195.5,-2.85,9650.57,25.31,50.25
KEI,EQ,4475,-2.01,42781.27,1.11,50.24
SANSERA,EQ,2160.2,-3.94,13441.69,2.3,50.14
SILVERADD,EQ,228.5,-2.32,1976.07,21.6,49.37
AHLUCONT,EQ,790,-12.21,5292.02,6.08,49.05
BELRISE,EQ,184.8,-1.02,16444.97,26.45,48.99
IIFL,EQ,507.55,-0.25,21585.35,9.66,48.94
CPPLUS,EQ,1564.3,-0.57,18427.15,2.98,48.03
CSBBANK,EQ,375,-3.66,6505.72,12.65,47.74
ORIENTTECH,EQ,299.5,-10.69,1371.89,15.88,47.58
IRB,EQ,42.21,-4.11,25490.62,111.42,47.23
TVSSCS,EQ,125.8,-4.06,5550.04,36.54,46.62
LINDEINDIA,EQ,6765,-1.96,57694.78,0.68,46.03
INOXGREEN,EQ,169.8,-0.72,6362.5,26.93,45.7
BCG,EQ,11.96,-11.54,2413.43,357.74,45.58
UNOMINDA,EQ,1217.4,-2.14,70250.11,3.67,44.88
SONACOMS,EQ,525.65,-0.44,32680.76,8.52,44.68
IXIGO,EQ,187.98,-4.48,8234.86,23.41,44.64
SENCO,EQ,342.65,-2.7,5609.81,12.92,44.44
ASIANTILES,EQ,68.7,-0.16,1593.23,65.51,44.4
ELGIEQUIP,EQ,503.65,-1.16,15961.12,8.68,44.35
SKYGOLD,EQ,370,-0.74,5729.96,11.68,43.71
ANURAS,EQ,1235,-7.59,14060.27,3.39,43.03
RAIN,EQ,150.95,-0.93,5077.14,27.5,41.19
ZAGGLE,EQ,271.7,-4.98,3653.06,14.98,40.94
TATACHEM,EQ,694.85,-0.06,17701.74,5.84,40.12
ZENSARTECH,EQ,576,-2.1,13099.99,6.95,40.07
JAINREC,EQ,377,-1.44,13009.74,10.54,39.55
TATATECH,EQ,597.55,-0.12,24246.45,6.58,39.22
APOLLOTYRE,EQ,479,-2.18,30421.34,8.12,39.12
NLCINDIA,EQ,257.4,-0.73,35692.03,15.22,38.84
TITAGARH,EQ,754,-1.41,10154.4,5.15,38.79
BBOX,EQ,528.95,-2.86,9010.82,7.11,37.99
YATRA,EQ,161.34,-3.4,2531.69,23.17,37.78
SILVERBETA,EQ,229.1,-2.09,1475.93,16.32,37.22
FLUOROCHEM,EQ,3301,-2.85,36261.49,1.11,37.04
PRAJIND,EQ,303.35,-1.65,5575.97,12.11,36.59
RHETAN,EQ,25.97,-0.27,2069.48,139.46,36.37
BRIGADE,EQ,745,-2.35,18222.21,4.86,36.37
CEATLTD,EQ,3860,-2.66,15613.74,0.93,36.1
PTCIL,EQ,18067,-1.72,27087.04,0.2,35.42
BOSCHLTD,EQ,35510,-0.52,104731.92,0.1,35.4
FSL,EQ,247.5,-2.62,17250.52,14.1,35.1
TIINDIA,EQ,2491,-0.3,48205.75,1.39,34.72
KARURVYSYA,EQ,315.5,-0.16,30492.88,10.94,34.58
VMM,EQ,120,-1.57,56076.03,28.42,34.14
SOUTHBANK,EQ,40.31,-1.56,10550.5,84.39,34.04
NAZARA,EQ,275,-1.47,10187.79,12.28,33.9
BALKRISIND,EQ,2595,-0.64,50165.81,1.31,33.69
ASHAPURMIN,EQ,534.5,-1.17,5105.87,6.21,33.65
HIKAL,EQ,209.14,-2.05,2578.71,16.17,33.59
TI,EQ,446.05,-1.03,9286.48,7.51,33.31
INFOBEAN,EQ,863,-0.35,2110.5,3.82,33.29
GRINDWELL,EQ,1600,-2.18,17715.2,2.02,32.78
COLPAL,EQ,2117,-0.25,57579.36,1.55,32.69
PVRINOX,EQ,1030.8,-2.12,10122.45,3.13,32.37
JPPOWER,EQ,14.89,-0.4,10204.8,215.83,32.14
PARADEEP,EQ,121.66,-0.89,12627.93,26.21,32.04
ENTERO,EQ,1103,-3.97,4799.26,2.95,31.99
PRICOLLTD,EQ,618,-2.44,7532.28,5.06,31.86
KPRMILL,EQ,906.5,-2.58,30985.44,3.48,31.75
MEDPLUS,EQ,850,-1.02,10204.64,3.69,31.23
ABFRL,EQ,72.52,-1.73,8851.01,42.44,31.02
APTUS,EQ,245.7,-1.56,12303,12.5,30.67
BLUESTONE,EQ,411,-5.9,6236.49,7.32,30.29
ESCORTS,EQ,3510,-1.64,39269.09,0.85,30.16
GARUDA,EQ,196.5,-3.45,1828.27,15.15,29.95
WOCKPHARMA,EQ,1390,-0.34,22585.49,2.14,29.85
BALUFORGE,EQ,495.05,-1.26,5643.17,5.89,29.49
GOLDIAM,EQ,391,-0.6,4415.09,7.53,29.28
SEPC,EQ,8.99,-6.74,1699.16,318.38,29.2
PROSTARM,EQ,159.4,-7.26,938.46,17.12,29.16
MAPMYINDIA,EQ,1153,-6.58,6309.41,2.45,28.52
BLACKBUCK,EQ,629.5,-0.85,11424.88,4.47,28.32
JWL,EQ,292.8,-0.32,12429.3,9.72,28.09
LEMONTREE,EQ,125.99,-1.26,9981.51,22.15,27.89
BAJAJHFL,EQ,88.8,-0.55,73991.13,31.3,27.83
URBANCO,EQ,117.01,-3.5,17108.98,23.2,27.45
SHADOWFAX,EQ,120.4,-3.47,6960.72,22.13,27.16
HCC,EQ,19.32,-2.57,5060.81,138.73,27.15
PAGEIND,EQ,33345,-0.55,37192.59,0.08,26.82
CAMLINFINE,EQ,148.62,-10.46,2854.87,17.4,26.56
EMMVEE,EQ,207,-1.56,14331.54,12.82,26.54
ARVIND,EQ,375.55,-2.48,9843.72,6.99,26.42
ERIS,EQ,1365,-3.49,18593.61,1.91,25.96
JSWCEMENT,EQ,119.07,-0.3,16233.59,21.9,25.86
BALRAMCHIN,EQ,464,-0.41,9370.5,5.52,25.84
CMSINFO,EQ,315.1,-2.26,5182.53,8.16,25.73
MOSCHIP,EQ,187.79,-1.11,3627.39,13.59,25.7
SANDUMA,EQ,206.45,-0.15,10035.63,12.34,25.36
PCJEWELLER,EQ,9.93,-0.8,7277.2,252.61,25.16
SHARDACROP,EQ,1233,-1.83,11124.19,2.03,25.03
KRBL,EQ,360,-1.13,8240.04,6.91,24.87
ARSSBL,EQ,532,-4.08,3336.98,4.6,24.74
