Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
INFY,EQ,1372,-1.38,556301.38,202.41,2766.83
HDFCBANK,EQ,923.7,-0.22,1421397.42,127.39,1175.5
ENGINERSIN,EQ,215,-0.13,12083.91,476.2,1027.55
ETERNAL,EQ,277.1,-1.56,267411.22,351.29,973.01
TCS,EQ,2694.5,-0.84,974893.68,29.51,793.12
ICICIBANK,EQ,1406,-0.11,1006239.49,47.58,668.01
DIXON,EQ,11479,-1.36,69794.49,5.48,627.11
FORCEMOT,EQ,25080,-2.7,32686.55,1.96,504.59
WAAREEENER,EQ,2964,-2.92,85256.76,16.89,499.42
WIPRO,EQ,212.15,-1.64,222497.22,226.8,480.22
GOLDBEES,EQ,124.54,-0.03,55701.71,381.2,476.04
UNIECOM,EQ,114.8,-3.22,1290.11,363.73,455.03
MARUTI,EQ,15165,-0.09,476791.5,2.81,424.93
TMCV,EQ,487.5,-0.46,179513.65,82.89,409.48
AUROPHARMA,EQ,1168.6,-1.53,67872.48,32.94,379.48
BHEL,EQ,261,-0.68,90881.85,126.11,332.31
PERSISTENT,EQ,5504,-2.2,86825.6,5.93,325.85
COFORGE,EQ,1367.3,-0.83,45905.8,23.53,319.79
ONGC,EQ,264.7,-0.34,332999.99,116.21,306.92
PIDILITIND,EQ,1489.8,-0.38,151619.04,20.17,301.12
HCLTECH,EQ,1464.9,-1.19,397524.8,20.36,297.8
TECHM,EQ,1500,-1.56,146961.46,19.89,297.63
HDFCAMC,EQ,2809,-1.91,120269.58,10.33,295.74
CUPID,EQ,422,-1.76,11348.94,67.94,294.7
MUTHOOTFIN,EQ,3453,-1.23,138627.06,8.34,290.37
POWERGRID,EQ,299.5,-0.42,278553.08,91.47,274.84
SHRIRAMFIN,EQ,1074.7,-0.03,202207.83,24.71,266.14
ADANIENT,EQ,2213,-1.33,286070.62,11.49,254.08
NAUKRI,EQ,1115.5,-1.26,72331.32,21.08,234.19
DABUR,EQ,510.2,-1.28,90493.67,43.59,222.07
CHOLAFIN,EQ,1714,-1.04,145972.61,12.55,215.42
GVPIL,EQ,496.85,-10,3340.2,40.62,207.37
ADANIPORTS,EQ,1550,-1.04,357113.66,13.26,205.43
PRAJIND,EQ,325.5,-2.28,5983.12,61.61,203.81
ADANIGREEN,EQ,998.55,-1.79,163901.38,19.65,196.43
KALYANKJIL,EQ,417,-0.91,43062.03,46.86,195.09
TMPV,EQ,382.8,-0.01,140969.14,47.97,183.25
OIL,EQ,453.55,-0.91,73774.8,40.52,182.45
NTPC,EQ,368,-0.11,356837.31,48.71,179.49
EICHERMOT,EQ,8020,-0.19,219999.99,2.23,178.42
HEXT,EQ,572,-3.75,34950.11,30.25,173.18
RVNL,EQ,308.7,-0.02,64364.57,55.4,171.11
QPOWER,EQ,872.4,-0.29,6756.22,18.04,160.78
IDBI,EQ,112.99,-0.66,121491.39,138.18,158.03
MFSL,EQ,1827.1,-1.66,63055.92,8.35,153.64
FRACTAL,EQ,863.5,-2.79,14849.19,17.07,153.04
TORNTPHARM,EQ,4208.1,-0.5,142417.19,3.48,146.73
LTIM,EQ,5048,-2.26,149669.83,2.9,146.09
MRPL,EQ,190,-1.5,33299.38,74.24,142.95
INOXWIND,EQ,98.75,-1.13,17066.35,140.29,140.5
ABCAPITAL,EQ,348.5,-0.13,91241.5,39.68,138.46
BELRISE,EQ,185.5,-1.26,16507.26,72.87,136.22
ASIANPAINT,EQ,2434.4,-0.12,233507.11,5.52,134.12
SCI,EQ,267.81,-1.94,12474.56,46.53,126.97
FIRSTCRY,EQ,215.5,-6.26,11250,57.43,126.49
SRF,EQ,2735,-0.29,81072.19,4.5,122.7
BIRET,RR,351.6,-1.18,26348.39,30.79,108.44
OFSS,EQ,6700,-2.12,58304.42,1.51,101.76
ITBEES,EQ,36.11,-1.26,3244.18,282.26,101.5
INDIGO,EQ,4972,-0.1,192223.88,2.02,100.6
STLTECH,EQ,158.66,-2.84,7744.26,62.59,100.44
JAMNAAUTO,EQ,145.1,-1.82,5799.81,68.8,99.76
MPHASIS,EQ,2429,-1.47,46313.4,4.03,97.69
NBCC,EQ,97.9,-0.62,26433,97.29,95.78
BLISSGVS,EQ,229.8,-0.39,2431.03,39.98,92.95
SAGILITY,EQ,45.59,-0.18,21342.18,198.56,90.86
KELLTONTEC,EQ,19.8,-0.5,1045.05,433.91,90.77
TATAELXSI,EQ,4881,-0.77,30388.1,1.82,88.56
HBLENGINE,EQ,733.5,-1.64,20332.25,12.05,88.56
DRREDDY,EQ,1282.9,-0.15,107072.03,6.9,88.49
IFCI,EQ,62.5,-1.36,16839.46,136.63,86.11
LUPIN,EQ,2230.8,-0.74,101957.2,3.82,85.39
KPITTECH,EQ,859.7,-2.23,23568.14,9.87,85.25
ATHERENERG,EQ,725.6,-0.1,27742.26,11.73,85.05
PARADEEP,EQ,121.3,-3.04,12590.56,67.83,82.59
NHPC,EQ,76.21,-0.65,76553.21,107.56,82.03
TATAPOWER,EQ,378.35,-0.01,120895.67,21.5,81.7
IIFL,EQ,509.75,-1.95,21678.91,15.12,76.83
MTARTECH,EQ,3740.7,-0.47,11506.24,2.04,76.58
KIRLOSENG,EQ,1419,-0.62,20625.12,5.31,75.37
AYE,EQ,129.5,-4.02,3195.86,53.8,71.77
GLENMARK,EQ,2022,-0.82,57061,3.52,71.2
SETFGOLD,EQ,128.34,-0.02,23243.24,54.49,70.04
HDFCGOLD,EQ,128.5,-0.18,22023.65,52.65,67.81
RPOWER,EQ,27.31,-0.07,11294.79,244.88,67.51
JSWENERGY,EQ,485.1,-0.46,84784.25,13.71,66.71
PGEL,EQ,625,-0.25,17833.92,10.6,66.21
RADICO,EQ,2794,-1,37409.84,2.36,65.94
CUBEINVIT,IV,140,-0.71,18816.98,45.75,64.07
PRESTIGE,EQ,1525,-0.04,65686.36,4.16,63.07
