Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
INFY,EQ,1280.2,-3.56,519079.47,278.39,3556.97
HDFCBANK,EQ,911.5,-1.31,1402623.95,313.14,2866.23
ICICIBANK,EQ,1385.5,-0.99,991570.39,182.75,2537.45
EMBASSY,RR,418,-3.77,39621.96,581.61,2443.21
TCS,EQ,2581,-3.56,933828.39,77.99,2017.55
ETERNAL,EQ,254.4,-5.07,245504.92,768.37,1967.18
BHARTIARTL,EQ,1944,-2.67,1108489.27,100.07,1944.24
SBIN,EQ,1227,-0.07,1132596.78,157.88,1934.34
LT,EQ,4271,-3.33,587523.68,36.73,1585.68
HCLTECH,EQ,1343,-5.83,364445.22,100.05,1347.29
PERSISTENT,EQ,4679,-6,73811.23,27.72,1300.56
COFORGE,EQ,1221.5,-5.24,41010.7,104.54,1277.18
AXISBANK,EQ,1386,-0.05,430585.67,78.88,1095.98
TECHM,EQ,1352,-6.17,132466.21,74.41,1011.68
AEGISLOG,EQ,700,-0.34,24570,118.66,856.05
BAJFINANCE,EQ,1023.5,-0.73,636836.22,66.11,674.72
M&M,EQ,3440,-0.21,427773.92,19.29,660.37
KOTAKBANK,EQ,428,-0.63,425702.65,150.17,644.14
HAL,EQ,3953,-1.8,264366.76,16.06,637.83
DIXON,EQ,10579,-0.19,64322.32,5.13,537.8
BEL,EQ,435.15,-1.05,318085.03,122.23,529.96
WIPRO,EQ,200.49,-2.62,210271.27,250.37,502.54
UPL,EQ,631.4,-2.08,53300.55,78.89,502.09
PAYTM,EQ,1135.2,-3.28,72633.32,41.65,472.28
MARUTI,EQ,14920,-1.01,469088.64,3.01,449.84
GODFRYPHLP,EQ,2150,-2.85,33536.08,20.73,446.2
ULTRACEMCO,EQ,12944,-0.25,381432.72,3.32,431.01
ITC,EQ,324.2,-0.37,406280.06,131.36,424.91
IDEA,EQ,10.95,-0.27,118635.62,3856.51,419.97
LTIM,EQ,4521,-6.43,134044.63,8.84,403.49
BANKBARODA,EQ,312.9,-0.14,161811.92,129.53,403.32
TMCV,EQ,475.05,-0.99,174929.15,79.67,379.89
EICHERMOT,EQ,7915,-1.54,217119.69,4.31,342.55
GODREJPROP,EQ,1782,-2.61,53674.97,19.23,342.14
TVSMOTOR,EQ,3820,-0.24,181483.28,8.96,341.78
GROWW,EQ,163.2,-2.49,100753.1,208.97,341.34
NAUKRI,EQ,1025.1,-4.17,66469.6,33.14,340.52
MPHASIS,EQ,2225,-3.67,42423.76,13.48,301.45
TRENT,EQ,3932,-3.03,139777.67,7.1,281.64
KPITTECH,EQ,760,-6.48,20834.93,36.17,279.67
JIOFIN,EQ,255.9,-0.74,162576.89,109.54,279.58
TMPV,EQ,376,-1.04,138464.98,72.14,272.28
ASHOKLEY,EQ,210.6,-0.08,123703.38,128.88,270.69
NEWGEN,EQ,517,-3.66,7357.83,51.65,268.77
ITBEES,EQ,33.35,-4.33,3095.94,797.91,266.9
IRCTC,EQ,614.8,-3.85,49184,42.18,262.55
INDUSTOWER,EQ,471,-0.25,124257.47,55.76,261.23
MAXHEALTH,EQ,1080.4,-0.3,105132.94,23.75,257.68
BAJAJ-AUTO,EQ,9850,-0.56,275305.37,2.6,254.32
ADANIENT,EQ,2184,-0.32,282321.84,11.52,251.47
DRREDDY,EQ,1300,-0.57,108500.86,18.03,235.21
SWIGGY,EQ,314.4,-2.09,86784.26,73.37,230.54
BAJAJFINSV,EQ,2045,-0.32,327312.47,10.54,215.2
NIFTYBEES,EQ,288,-0.84,57917.27,73.85,212.78
TATAELXSI,EQ,4518,-4.16,28128.13,4.66,211.05
PWL,EQ,91.15,-6.04,26066.1,226.2,206.07
CARTRADE,EQ,1775,-11.29,8492.12,11.06,202.65
INDIGO,EQ,4859,-0.07,187855.16,4.06,196.95
HDFCAMC,EQ,2691,-1.31,115217.32,6.54,176.04
SBILIFE,EQ,2087,-1.07,209290.59,8.42,175.99
CDSL,EQ,1328.2,-0.46,27759.38,13.13,174.32
DLF,EQ,613.55,-2.04,151872.95,28.35,174.14
LTTS,EQ,3158.8,-8.16,33482.05,5.35,172.52
JUBLFOOD,EQ,521.2,-2.78,34391.13,32.83,170.48
YESBANK,EQ,20.85,-0.19,65426.09,815.65,169.82
OLAELEC,EQ,25.26,-2.28,11141.76,659.24,168.7
MAZDOCK,EQ,2260,-0.91,91163.88,7.29,164.36
SRF,EQ,2591,-2.08,76803.67,6.03,155.93
BDL,EQ,1242.5,-2.59,45545.39,12.49,155.77
IRFC,EQ,109.9,-1.78,143622.88,138.85,152.83
DMART,EQ,3840,-0.14,249881.5,3.95,151.5
NYKAA,EQ,262.1,-1.74,75040.75,57.04,148.42
HYUNDAI,EQ,2163.8,-5.3,175817.64,6.74,147.19
