Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
INFY,EQ,1366.5,-0.52,554071.31,145.74,2019.73
ICICIBANK,EQ,1388.7,-1.38,993858.3,143.23,1998.06
HDFCBANK,EQ,914.3,-1.12,1406932.62,212.09,1948.81
RELIANCE,EQ,1407.2,-2.37,1904289.55,118.85,1682.79
SBIN,EQ,1203,-1.3,1110443.3,96.31,1166.8
BSE,EQ,2737,-3.08,111637.87,41.7,1157.04
BAJFINANCE,EQ,1007,-1.64,626569.69,98.66,1006.18
BHARTIARTL,EQ,1981.7,-1.98,1129986.21,47.12,941.56
HINDCOPPER,EQ,563.5,-1.04,54491.8,159.52,917.15
TCS,EQ,2675,-0.74,967838.41,32.39,877.51
LT,EQ,4273.9,-1.2,587922.61,20.07,861.87
M&M,EQ,3427,-2.93,426157.33,24.8,859.26
DIXON,EQ,11220,-2.58,68219.72,6.86,771.89
INDIGO,EQ,4817.1,-3.28,186235.25,15.46,752.76
ETERNAL,EQ,270.8,-2.36,261331.5,239.72,658.62
ITC,EQ,325.8,-2,408285.14,199.12,655.1
TATASTEEL,EQ,205.2,-1.83,256161.98,277.5,577.03
PERSISTENT,EQ,5265,-4.64,83055.38,10.37,555.03
VEDL,EQ,676.9,-0.16,264694.17,81.13,551.65
KAYNES,EQ,3860.5,-4.86,25878.73,13.77,542.97
GROWW,EQ,169.45,-1.11,104611.59,260.65,449.04
BEL,EQ,435,-2.84,317975.38,97.92,431.11
HAL,EQ,4120,-3.08,275535.3,10.21,426.37
COFORGE,EQ,1357,-1.15,45559.98,30.15,417.45
NCC,EQ,149.7,-0.04,9398.86,269.61,397.29
PAYTM,EQ,1143,-4.72,73132.39,34.09,396.32
IDEA,EQ,11.17,-3.37,121019.17,3301.14,377.32
AXISBANK,EQ,1351,-1.89,419672.01,27.45,374.43
HCLTECH,EQ,1452.3,-1.02,394105.58,23.97,353.17
FORCEMOT,EQ,24100,-4.51,31409.32,1.42,350.96
GODREJPROP,EQ,1820,-3.45,54819.55,18.45,342.24
EICHERMOT,EQ,7890,-1.49,216433.91,4.25,340.25
HINDZINC,EQ,584.25,-0.17,246864.26,55.44,326
BHARATFORG,EQ,1752.4,-1.07,83767.99,17.67,312.78
ANANTRAJ,EQ,544.2,-2.15,19584.5,55.46,312.33
WAAREEENER,EQ,2871,-3.12,82581.7,10.58,308.16
BAJAJ-AUTO,EQ,9721.5,-2.59,271713.82,3.11,306.7
WIPRO,EQ,210.72,-0.58,220997.47,141.52,301.09
UNIONBANK,EQ,189,-2.13,144275.15,156.42,300.82
GVPIL,EQ,459.45,-7.53,3088.77,61.67,289.84
GAIL,EQ,166.8,-0.3,109672.66,170.68,286.16
BHEL,EQ,252.5,-3.48,87922.1,109.33,280.15
SHRIRAMFIN,EQ,1050.7,-2.37,197692.16,25.76,274.08
TMCV,EQ,476.5,-2.52,175463.09,56.89,272.88
KOTAKBANK,EQ,417.1,-2.17,414861.16,64.73,271.97
TMPV,EQ,375.2,-2,138170.38,69.11,263.28
POLICYBZR,EQ,1465,-2.46,67781.85,17.16,256.11
MAXHEALTH,EQ,1075,-1.04,104607.47,23.36,252.69
INDUSTOWER,EQ,470.05,-1.61,124006.84,52.81,250.35
RVNL,EQ,305.65,-1.29,63728.64,80.71,249.85
ULTRACEMCO,EQ,12664,-2.97,373181.7,1.95,249.44
IDFCFIRSTB,EQ,82.6,-2.38,71029.33,294.7,249.02
INDUSINDBK,EQ,928.8,-1.68,72360.59,26.42,247.3
NATCOPHARM,EQ,887.7,-0.31,15899.58,27.09,246.4
IOC,EQ,173.8,-2.76,245427.12,136.77,240.59
TRENT,EQ,4069.9,-2.8,144679.84,5.87,239.79
ADANIENT,EQ,2159,-2.36,279090.13,11.02,239.63
PNB,EQ,126.2,-1.54,145040.94,188.5,239.17
CANBK,EQ,149.05,-1.9,135198.06,158.48,238.83
ASIANPAINT,EQ,2391.6,-1.67,229401.74,9.72,233.63
HINDPETRO,EQ,433.3,-5.2,92198.55,52.63,231.41
MARUTI,EQ,14880,-1.87,467831.03,1.53,230.33
POWERGRID,EQ,293.55,-2.33,273019.23,75.52,223.84
BANKBARODA,EQ,303.4,-0.57,156899.13,73.42,223.47
NATIONALUM,EQ,339.75,-1.25,62399.56,64.92,223.19
JIOFIN,EQ,257.9,-2.35,163847.52,84.82,221.04
AUBANK,EQ,1014,-0.79,75804.69,21.4,219.5
SAIL,EQ,155.8,-2.14,64353.58,137.91,217.97
ANGELONE,EQ,2519,-2.81,22899.1,8.54,216.77
HINDUNILVR,EQ,2282,-1.79,536176.73,9.4,216.05
NIFTYBEES,EQ,288.1,-1.4,57814.94,74.21,215.21
CUMMINSIND,EQ,4643,-1.75,128703.96,4.56,214.4
ATHERENERG,EQ,727,-0.21,27795.78,28.96,212.7
ABCAPITAL,EQ,341.8,-2.22,89487.36,60.2,208.61
POLYCAB,EQ,7755.5,-0.95,116758.61,2.64,206.47
MOTHERSON,EQ,130.08,-2.87,137286.61,155.99,204.67
BPCL,EQ,365.9,-3.94,158743.26,55.07,204.51
ADANIPOWER,EQ,140.64,-2.66,271219.95,140.48,200.12
ASHOKLEY,EQ,202.84,-2.64,119145.27,96.39,198.36
SUNPHARMA,EQ,1710.1,-0.83,410300.61,11.43,196.63
NTPC,EQ,363.2,-1.41,352182.91,53.75,196.33
JSWENERGY,EQ,479.7,-1.35,83840.45,40.1,195.26
POWERINDIA,EQ,22773,-3.38,101504.64,0.84,194.45
SWIGGY,EQ,326.2,-2.32,90041.43,57.01,187.82
MUTHOOTFIN,EQ,3397,-1.73,136378.84,5.39,185.64
PFC,EQ,408.3,-2.89,134743.15,44.79,185.36
IDBI,EQ,110.55,-2.5,118867.81,159.75,179.15
GVT&D,EQ,3550.8,-4.73,90917,4.97,177.7
KALYANKJIL,EQ,404.9,-3.23,41812.51,43.38,177.66
LLOYDSME,EQ,1129,-6.8,59734.27,15.09,175.86
DRREDDY,EQ,1277.6,-0.21,106629.69,13.34,171.66
TITAN,EQ,4197.5,-1.2,372648.24,4.06,171.64
HEROMOTOCO,EQ,5405,-3.34,108148.52,3.08,169.19
FIRSTCRY,EQ,213.5,-1.23,11145.6,78.67,167.83
SUZLON,EQ,45.05,-2.26,61776.33,366.82,167.49
TECHM,EQ,1475.5,-1.95,144561.09,11.08,166.16
CGPOWER,EQ,695.75,-2.08,109573.85,23.48,165.78
INDIANB,EQ,925.65,-1.33,124681.72,17.24,161.99
CHOLAFIN,EQ,1679.5,-2.18,143034.42,9.48,160.98
CDSL,EQ,1319,-2.71,27567.1,12.02,160.53
COALINDIA,EQ,415.6,-0.57,256122.99,38.24,159.4
MANKIND,EQ,2040,-1.72,84212.23,7.43,153.22
COCHINSHIP,EQ,1514,-0.99,39830.43,9.94,152.82
NAUKRI,EQ,1093,-2.35,70872.37,13.63,151.15
ADANIPORTS,EQ,1511.7,-2.52,348289.5,9.84,150.56
ADANIGREEN,EQ,971.05,-2.9,159387.55,15.01,148.22
SRF,EQ,2672.9,-2.11,79231.39,5.5,147.91
HFCL,EQ,70.75,-4.12,10829.01,200.22,146.68
MFSL,EQ,1824.4,-0.65,62962.74,7.94,146.02
OLAELEC,EQ,27.49,-2.55,12125.37,525.18,145.84
TIINDIA,EQ,2458.8,-0.5,47582.62,5.79,144.87
IFCI,EQ,60.93,-2.76,16416.46,230.73,144.69
NMDC,EQ,78.88,-1.51,69349.86,178.08,142.48
APOLLOHOSP,EQ,7551.5,-1.26,108578.98,1.87,141.99
TATAELXSI,EQ,4828,-1.17,30058.13,2.83,139.02
SOLARINDS,EQ,13309,-0.53,120433.21,1.03,137.61
MAZDOCK,EQ,2334.8,-2.25,94181.16,5.79,137.53
SONACOMS,EQ,528,-0.71,32826.87,25.59,136.82
BAJAJFINSV,EQ,2040,-1,325953.9,6.59,134.52
RECLTD,EQ,352.75,-3.17,92886.98,37.54,134.13
DLF,EQ,620.3,-3.45,153543.79,21.32,134.01
MARICO,EQ,777,-2.38,100863.82,16.9,132.74
AMBUJACEM,EQ,515.3,-1.47,127373.06,25.35,131.15
AVANTIFEED,EQ,1342.2,-1.42,18286.89,9.46,127.19
EASEMYTRIP,EQ,9.19,-4.57,3342.27,1349.9,126.76
IIFL,EQ,497,-2.91,21136.68,25.18,125.76
AMBER,EQ,7698,-2.48,27075.44,1.58,122.76
GMDCLTD,EQ,558.9,-3.08,17773.02,21.11,120.35
TVSMOTOR,EQ,3830,-1.42,181958.36,3.1,119.65
HEXT,EQ,536.8,-6.11,32799.34,21.25,119.63
TATAPOWER,EQ,370,-2.53,118227.56,32.04,119.43
INOXWIND,EQ,96.43,-2.47,16665.4,120.92,119.07
LAURUSLABS,EQ,1016,-2.07,54849.43,11.53,119.03
JINDALSTEL,EQ,1200.1,-1.78,122420.77,9.66,117.85
BANKINDIA,EQ,168.89,-2.12,76890.01,68.52,117.48
AEROFLEX,EQ,226.28,-0.19,2926.26,51.47,117.44
DIVISLAB,EQ,6275,-0.14,166581.53,1.86,117.34
MPHASIS,EQ,2369.2,-2.73,45173.2,4.84,116.39
TATACONSUM,EQ,1162.1,-0.65,114949.94,9.94,115.41
LTF,EQ,294.6,-1.88,73755.7,38.12,113.58
RELIGARE,EQ,220.37,-2.75,7288.84,51.15,112.41
GRASIM,EQ,2861.4,-2.47,194724.67,3.88,112.23
IRFC,EQ,111.16,-1.9,145269.51,99.88,112.04
PREMIERENE,EQ,748.9,-1.93,33924.75,14.68,110.64
DMART,EQ,3839,-1.95,249816.42,2.87,110.61
GRSE,EQ,2444,-2.44,27996.51,4.42,109.99
LUPIN,EQ,2224,-0.12,101646.41,4.92,109.88
LODHA,EQ,1069.5,-3.49,106829.92,10.06,107.95
HBLENGINE,EQ,725,-0.85,20096.63,14.45,107.07
FEDERALBNK,EQ,287.7,-1.08,70833,36.44,105.36
PFOCUS,EQ,272.5,-4.3,21145.74,36.79,105.06
QPOWER,EQ,853.05,-2.99,6606.37,11.96,104.9
NBCC,EQ,95.35,-2.74,25744.5,107.9,104.03
ALKEM,EQ,5385,-1.45,64385.75,1.91,103.9
LTIM,EQ,4940,-2.26,146467.7,2.04,102.19
MAHABANK,EQ,67.64,-1.96,52025.58,148.5,102.06
JSWSTEEL,EQ,1225.1,-2.09,299592.57,8.24,101.88
KWIL,BE,29.15,-0.61,6849.06,354.3,100.94
VOLTAS,EQ,1508,-2.29,49897.42,6.58,100.66
GMRAIRPORT,EQ,98.9,-1.45,104428.27,100.01,99.7
MTARTECH,EQ,3665,-2.14,11273.39,2.63,97.97
CUPID,EQ,413.5,-2.23,11120.34,23.37,97.33
JKTYRE,EQ,559.75,-1.44,16137.01,16.74,95.44
LICHSGFIN,EQ,517.2,-0.95,28449.26,18.12,95.3
OFSS,EQ,6628,-1.29,57677.87,1.4,94.22
NYKAA,EQ,266.8,-2.06,76376.49,34.95,94.21
NHPC,EQ,74.15,-2.87,74483.93,125.22,94.19
LGEINDIA,EQ,1542.3,-1.21,104687.07,6.01,93.43
ADANIENSOL,EQ,1005,-2.96,120728.91,9.17,93.25
HDFCAMC,EQ,2730,-2.94,116887.13,3.37,93.05
LENSKART,EQ,474,-2.54,82232.85,19.06,92.07
MANAPPURAM,EQ,304.8,-1.72,25799.33,29.52,90.63
JAMNAAUTO,EQ,142.65,-1.27,5701.88,62.3,90.39
REFEX,EQ,242,-0.3,3318.53,35.41,89.97
COLPAL,EQ,2172.3,-1.43,59083.44,4.09,89.96
GRAPHITE,EQ,681,-1.8,13305.08,12.91,89.54
BDL,EQ,1268,-2.4,46480.13,6.94,89.45
ICICIPRULI,EQ,648.7,-0.02,93958.08,13.74,89.34
HUDCO,EQ,194.35,-1.36,38906.93,45,88.7
INDHOTEL,EQ,669.8,-3.64,95341.49,13.03,88.53
EDELWEISS,EQ,121.99,-4.4,11546.09,70.72,87.96
PIIND,EQ,3019.9,-0.29,45817.35,2.89,87.12
SHREECEM,EQ,26250,-1.45,94711.96,0.32,86.65
VBL,EQ,451.8,-2.56,152803.02,18.89,86.3
SBILIFE,EQ,2045,-0.71,205078.7,4.2,86.04
ASTRAL,EQ,1617,-1.2,43440.73,5.25,85.77
YESBANK,EQ,20.91,-1.55,65614.37,406.78,85.71
ENRIN,EQ,2760,-1.38,98289.26,3.11,85.64
NESTLEIND,EQ,1278,-1.76,246438.57,6.59,84.6
KPITTECH,EQ,848.2,-1.56,23252.88,9.88,84.53
RADICO,EQ,2715,-2.61,36352.08,2.92,80.41
SCI,EQ,259.46,-3.25,12085.62,30.25,80.38
NAVINFLUOR,EQ,6380,-0.1,32681.79,1.24,79.46
ABB,EQ,5715,-2.83,121105.64,1.36,78.95
TORNTPOWER,EQ,1491,-2.42,75132.02,5.22,78.81
CIPLA,EQ,1329,-1.54,107354.05,5.87,78.68
BRITANNIA,EQ,6100,-1.23,146929.66,1.28,78.39
BAJAJHLDNG,EQ,11121,-2.56,123769.51,0.69,77.84
UNOMINDA,EQ,1191.1,-1.46,68732.47,6.41,76.97
ITBEES,EQ,35.9,-0.53,3225.32,211.96,76.62
PRESTIGE,EQ,1488,-2.69,64092.66,5.11,76.47
NLCINDIA,EQ,258.1,-2.51,35789.09,28.35,75.35
PWL,EQ,99.23,-3.04,28376.73,73.57,74.27
GLENMARK,EQ,2006.7,-1.16,56629.24,3.61,73.53
BANDHANBNK,EQ,168.99,-1.6,27223.81,42.81,73.39
M&MFIN,EQ,383.05,-0.38,53242.85,19.29,73.35
ICICIGI,EQ,1937,-1.16,96500.96,3.72,72.31
360ONE,EQ,1102,-2.24,44689.62,6.48,71.7
CONCOR,EQ,502,-0.9,38233.22,13.96,70.58
POONAWALLA,EQ,473.45,-3.46,38478.26,14.33,69.11
SMLMAH,EQ,5109,-0.08,7393.56,1.31,68.54
KANSAINER,EQ,199.5,-0.93,16130.07,33.73,67.47
ACUTAAS,EQ,2090,-2.48,17111.06,3.16,67.12
ZYDUSLIFE,EQ,901.35,-0.96,90696.9,7.36,67.05
PATANJALI,EQ,530,-1.53,57659.66,12.56,66.99
KEC,EQ,583.45,-3.21,15531.44,11.17,66.41
OBEROIRLTY,EQ,1504.2,-2.41,54693.05,4.3,65.3
MUFIN,EQ,115.5,-2.62,2000.82,54.17,65.02
PAGEIND,EQ,32570,-2.6,36328.17,0.19,63.34
APARINDS,EQ,10000,-1.79,40168.32,0.62,62.48
JINDALSAW,EQ,178,-4.93,11383.25,34.08,61.62
DELHIVERY,EQ,428.9,-0.76,32104.15,14.14,60.89
IREDA,EQ,125.15,-2.13,35157.53,47.83,60.62
SUPREMEIND,EQ,3877.2,-1.46,49250.86,1.55,60.47
FORTIS,EQ,907,-0.87,68474.7,6.61,60.45
STLTECH,EQ,156.63,-1.19,7645.17,37.95,60.24
