Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,896,-1.28,1378894.3,411.66,3710.33
SILVERBEES,EQ,246.45,-2.69,34544.37,901.43,2237.26
ETERNAL,EQ,246.5,-1.48,237881.14,768.04,1916.72
CHOLAFIN,EQ,1745.9,-0.49,148696.46,93.83,1599.27
AXISBANK,EQ,1395.1,-0.56,433412.75,89.8,1252.98
LT,EQ,4290,-0.2,590137.35,23.7,1020.2
DEEDEV,EQ,288.3,-3.62,1996.86,288.19,871.24
HOMEFIRST,EQ,1176,-5.75,12259.33,70.06,832.54
COFORGE,EQ,1199,-1.15,40255.28,60.64,738.19
M&M,EQ,3480,-0.32,432748.03,19.98,695.96
CANBK,EQ,158.65,-0.18,143905.88,374.76,596.29
DIXON,EQ,10120,-2.58,61531.52,5.63,575.73
KOTAKBANK,EQ,424,-0.22,421724.12,134.17,569.27
KRN,EQ,983.2,-1.65,6111.24,55.43,557.27
GOLDBEES,EQ,130.54,-0.87,57957.62,408.39,534.42
TATSILV,EQ,24.95,-2.92,5528.3,2083.69,524.26
MANAPPURAM,EQ,293.75,-0.96,24864.02,176.19,513.98
HINDCOPPER,EQ,583,-0.5,56377.5,79.77,466.46
BAJFINANCE,EQ,1014.15,-0.68,631018.52,43.36,441.09
POWERGRID,EQ,304,-1.06,282738.36,142.5,432.79
CDSL,EQ,1292,-2.62,27002.8,33.2,430.79
TRENT,EQ,3861,-1.56,137253.71,10.95,424.35
NTPC,EQ,382.6,-0.6,370994.45,107.22,409.21
COALINDIA,EQ,432,-1.5,266229.86,86.5,375.64
ITC,EQ,318.45,-0.41,399074.29,112.7,359.48
AUBANK,EQ,970.1,-1.22,72547.3,36.15,351.91
PNB,EQ,130.14,-0.31,149569.16,257.82,336.44
HCLTECH,EQ,1373,-0.38,372586.22,23.3,322.22
PAYTM,EQ,1123,-0.9,71852.73,27.83,313.29
SILVERIETF,EQ,256.5,-2.89,16507.3,114.24,295.54
WIPRO,EQ,201,-0.46,210806.15,143.78,289.63
HINDZINC,EQ,610,-1.46,257744.46,45.92,282.4
MUTHOOTFIN,EQ,3429.9,-2.13,137699.67,8.01,275.73
ULTRACEMCO,EQ,12933,-0.83,381108.57,2.09,270.58
SWIGGY,EQ,306.9,-0.16,84714.02,78.65,241.73
IRFC,EQ,103.2,-1.3,134866.98,228.25,237.41
HDFCSILVER,EQ,246.3,-2.67,8190.24,94.53,234.72
INDIGO,EQ,4936,-0.23,190832.08,4.67,230.75
JIOFIN,EQ,256.25,-0.27,162799.25,86.91,223.33
PFC,EQ,421.2,-0.57,139000.29,52.29,219.92
TATAELXSI,EQ,4510.5,-1.45,28081.44,4.7,215.31
PATANJALI,EQ,515.1,-0.7,56038.66,40.79,209.37
BIOCON,EQ,394.7,-0.29,63977.23,52.57,207.19
ADANIENT,EQ,2215.4,-0.73,286380.86,9.15,202.67
ANGELONE,EQ,244.2,-1.93,22199.13,79.92,197.31
GRASIM,EQ,2870.2,-0.28,195323.53,6.63,189.87
IRCTC,EQ,595,-1.8,47600,31.56,189.37
INDUSTOWER,EQ,460.65,-0.17,121526.97,40.8,187.76
PREMIERENE,EQ,724,-0.74,32796.79,24.31,176.6
ABB,EQ,6135,-0.53,130005.79,2.84,174.71
HDFCLIFE,EQ,733.25,-0.27,158207.18,23.3,171.51
SAGILITY,EQ,40.5,-5.26,18959.38,414.87,171.05
AMBER,EQ,7927,-1.46,27880.88,2.04,162.63
DMART,EQ,3865,-0.6,251508.33,4.15,160.21
TORNTPHARM,EQ,4400,-0.43,148911.77,3.61,159.32
ENRIN,EQ,2928.7,-2.31,104297.01,5.31,155.28
BRITANNIA,EQ,6130,-0.45,147652.27,2.45,150.09
OLAELEC,EQ,25.15,-1.6,11093.24,565.56,144.1
ATHERENERG,EQ,700,-0.89,26763.48,20.49,142.66
RBLBANK,EQ,325.55,-1.29,20107.67,43.39,142.55
ASIANPAINT,EQ,2395,-0.89,229727.87,5.89,140.98
URBANCO,EQ,107.5,-0.39,15718.44,124.37,133.68
VIKRAMSOLR,EQ,164.4,-6.15,5956.71,72.83,123.69
LTIM,EQ,4510,-1.07,133718.49,2.71,123.37
TATAPOWER,EQ,380,-0.33,121422.9,31.9,121.62
BAJAJHLDNG,EQ,10900,-2.38,121309.93,1.09,120.65
TATAGOLD,EQ,15.3,-0.71,5874.4,778.31,119.32
JINDALSTEL,EQ,1260.7,-0.46,128602.51,9.43,119.01
MRF,EQ,143600,-2.7,60902.81,0.08,118.58
LTF,EQ,299.3,-1.34,74932.38,38.07,114.46
SAMMAANCAP,EQ,154,-2.49,12761.47,72.97,113.46
TORNTPOWER,EQ,1561.2,-0.29,78669.42,7.25,113.17
IPCALAB,EQ,1519.9,-0.3,38560.5,7.28,110.01
MFSL,EQ,1854.6,-0.01,64004.99,5.69,105.36
HYUNDAI,EQ,2186.6,-0.9,177670.24,4.79,104.93
ASTRAL,EQ,1680,-0.19,45133.23,6.15,103.35
