Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
VMM,EQ,117.85,-7.59,55071.34,7860.32,9224.08
ABCAPITAL,EQ,340.4,-4.42,89153.9,1033.08,3560.8
HDFCBANK,EQ,887.45,-1.24,1365736.33,346.21,3080.14
LTF,EQ,280.25,-6.55,70163.05,999.78,2847.97
BHARTIARTL,EQ,1882,-2.47,1073136.22,137.55,2589.93
AUBANK,EQ,953,-2.03,71268.51,228.27,2188.74
ICICIBANK,EQ,1379.4,-1.82,987255.8,150.97,2091.9
IRCTC,EQ,568,-4.53,45440,322.13,1841.55
RELIANCE,EQ,1394.9,-0.85,1887644.61,120.31,1681.35
TCS,EQ,2639.7,-0.3,955066.56,50.84,1344.59
BSE,EQ,2709.9,-3.25,110532.51,48.3,1318.69
SBIN,EQ,1201.8,-0.64,1109335.62,107,1286.95
M&M,EQ,3402.6,-2.35,423123.12,37.66,1286.45
BEL,EQ,442.1,-1.55,323165.32,227.33,1011.84
LT,EQ,4270,-0.38,587386.12,23.58,1009.72
VEDL,EQ,716.5,-2.84,280179.3,125.44,909.54
HAL,EQ,3910.8,-2.45,261544.53,21.91,863.88
BAJFINANCE,EQ,996.75,-1.6,620191.99,81.46,815.99
AXISBANK,EQ,1384,-0.82,430000.77,58.4,809.64
KOTAKBANK,EQ,416.05,-2,413816.79,178.07,742.51
WAAREEENER,EQ,2710,-0.28,77950.69,26.54,724.13
HINDUNILVR,EQ,2340,-1.82,549804.36,30.53,715.36
MARUTI,EQ,14832,-2.5,466321.9,4.78,713.2
MAXHEALTH,EQ,1090.75,-1.73,106140.09,60.55,662.35
POWERGRID,EQ,299.5,-1.24,278553.08,214.01,641.85
DEEDEV,EQ,291,-4.26,2015.56,214.02,637.98
EICHERMOT,EQ,8014,-2.15,219835.4,7.74,625.23
MCX,EQ,2447,-0.48,62396.5,25.38,621.88
TMPV,EQ,383.5,-2.06,141228.69,159.51,615.14
SHRIRAMFIN,EQ,1079.5,-2.27,203110.96,56.01,606.01
ASIANPAINT,EQ,2375.2,-0.82,227828.66,25.32,601.61
HINDCOPPER,EQ,570,-2.36,55120.37,101.59,585.12
INDIGO,EQ,4830.3,-2.09,186745.58,11.99,579.32
RGL,EQ,117.8,-19.2,1264.29,424.44,552.11
TVSMOTOR,EQ,3866,-2.23,183668.68,14.09,546.97
TATASTEEL,EQ,212.59,-1.36,265387.3,255.99,546.66
PERSISTENT,EQ,4712,-1.45,74331.8,11.45,545.27
SUNPHARMA,EQ,1742.9,-2.4,418170.24,30.41,532.65
ONGC,EQ,279.1,-0.36,351115.59,185.54,520.19
HINDALCO,EQ,925.4,-1.69,207958.34,54.19,503.55
TITAN,EQ,4333,-0.22,384677.74,11.46,496.22
BANKBARODA,EQ,320.8,-1.12,165897.3,146.86,473.23
SAIL,EQ,165.24,-0.16,68252.8,280.21,465.87
CUMMINSIND,EQ,4909,-1.08,136077.48,9.45,463.83
POLICYBZR,EQ,1476.1,-3.19,68298.12,31.08,461.1
MUTHOOTFIN,EQ,3347,-2.59,134371.5,13.63,458.15
DRREDDY,EQ,1290,-2.22,107666.24,35.1,452.16
ITC,EQ,314.2,-1.29,393748.28,138.93,437.24
BANDHANBNK,EQ,181.85,-2.28,29295.51,235.74,425.9
PREMIERENE,EQ,724.9,-0.05,32837.56,58.03,424.69
SWIGGY,EQ,300.05,-2.28,82823.21,136.86,415.32
IDEA,EQ,10.56,-2.67,114410.24,3832.28,411.2
KAYNES,EQ,3845,-1.82,25774.82,10.25,397.16
COFORGE,EQ,1186,-1.2,39818.82,32.11,386.18
CANBK,EQ,157.55,-0.84,142908.11,233.78,368.67
SUZLON,EQ,42.65,-1.43,58492.58,857.25,366.39
ABB,EQ,6080,-0.86,128840.29,6.02,366.2
INDUSINDBK,EQ,957,-0.79,74557.58,37.45,358.87
TECHM,EQ,1354.3,-0.55,132691.56,26.02,355.35
CIPLA,EQ,1346,-0.89,108727.28,26.1,351.43
NATIONALUM,EQ,354.55,-1.87,65117.78,98.32,350.91
COALINDIA,EQ,430.5,-0.69,265305.45,81.47,350.34
BPCL,EQ,384.7,-0.34,166899.51,90.21,348.47
ULTRACEMCO,EQ,12650,-2.22,372769.15,2.73,346.61
JIOFIN,EQ,254.9,-0.49,161941.58,132.83,340.82
HEROMOTOCO,EQ,5715,-1.24,114351.31,5.85,334.97
PAYTM,EQ,1098.5,-2.16,70285.15,30.2,333.42
INDHOTEL,EQ,668.05,-1.89,95092.39,49.68,333.09
INDUSTOWER,EQ,453.7,-1.64,119693.44,71.71,326.37
HDFCAMC,EQ,2690,-2.32,115174.5,11.93,324.39
GRASIM,EQ,2794,-2.43,190137.95,11.53,323.32
CHOLAFIN,EQ,1730.5,-1.01,147384.86,18.44,320.39
ADANIENT,EQ,2157,-2.68,278831.6,14.33,311.38
DATAPATTNS,EQ,3197.9,-1.41,17903.11,9.68,310.89
FORTIS,EQ,939.8,-2.47,70950.97,32.08,305
MOTHERSON,EQ,133.1,-1.63,140473.93,226.1,302.77
DIVISLAB,EQ,6395.5,-1.21,169780.43,4.67,299.68
ASHOKLEY,EQ,211.8,-0.06,124408.24,139.63,295.62
GAIL,EQ,168.85,-0.65,111020.56,171.64,291.19
PFC,EQ,412.2,-2,136030.19,69.22,287.74
HINDZINC,EQ,604.4,-0.89,255378.28,46.62,284.49
SBILIFE,EQ,2038.5,-2.13,204464.97,13.75,280.69
UPL,EQ,635,-0.85,53604.45,43.78,279.26
BHARATFORG,EQ,1909.5,-0.13,91277.66,14.02,268.29
WIPRO,EQ,200.98,-0.05,210785.17,132.89,267.8
BAJAJFINSV,EQ,1994.6,-2.29,319245.7,13.23,265.53
RECLTD,EQ,348.95,-1.45,91886.35,75.42,264.49
JSWSTEEL,EQ,1271,-0.75,310817.2,20.82,263.6
NAUKRI,EQ,1024,-2.57,66398.27,24.85,257.26
PAGEIND,EQ,32160,-0.29,35870.86,0.78,251.46
HDFCLIFE,EQ,716.75,-2.35,154647.12,34.16,245.07
ADANIPORTS,EQ,1519.9,-1.98,350178.74,15.96,243.93
DLF,EQ,602.05,-1.43,149026.34,40.24,243.52
PIDILITIND,EQ,1488.6,-1.87,151496.91,16.07,241.3
NIFTYBEES,EQ,285.9,-0.93,57696.52,83.93,240.28
MAHABANK,EQ,74.6,-1.39,57378.9,317.33,238.7
HINDPETRO,EQ,438.5,-1.24,93305.02,53.42,234.83
INDIANB,EQ,987,-0.46,132945.34,23.44,232.56
TATACONSUM,EQ,1145,-1.25,113259.25,20.36,232.39
BAJAJ-AUTO,EQ,9955.5,-1.53,278254.07,2.32,231.98
PNB,EQ,129,-1.13,148258.97,177.61,230.56
BHEL,EQ,264,-0.32,91926.47,83.68,222.33
LUPIN,EQ,2295.6,-1.19,104918.84,9.55,220.63
AUROPHARMA,EQ,1220,-0.06,70857.8,17.81,218.46
GODREJPROP,EQ,1727,-3.94,52018.34,12.48,218.4
KRN,EQ,996.1,-0.11,6191.42,21.63,215.72
SAGILITY,EQ,39.7,-1.68,18584.87,544.84,214.99
CDSL,EQ,1272,-1.84,26584.8,16.82,214.87
NESTLEIND,EQ,1292,-1.97,249138.21,16.41,212.2
BRITANNIA,EQ,6000,-2.23,144520.98,3.51,211.26
GRAPHITE,EQ,717,-1.8,14008.43,28.69,210.6
MRF,EQ,140980,-1.77,59791.63,0.15,210.52
HAVELLS,EQ,1392.7,-1.49,87358.06,14.98,209.72
GVT&D,EQ,3850,-0.37,98577.92,5.44,209.58
LTM,EQ,4451,-1.18,131969.18,4.65,209.04
VBL,EQ,450.25,-2.22,152278.8,45.56,206.73
FEDERALBNK,EQ,298.5,-0.33,73504.51,68.72,206.08
