Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
IDFCFIRSTB,EQ,70.09,-16.07,60271.74,6214.34,4282.3
INFY,EQ,1328,-1.86,538460.82,128.88,1715.34
HAL,EQ,4025,-3.48,269181.94,37.5,1514.85
UPL,EQ,645.15,-14.25,54461.28,223.36,1457.67
AUBANK,EQ,976.4,-5.17,73018.44,134.85,1302.29
TCS,EQ,2674,-0.45,967476.6,47,1257.61
NETWEB,EQ,3557,-2.19,20253.8,33.62,1209.55
ETERNAL,EQ,268.55,-0.33,259160.17,344.54,920.03
BSE,EQ,2725,-0.53,111148.41,32.69,894.83
GODFRYPHLP,EQ,2205,-11.37,34393.98,38.29,867.18
NEWGEN,EQ,534.4,-4.04,7605.46,145.72,792.78
VEDL,EQ,679.5,-0.43,265710.87,107.62,734.75
DIXON,EQ,10610,-4.17,64510.81,6.45,692.67
HINDCOPPER,EQ,561.8,-1.27,54327.41,117.38,668.64
COFORGE,EQ,1289,-3.85,43276.95,47.9,622.34
BEL,EQ,439.8,-0.31,321484.07,129.16,567.37
ABB,EQ,5906,-1.35,125153.09,8.31,491.67
TATASTEEL,EQ,208,-0.17,259657.37,233.77,485.78
HINDALCO,EQ,914.85,-2.23,205587.52,49.32,454.19
ITC,EQ,325.65,-0.41,408097.16,134.86,439.07
WIPRO,EQ,205.9,-1.89,215945.21,209.46,432.02
IDEA,EQ,10.99,-1.52,119069,3858.96,424.49
PERSISTENT,EQ,4970,-2.4,78401.75,8.35,418.11
AVANTIFEED,EQ,1310,-3.01,17848.18,30.04,397.58
INDUSINDBK,EQ,920,-0.65,71675,42.17,388
TECHM,EQ,1437.2,-1.35,140813.94,26.61,383.84
KAYNES,EQ,3811.9,-1.52,25552.94,9.86,377.51
HCLTECH,EQ,1425,-0.8,386697.28,26.3,375.39
POLICYBZR,EQ,1496.9,-1.1,69260.53,24.09,367.57
ONGC,EQ,276.05,-0.93,347278.61,131.13,359.17
CIPLA,EQ,1327,-1.05,107192.5,24.36,322.58
NAUKRI,EQ,1072,-0.26,69510.69,29.83,318.02
TRENT,EQ,4055,-0.88,144150.17,6.74,273.91
GROWW,EQ,167.58,-0.93,103457.13,158.26,266.35
MAZDOCK,EQ,2284.1,-3.22,92136.03,11.38,262.24
INDHOTEL,EQ,673.65,-0.19,95889.51,37.99,256.9
OLAELEC,EQ,25.91,-2.41,11428.46,949.41,247.51
SAIL,EQ,156.69,-1.3,64721.2,156.14,245.25
