Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1347,-0.3,964633.9,238.27,3212.99
BHARTIARTL,EQ,1857.5,-0.72,1131797.18,110.49,2059.34
OLAELEC,EQ,38.15,-0.31,16827.32,2807.88,1112.48
AXISBANK,EQ,1351.5,-0.16,420089.73,67.9,923.19
ATHERENERG,EQ,871.8,-3.97,33361.45,100.6,900.88
ICICIAMC,EQ,3225.1,-3.83,159403.32,24.01,773.81
DRREDDY,EQ,1220.7,-1.23,101884.01,46.93,569.43
ONGC,EQ,287.5,-0.02,361683.03,165.29,475.23
SAIL,EQ,166.58,-0.77,68806.29,258.14,432.88
INDUSTOWER,EQ,421.45,-3.88,111185.37,100.73,429.57
NIACL,EQ,167.9,-2.2,27669.92,248.05,425.29
UJJIVANSFB,EQ,58.39,-3.17,11350.41,708.1,411.34
OIL,EQ,463.85,-2.79,75450.2,75.34,349.95
INDIANB,EQ,943,-2.43,127018.7,34.65,333.1
SHAILY,EQ,1875.5,-3.44,8618.88,15.15,286.67
ADANIENSOL,EQ,1168.05,-0.62,140315.82,20.53,242.66
TORNTPHARM,EQ,4152,-0.69,140518.56,5.52,231.4
FEDERALBNK,EQ,286.4,-0.62,70548.59,77.78,224.85
JYOTICNC,EQ,698,-0.14,15874.13,29.03,204.41
DELHIVERY,EQ,456.6,-1.87,34185.38,43.32,199.95
ACUTAAS,EQ,2299.9,-3.91,18829.54,7.19,166.67
ASTRAL,EQ,1620,-0.31,43521.33,8.97,146.3
JINDALSTEL,EQ,1217.9,-0.05,124236.53,11.91,145.64
LENSKART,EQ,538.3,-1.98,93471.27,25.03,136.72
COHANCE,EQ,355.65,-0.82,13606,38.1,136.37
TATAINVEST,EQ,708.05,-0.72,35823.84,18.47,133
COROMANDEL,EQ,2088,-0.27,61599.06,5.72,120.4
BRIGADE,EQ,741,-0.58,18124.38,15.54,115.09
ONESOURCE,EQ,1530,-0.98,17537.04,7.2,110.43
JBCHEPHARM,EQ,1978.9,-0.98,31772.96,5.24,104.6
KARURVYSYA,EQ,279.5,-0.36,27013.51,35.93,101.14
NAVINFLUOR,EQ,6215,-0.37,31840.67,1.49,93.57
LUMAXTECH,EQ,1785,-3.4,12166.15,5.06,91.79
ZYDUSWELL,EQ,507.1,-2.07,16133.93,16.12,82.83
NUVOCO,EQ,305.7,-0.33,10918.26,26.67,81.06
CARTRADE,EQ,1786.9,-1.9,8555.33,4.3,77.86
WOCKPHARMA,EQ,1351,-0.89,21951.8,5.12,69.66
ATULAUTO,EQ,470.8,-2.94,1306.53,14.26,68.72
ZENTEC,EQ,1523.9,-0.04,13759.35,4.32,66.26
PIRAMALFIN,EQ,1743,-0.84,39509.92,3.71,64.59
JUSTDIAL,EQ,543.05,-4.97,4618.35,11.58,63.32
RELIGARE,EQ,221.65,-1.35,7378.52,26.29,58.47
JKCEMENT,EQ,5425,-0.5,41918.03,0.93,50.96
CONCORDBIO,EQ,1039,-0.71,10869.62,4.61,48.34
ASIANTILES,EQ,70.9,-4.28,2102.01,60.75,44.1
SAILIFE,EQ,983,-0.78,20817.9,4.1,40.71
HOMEFIRST,EQ,1086.45,-0.64,11334.72,3.65,39.97
CCL,EQ,1090,-0.48,14554.54,3.59,39
OMNI,EQ,347.5,-2.11,4297.39,10.67,38.13
JAINREC,EQ,418,-0.78,14424.59,8.96,37.91
SBC,EQ,32.95,-0.42,1569.05,107.9,35.8
