Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
INFY,EQ,1154.8,-6.92,468343.39,420.79,4949.57
ICICIBANK,EQ,1325.8,-1.65,949970.7,140.57,1872.85
RELIANCE,EQ,1331,-0.92,1801180.9,117.45,1565.58
SUNPHARMA,EQ,1618.5,-3.67,388323.22,96.06,1564.49
VEDL,EQ,721,-1.98,281938.98,190.62,1371.51
HCLTECH,EQ,1202.5,-4.08,326318.23,109.04,1327.48
ADANIPOWER,EQ,214.14,-0.02,412962.45,618.86,1309.38
DATAPATTNS,EQ,4045,-2.18,22645.52,31.53,1255.35
TCS,EQ,2401,-4.79,868702.81,51.08,1239.18
BHARTIARTL,EQ,1818,-1.26,1107729.35,63.06,1146.15
GRSE,EQ,2877,-0.09,32956.61,36.48,1060.69
WAAREEENER,EQ,3313,-2.93,95298.89,29.64,975.67
SBILIFE,EQ,1767.9,-3.29,177336.66,52.83,947.33
LT,EQ,4012,-1.04,551903.63,21.62,867.39
ETERNAL,EQ,257.35,-0.99,248351.77,333.66,851.69
CHENNPETRO,EQ,1038,-2.93,15457,79.7,826.47
JIOFIN,EQ,245.8,-1.15,156160.22,327.02,808.68
WIPRO,EQ,199.45,-1.63,209193.43,393.63,784.63
HINDZINC,EQ,589.4,-0.46,249040.3,132.98,781.11
BSE,EQ,3447,-0.46,140597.64,22.7,780.54
DIXON,EQ,10820,-0.43,65787.65,7.1,771.87
DRREDDY,EQ,1313,-1.35,109587.7,56.39,744.51
M&M,EQ,3040,-0.25,378032.76,23.01,702.88
MCX,EQ,2759.1,-1.16,70354.8,23.39,650.43
PERSISTENT,EQ,4744,-6.34,74836.6,12.8,620.31
COFORGE,EQ,1151.5,-5.66,38663.79,53.32,619.34
MAZDOCK,EQ,2675.1,-0.69,107908.18,22.87,614.54
MARUTI,EQ,13060,-0.76,410609.76,4.64,606.02
IKS,EQ,1430.6,-0.33,24545.26,39.15,587.76
CIPLA,EQ,1296,-0.76,104688.63,44.27,569.62
BHEL,EQ,337.33,-0.08,117460.44,159.07,536.22
BEL,EQ,443.2,-1.5,323969.4,116.51,516.58
ADANIENT,EQ,2282,-0.78,294810.03,22.71,515.87
ITC,EQ,301.45,-1.26,377777.84,170.12,515.49
KAYNES,EQ,4264.9,-2.8,28589.61,11.92,513.16
NATIONALUM,EQ,437.3,-0.44,80315.91,117.87,512.73
SILVERBEES,EQ,227.9,-0.77,30869.68,222.43,507.22
TECHM,EQ,1361.8,-4.2,133434.78,36.93,505
AXISBANK,EQ,1362,-0.55,423386.68,36.48,496.83
UNIONBANK,EQ,176.6,-1.73,134809.48,273.01,482.62
TATASTEEL,EQ,210,-0.43,262154.07,223.79,470.07
NETWEB,EQ,3850.9,-1.34,21927.29,11.97,460.03
TORNTPOWER,EQ,1702,-2.01,85764.38,26.41,448.69
SOLARINDS,EQ,15057,-4.38,136250.88,2.85,437.57
TITAN,EQ,4416,-0.91,392046.37,9.59,421.89
ULTRACEMCO,EQ,12021,-1.2,354233.83,3.5,421.88
BLUESTONE,EQ,546.3,-0.13,8316.4,74.84,421.61
GODREJCP,EQ,1088,-4.81,111329.01,38.22,419.54
AZAD,EQ,2079.1,-1.51,13427.19,19.34,414.26
LTM,EQ,4302,-5.06,127551.43,9.52,411.06
HINDUNILVR,EQ,2325,-1.75,546279.97,16.77,389.71
PFC,EQ,469.2,-0.13,154840.77,81.49,380.56
ASTRAL,EQ,1565.1,-0.62,42046.44,23.9,374.2
ADANIPORTS,EQ,1590,-0.8,366329.5,22.9,362.13
IDEA,EQ,9.52,-0.63,103142.57,3748.35,355.72
HAL,EQ,4270.5,-1.88,285600.36,8,342.58
DELTACORP,EQ,76.45,-6.31,2047.11,423.35,340.03
ANANTRAJ,EQ,465.8,-8.71,16763.07,71.51,338.96
ONGC,EQ,284.7,-0.54,358160.55,117.9,337.31
INDIGO,EQ,4515.3,-0.89,174586.78,7.31,331.96
MRPL,EQ,186.63,-0.2,32708.75,174.85,331.52
SWIGGY,EQ,287.3,-1.96,79303.81,114.25,329.6
MTARTECH,EQ,5139.9,-3.88,15810.12,6.26,328.65
CGPOWER,EQ,825,-1.53,129932.28,39.94,328.54
BPCL,EQ,308.5,-0.42,133840.65,105.31,321
APOLLOHOSP,EQ,7740,-0.53,111289.32,4.07,315.87
POWERGRID,EQ,316.45,-0.85,294317.61,99.8,315.42
OLAELEC,EQ,35.96,-3.49,15861.34,833.61,302.43
LUPIN,EQ,2298,-1.85,105059.76,12.99,297.99
BDL,EQ,1400,-1.64,51318.75,21.12,297.92
