Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ASHOKLEY,EQ,148.6,-3.59,87285.48,893.48,1385.25
HYUNDAI,EQ,1720,-3.26,139757.07,42.91,745.66
TMCV,EQ,392.95,-0.47,144697.21,173.3,701.47
WAAREEENER,EQ,3091,-0.6,88909.8,22.1,683.65
COALINDIA,EQ,449.45,-0.22,276983.82,149.6,675.73
HDFCLIFE,EQ,572.15,-3.12,123459.64,98.24,568.72
SUNPHARMA,EQ,1730.9,-1.5,415291.11,32.46,567.91
NTPC,EQ,365.95,-1.27,354849.5,154.5,567.91
POWERGRID,EQ,293.3,-0.95,272786.71,186.36,550.91
DALMIASUG,EQ,377.5,-4.27,3055.46,136.85,547.03
SAMMAANCAP,EQ,146.51,-2.01,12140.8,343.13,518.78
BPCL,EQ,280.7,-0.11,121779.81,169.19,480.54
ULTRACEMCO,EQ,10725,-0.19,316043.41,4.32,466.02
LUPIN,EQ,2274.5,-1.7,103985.39,20.1,461.07
APOLLOHOSP,EQ,7304.5,-1.54,105027.5,6.18,454.22
ACUTAAS,EQ,2313.9,-9.56,18944.16,17.16,404.38
WEL,EQ,80,-16.61,1072.06,402.89,361.99
VOLTAS,EQ,1241,-2.5,41062.8,28.11,354.25
HINDPETRO,EQ,335,-0.12,71282.05,102.24,347.12
DIVISLAB,EQ,5905,-0.71,156759.2,5.47,325.1
DRREDDY,EQ,1207.5,-3.78,100782.29,22.41,275.98
CIPLA,EQ,1199.7,-2,96909.68,21.8,264.05
MFSL,EQ,1482,-0.58,51146.01,16.26,244
MAXHEALTH,EQ,956,-0.65,93031.71,24.68,237.69
BLUESTARCO,EQ,1554.5,-3.49,31962.82,14.94,233.5
GLENMARK,EQ,2095.5,-1.7,59135.18,10.12,218.49
LENSKART,EQ,497,-0.46,86299.88,38.31,193.11
MANKIND,EQ,2004,-0.09,82730.8,9.62,192.67
TORNTPHARM,EQ,4101.6,-2.81,138812.84,4.26,178.62
AMBER,EQ,6525,-0.37,22962.56,2.65,176.1
APARINDS,EQ,9738,-1.45,39115.91,1.75,173.94
LGEINDIA,EQ,1385.4,-3.86,94037.13,12.25,173.35
OIL,EQ,475,-0.09,77263.87,34.83,165.62
ICICIGI,EQ,1695.9,-0.86,84517.29,9.53,163.42
BHARATFORG,EQ,1670.9,-0.22,79872.14,9.58,162.28
HAVELLS,EQ,1186,-0.39,74392.66,9.63,115.13
GRAVITA,EQ,1316,-0.16,9713.19,7.54,99.96
NUVAMA,EQ,1143.8,-1.49,20821.91,8.2,94.77
FORTIS,EQ,792.5,-0.31,59830.43,10.91,87.2
JSL,EQ,707,-0.56,58286.46,12.01,85.89
IPCALAB,EQ,1507,-5.88,38233.23,5.27,81.91
PIRAMALFIN,EQ,1770,-3.52,40121.95,4.33,78.48
SUPREMEIND,EQ,3640,-2.81,46237.78,2.03,75.57
ASTRAL,EQ,1574.2,-1.55,42290.91,4.6,73.75
ZYDUSLIFE,EQ,866,-0.6,87139.86,7.68,67.11
NAVINFLUOR,EQ,6016,-2.38,30821.16,1.05,63.91
ALKEM,EQ,5250.5,-0.92,62777.6,1.19,62.92
EMCURE,EQ,1590,-0.34,30144.74,3.88,62.66
IRB,EQ,21.54,-2.71,13008.01,223.15,49.36
JBCHEPHARM,EQ,2000.6,-3.09,32121.37,2.42,49.01
AFFLE,EQ,1438,-0.77,20240.91,3.21,46.65
PHARMABEES,EQ,22.56,-1.05,1231.57,196.01,44.36
EMBASSY,RR,419.52,-0.18,39766.04,10.51,44.2
IXIGO,EQ,174,-0.54,7624.39,23.81,42.62
CRAFTSMAN,EQ,6879,-1.4,16410.26,0.58,40.4
BHARTIHEXA,EQ,1469,-2.63,73450,2.63,39.08
BALRAMCHIN,EQ,494.2,-0.58,9980.39,7.79,38.78
V2RETAIL,EQ,188,-0.58,6855.19,19.6,37.38
ONESOURCE,EQ,1418,-3.75,16253.29,2.36,34.49
DBOL,EQ,115,-0.95,763.46,28.27,33.31
3MINDIA,EQ,29410,-2.36,33130.57,0.11,33.07
SBC,EQ,30,-0.7,1428.57,101.26,31.2
JINDALPOLY,EQ,732.55,-1.12,3207.57,4.22,30.97
BLACKBUCK,EQ,570.15,-1.17,10365.13,5.14,29.58
WESTLIFE,EQ,456.05,-5.25,7098.14,6.2,28.68
BLUESTONE,EQ,450.2,-3.63,6853.46,4.44,20.28
ATLANTAELE,EQ,1200,-0.22,9227.59,1.57,19.29
ASKAUTOLTD,EQ,434.9,-2.21,8573.73,4.13,18.27
AIAENG,EQ,3635,-0.04,33921.95,0.48,17.65
EMAMILTD,EQ,390.3,-0.79,17036.6,4.1,16.2
AADHARHFC,EQ,447.85,-0.22,19512.99,3.4,15.34
DHAMPURSUG,EQ,139.99,-1.26,900.23,10.5,15.03
ICIL,EQ,245.79,-1.51,4867.98,5.9,14.8
WHEELS,EQ,992,-0.53,2423.75,1.42,14.47
HILTON,EQ,24.6,-0.97,85.35,46.92,12.16
ENTERO,EQ,1231.5,-1.31,5358.37,0.97,12.13
UTTAMSUGAR,EQ,243.98,-2.35,930.49,4.58,11.72
AVL,EQ,461.2,-3.53,5955.85,2.45,11.46
ACI,EQ,579,-1.44,7148.24,1.86,10.93
METROPOLIS,EQ,421.65,-2.85,8741.98,2.5,10.72
HATSUN,EQ,897,-2.85,19980.52,1,9.14
MEDPLUS,EQ,822.75,-2.04,9877.5,1.09,9.04
GARFIBRES,EQ,596,-1.69,5916.24,1.41,8.44
AVADHSUGAR,EQ,466.75,-0.56,934.36,1.76,8.39
BIRET,RR,320,-1.14,23980.34,2.43,7.82
SPLPETRO,EQ,737,-0.19,13858.65,1.04,7.8
GODIGIT,EQ,319.05,-2.03,29496.14,2.01,6.47
VERTIS,IV,106,-0.56,16005.83,5.25,5.52
LTGILTBEES,EQ,28.91,-0.17,2499.32,18.27,5.28
NITCO,EQ,86.15,-1.95,1973.84,5.9,5.17
LOWVOLIETF,EQ,20.21,-0.39,3323.2,24.19,4.93
CHEMPLASTS,EQ,260.3,-1.49,4115.59,1.83,4.81
HNDFDS,EQ,494.45,-2.93,5907.78,0.96,4.79
VGUARD,EQ,312,-0.97,13626.74,1.5,4.77
BIKAJI,EQ,620.95,-0.16,15569.48,0.75,4.66
KRT,RR,113.25,-0.31,50219.57,4.06,4.62
RIIT,IV,108.72,-1.23,6523.2,4.18,4.59
DIAMONDYD,EQ,961,-5.04,2297.13,0.43,4.24
WAKEFIT,EQ,148.1,-2.57,4886.81,2.71,4.1
MAFANG,EQ,149.74,-4.68,3703.12,2.57,3.85
PREMIERPOL,EQ,61,-2.82,638.93,5.81,3.79
HEALTHIETF,EQ,144.55,-0.63,156.42,2.38,3.45
CORONA,EQ,1540,-1.03,9418.65,0.22,3.39
FOSECOIND,EQ,4646,-0.15,3501.81,0.07,3.31
IRBINVIT,IV,60.19,-0.17,7713.95,5.48,3.3
