Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SBIN,EQ,1028,-0.46,948907.49,150.21,1538.8
RPSGVENT,EQ,1093,-2.1,3616.34,114.88,1283.17
LT,EQ,3722,-0.15,512010.3,30.84,1144.37
JUBLFOOD,EQ,412.75,-10.49,27235.11,267.18,1123.26
BSE,EQ,2944.6,-1.26,120105.55,36.28,1071.26
ETERNAL,EQ,231.8,-0.17,223695.13,403.64,930.96
MCX,EQ,2537.6,-0.45,64706.73,36.64,926.23
SILVERBEES,EQ,220.15,-1,30308.57,372.01,818.69
TRENT,EQ,3815,-0.49,135618.47,19.92,764.41
M&M,EQ,3013,-0.28,374675.24,22.93,685.43
INDIGO,EQ,4269,-1.01,165045.09,14.88,631.38
ADANIPOWER,EQ,162.6,-0.4,313569.14,346.71,569.96
BIOCON,EQ,340.25,-4.15,55151.39,159.32,550.58
TITAN,EQ,4238,-0.19,376243.77,12.74,537.31
BEL,EQ,426.95,-0.05,312091.01,114.17,487.03
KALYANKJIL,EQ,413.15,-1.71,42667.66,114.33,479.93
FORCEMOT,EQ,19970,-5.73,26026.73,2.25,455.71
GOLDBEES,EQ,121.74,-0.87,54509.28,363.29,441.54
IDEA,EQ,8.63,-1.48,93500.04,4821.3,415.6
BPCL,EQ,277.5,-0.43,120391.51,144.11,394.44
OLAELEC,EQ,28.65,-1.85,12637.03,1342.61,390.83
BANKINDIA,EQ,137.5,-3.88,62599.18,271.77,374.1
JIOFIN,EQ,235,-0.13,149298.83,137.83,322.73
ADANIENT,EQ,1884,-0.96,243344.82,15.67,294.42
ULTRACEMCO,EQ,10907,-0.44,321406.57,2.64,287.15
DRREDDY,EQ,1198,-1.63,99989.38,23.31,277.7
DMART,EQ,4464.8,-1.9,291086.71,6.02,270.53
UNIONBANK,EQ,172.3,-1.05,131527.02,157.95,268.42
ADANIPORTS,EQ,1382,-0.37,318407.15,18.13,249.96
PGEL,EQ,439.2,-2.76,12532.25,55.5,244.49
CUMMINSIND,EQ,4638,-1.28,128565.36,5.26,243.58
SRF,EQ,2399.9,-1.39,71138.99,10.05,239.7
BANKBARODA,EQ,258,-0.68,133421.14,92.12,236.56
ITCHOTELS,EQ,146.3,-2.27,30473.94,156.15,228.32
APOLLOHOSP,EQ,7329,-0.6,105379.78,3.12,227.82
PNB,EQ,104.5,-1.88,120101.26,215.61,225.35
POWERINDIA,EQ,24930,-0.34,111118.9,0.89,222.81
