Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,783.9,-2,1206686.14,376.78,2969.49
ICICIBANK,EQ,1347,-1.51,965161.06,201.12,2712.94
RELIANCE,EQ,1344.4,-1.3,1819314.51,163.85,2208.45
TRENT,EQ,4244,-4.3,150868.88,48.03,2081.97
INFY,EQ,1231.8,-2.9,499571.69,147.93,1849.82
GROWW,EQ,217.6,-0.14,136513.46,697.39,1532.16
SBIN,EQ,1095,-0.75,1010752.63,136.69,1495.84
M&M,EQ,3060,-2.85,380519.82,45.41,1391.16
VEDL,EQ,736.35,-2.73,287941.42,174.56,1293.73
ADANIPOWER,EQ,214.9,-0.35,414428.09,589.47,1269.14
UNIONBANK,EQ,179.5,-7.5,137023.22,656.51,1203.32
HCLTECH,EQ,1276.2,-0.71,346317.94,83.05,1062.35
KOTAKBANK,EQ,371.45,-1.43,369461.44,276.28,1024.7
ETERNAL,EQ,259.35,-1.38,250281.84,338.34,879.24
BAJFINANCE,EQ,916.5,-1.95,570577.55,91.44,838.44
BSE,EQ,3462.9,-1.04,141246.18,23.74,824.48
DIXON,EQ,10829,-3.89,65842.37,7.34,805.99
TVSMOTOR,EQ,3515,-3.98,166993.12,22.5,791.74
AXISBANK,EQ,1369.2,-0.75,425624.84,56.71,779.19
SBILIFE,EQ,1830.5,-2.88,183616.01,42,774.77
HAVELLS,EQ,1256.9,-6.81,78839.91,56.66,719.26
MARUTI,EQ,13143,-1.45,413219.3,5.41,714.37
ATHERENERG,EQ,896,-1.05,34287.52,70.04,644.71
TCS,EQ,2518.2,-0.8,911106.8,25.09,636.8
SUZLON,EQ,53.78,-1.45,73760.83,1147.12,622.66
SILVERBEES,EQ,229.6,-2.72,31099.95,268.96,621.02
MAZDOCK,EQ,2690,-0.51,108509.22,22.08,596.18
TECHM,EQ,1416.9,-3.12,138833.71,41.02,587.24
ASHOKLEY,EQ,170.62,-4.67,100219.71,335.64,577.47
