Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,778.3,-0.54,1198204.73,258,2022.46
ICICIBANK,EQ,1279.5,-0.97,916969.31,117.16,1508.39
SBIN,EQ,1088.4,-0.27,1004660.42,106.11,1162.38
ADANIPOWER,EQ,217.8,-2.48,420020.65,519.32,1153.88
GROWW,EQ,213.99,-2.67,134248.69,439.54,961.44
DIXON,EQ,11315,-0.48,68797.34,6.77,774.11
INDIGO,EQ,4340,-2.31,167808.7,16.96,745.08
SUZLON,EQ,56.7,-1.08,77765.7,1272.41,729.09
FEDERALBNK,EQ,283.8,-2.34,69917.74,211.87,618.55
RECLTD,EQ,362.3,-3.59,95401.71,168.91,613.55
DRREDDY,EQ,1327.7,-1.99,110814.61,45.46,611.26
JIOFIN,EQ,250.7,-0.04,159273.26,224.56,569.71
BPCL,EQ,304.95,-0.91,132300.51,169.18,518.44
BHEL,EQ,344.99,-2.74,120127.7,147.16,513.21
PFC,EQ,464,-3.61,153124.72,109.26,509.68
INDIANB,EQ,874,-2.47,117724.65,54.61,490.93
HINDZINC,EQ,615,-0.18,259857.12,79.83,490.57
NTPC,EQ,400.1,-1.66,387963.61,119.21,482.36
SAIL,EQ,185.37,-0.14,76567.55,255.68,472.78
SWIGGY,EQ,274.8,-2.66,75853.42,167.1,462.24
INDUSTOWER,EQ,413,-0.23,108956.12,104.38,434.88
SILVERBEES,EQ,224.25,-0.21,30592.17,188.64,425.75
UNIONBANK,EQ,167.18,-1.94,127618.62,237.91,401.63
HINDALCO,EQ,1069.75,-0.42,240397.06,37.1,396.29
GRANULES,EQ,704,-0.16,17444.9,54.32,388.44
AGI,EQ,637,-5.29,4121.22,56.36,377.44
ADANIGREEN,EQ,1240,-0.8,203532.84,29.41,368.35
SAMMAANCAP,EQ,140.9,-1.72,16325.67,246.85,350.5
NATIONALUM,EQ,433,-1.93,79526.16,78.86,343.34
TATAPOWER,EQ,450.2,-2.51,143854.19,74.12,337.94
