Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,798,-2.22,1228390.79,488.79,3913.63
ICICIBANK,EQ,1283.5,-1.96,919154.41,229.23,2950.27
RELIANCE,EQ,1330,-1.32,1799818.86,207.25,2763.21
SBIN,EQ,1040.45,-1.98,960399.61,247.73,2595.91
INFY,EQ,1331.5,-1.09,540002.04,148.95,1974.35
BHARTIARTL,EQ,1859.7,-0.1,1133134.52,101.13,1877.61
LT,EQ,3890.3,-2.89,535162.19,44.15,1731.37
M&M,EQ,3158,-1.62,392706.4,30.4,962.76
ETERNAL,EQ,237.6,-2.47,229292.33,380.62,910.49
AXISBANK,EQ,1319.5,-1.01,410123.38,65.43,865.39
INDIGO,EQ,4448.9,-3.61,172000.26,19.05,856.53
BAJFINANCE,EQ,901.8,-1.45,561112.75,94.58,855.22
SILVERBEES,EQ,223.9,-2.9,30779.72,346.79,774.94
SHRIRAMFIN,EQ,995.55,-2.7,187319.24,76.68,767.89
MARUTI,EQ,13550,-0.38,426015.49,5.5,746.4
DIXON,EQ,10611,-0.24,64516.89,6.57,696.58
TMCV,EQ,425,-2.09,156499.08,152.66,656.98
TITAN,EQ,4425,-1.5,392845.38,13.85,616.1
KAYNES,EQ,3849.9,-1.57,25807.67,15.89,615.18
ASHOKLEY,EQ,170.5,-1.15,100149.22,343.85,588.57
COFORGE,EQ,1264.1,-0.5,42444.55,43.32,544.55
HINDUNILVR,EQ,2130.5,-0.7,500580.42,25.06,534.63
BPCL,EQ,297.2,-0.3,128938.23,175.8,521.54
JIOFIN,EQ,238.99,-3.19,151833.73,211.25,508.64
ADANIENT,EQ,2040,-0.19,263494.39,24.81,505.99
PAYTM,EQ,1096.8,-1.45,70200.21,44.61,495.71
HINDPETRO,EQ,358,-1.72,76176.05,133.72,479.05
KOTAKBANK,EQ,371.85,-2.18,369859.3,124.22,463.97
EICHERMOT,EQ,7119.5,-0.16,195298,6.48,461.72
ADANIPORTS,EQ,1442.2,-0.76,332276.98,31.59,455.23
ASIANPAINT,EQ,2267.1,-0.67,217459.73,19.8,449.73
GOLDBEES,EQ,123.19,-0.96,55229.48,363.07,446.17
