Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ONGC,EQ,285.85,-0.28,359607.28,420.71,1182.32
COALINDIA,EQ,449,-3.02,276706.5,206.54,928.69
NATIONALUM,EQ,400.2,-2.81,73502,213.99,862.61
SUNPHARMA,EQ,1713,-0.29,410996.4,48.6,829.1
HINDALCO,EQ,951.85,-0.28,213902.26,81.74,780.06
OIL,EQ,459.75,-4.6,74783.29,164.23,761.19
PERSISTENT,EQ,5375,-0.21,84790.63,9.23,496.3
DMART,EQ,4374.9,-2.04,285225.6,10.94,481.85
WIPRO,EQ,203.59,-0.55,213533.59,220.84,450.43
LUPIN,EQ,2295,-0.14,104922.61,18.5,422.09
VMART,EQ,617,-1.59,4902.58,65.98,413.95
TECHM,EQ,1453.5,-1.35,142419.93,27.37,398.27
POWERGRID,EQ,295,-0.14,274367.81,108.88,322.44
PATANJALI,EQ,467.8,-0.06,50901.51,53.46,252.22
DRREDDY,EQ,1193,-0.26,99572.07,20.63,246.22
SHAILY,EQ,2000,-4.42,9191.02,11.96,242.12
MARICO,EQ,748.9,-0.58,97218.37,27.98,210.82
NESTLEIND,EQ,1214.6,-0.67,234213.06,16.39,200.04
TORNTPHARM,EQ,4030,-0.53,136389.64,4.35,175.24
AWL,EQ,179,-0.03,23264.25,84.24,152.42
PFOCUS,EQ,336,-1.38,26073.28,44.18,152
RPSGVENT,EQ,1021.85,-5.64,3380.93,13.61,144.35
GPIL,EQ,284.4,-0.16,19093.62,45.42,130.4
OFSS,EQ,7190,-0.03,62578.26,1.72,123.78
GANECOS,EQ,1031.5,-6.95,2764.01,11.53,122.67
ASTRAL,EQ,1538,-0.42,41318.4,7.39,113.94
JBCHEPHARM,EQ,1945,-0.86,31228.67,5.78,112.62
GESHIP,EQ,1390,-2.42,19844.64,7.9,111.11
ZYDUSWELL,EQ,480.5,-3.24,15287.62,21.7,104.55
AMIRCHAND,EQ,131.22,-10,1358.8,61.74,81.04
EMMVEE,EQ,223,-3.26,15439.29,34.23,78.17
JINDRILL,EQ,525.5,-5.49,1522.96,14.66,78.07
ASHIANA,EQ,307.2,-0.98,3088.12,22.41,72.41
FSL,EQ,222.2,-2.29,15487.14,26.38,59.54
GODIGIT,EQ,323.5,-0.35,29907.54,18.07,58.67
NLCINDIA,EQ,269.9,-0.57,37425.32,20.17,54.95
CCL,EQ,1123,-2.02,14995.19,4.74,54.31
CONFIPET,EQ,53.85,-9.99,1789.12,83.84,46.37
HINDOILEXP,EQ,133.74,-7.11,1768.62,33.94,46.12
ONESOURCE,EQ,1349.9,-1.92,15472.72,3.27,44.23
BALRAMCHIN,EQ,481.5,-0.39,9723.91,9.15,43.84
SEDEMAC,EQ,1643,-3.65,7255.73,2.55,42.81
PRIVISCL,EQ,2940.1,-1.28,11484.83,1.35,40.23
DEEPINDS,EQ,449,-5.7,2873.6,8.77,39.88
PGHH,EQ,9609.5,-1.01,31193.14,0.41,39.8
KSHINTL,EQ,490,-1.1,3320.03,7.4,37.45
KELLTONTEC,EQ,14.7,-2.65,775.87,241.84,36.78
ACMESOLAR,EQ,272.4,-1.73,16506.67,13.34,36.7
INDOTHAI,EQ,290,-0.33,3729.93,11.79,34.26
RENUKA,EQ,27.79,-1.38,5915.07,117.52,32.56
PTCIL,EQ,15800,-1.41,23688.23,0.2,32.06
AJANTPHARM,EQ,2705,-0.24,33795.09,1.15,31.08
STAR,EQ,958.7,-3.56,8836.6,3.05,29.77
AIAENG,EQ,3670,-0.43,34248.58,0.79,29.02
DALMIASUG,EQ,370,-1.78,2994.75,7.35,27.11
GRWRHITECH,EQ,3699,-0.53,8593.66,0.72,27.02
AGARWALEYE,EQ,428,-1.46,13559.36,6.15,26.14
DCI,EQ,384,-4.11,614.4,5.57,20.3
CENTUM,EQ,2694,-0.65,3971.22,0.71,19.44
VINATIORGA,EQ,1279.1,-0.84,13259.87,1.49,19.36
CHEMPLASTS,EQ,250,-1.24,3952.74,7.1,18.4
GSPCROP,EQ,388.95,-0.45,1809.35,4.51,17.55
ANTELOPUS,EQ,665,-5,2338.3,2.48,16.54
TRIVENI,EQ,388.3,-0.26,8499.81,3.84,15.04
LAOPALA,EQ,174.9,-0.01,1941.39,6.56,11.55
SGFIN,EQ,450,-0.33,2515.28,2.34,10.76
SEAMECLTD,EQ,1506.1,-2.06,3829.26,0.67,10.12
SANOFICONR,EQ,4500,-0.67,10363.78,0.22,10.1
TEAMLEASE,EQ,1189,-0.74,1993.82,0.84,10.08
AVADHSUGAR,EQ,475.15,-3.42,951.18,2.1,10.05
PGHL,EQ,4820,-0.03,8000.9,0.2,9.71
DWARKESH,EQ,44.41,-3.79,822.92,20.95,9.46
DCMSHRIRAM,EQ,1117,-3.06,17418.75,0.79,8.97
TRUALT,EQ,415.95,-0.64,3566.88,2.07,8.75
BODALCHEM,EQ,64.1,-0.25,807.3,12.53,8.14
DHAMPURSUG,EQ,135.1,-2.59,868.78,5.88,7.99
JINDALPOLY,EQ,840,-1.34,3678.06,0.91,7.95
INNOVISION,EQ,316.5,-2.69,753.69,2.33,7.57
PRABHA,EQ,160,-3.43,2190.49,4.22,6.98
HMAAGRO,EQ,24,-5.21,1201.85,28.57,6.83
PANAMAPET,EQ,277.5,-0.43,1678.7,2.07,5.89
INDOBORAX,EQ,254.01,-0.01,815.12,2.23,5.71
AKZOINDIA,EQ,2976.9,-0.11,13556.9,0.18,5.53
UTTAMSUGAR,EQ,242.65,-2.02,925.42,2.25,5.49
INNOVACAP,EQ,683.3,-0.28,3910.18,0.79,5.47
RANEHOLDIN,EQ,1008.8,-0.09,1440.35,0.5,5.13
IRBINVIT,IV,60.03,-0.88,7693.44,8.34,5.02
ASIANENE,EQ,277,-0.93,1244.76,1.68,4.69
VERTIS,IV,106,-0.93,16005.83,4.25,4.52
CYBERTECH,EQ,129,-1.69,401.58,3.38,4.43
PAKKA,EQ,91.1,-0.49,409.48,4.75,4.41
BSHSL,EQ,106.6,-4.97,1118.63,3.46,3.89
MOLDTKPAC,EQ,550.8,-0.74,1830.25,0.69,3.85
YUKEN,EQ,600,-4,815.04,0.6,3.78
SANATHAN,EQ,439.5,-0.44,3709.56,0.84,3.74
ALPHAGEO,EQ,227.05,-0.48,144.51,1.58,3.71
BROOKS,EQ,71.15,-2.84,209.59,4.84,3.54
DOLPHIN,EQ,402.15,-3.22,1608.78,0.84,3.46
SAKUMA,EQ,2.08,-0.48,326.08,138.23,3.03
CELLECOR,SM,31.25,-0.64,689.62,9,2.89
MAWANASUG,EQ,95.9,-5.59,375.13,2.93,2.84
RAJTV,EQ,20.63,-9.99,107.1,12.9,2.68
PROZONER,EQ,52.5,-0.66,801.17,4.7,2.53
MARKOLINES,EQ,153.58,-0.71,338.5,1.59,2.47
ABCOTS,EQ,402.9,-0.9,884.91,0.6,2.44
PRESSTONIC,ST,29.05,-3.01,44.28,6.98,2.1
RPGLIFE,EQ,1880,-0.57,3109.33,0.1,1.88
CAPINVIT,IV,69.95,-0.63,3438.4,2.58,1.82
HILTON,EQ,21.76,-1,75.5,7.91,1.74
SPECTRUM,EQ,1300,-2.75,2042.8,0.13,1.73
MAGADSUGAR,EQ,484.05,-2.71,682.11,0.35,1.71
PRAMARA,SM,349,-0.64,486.65,0.47,1.67
BETA,EQ,1457,-4.48,1476.94,0.1,1.54
MEDICO,EQ,39.4,-0.4,326.96,3.83,1.51
LEMERITE,EQ,446,-0.75,1116.5,0.28,1.26
UGARSUGAR,EQ,39.16,-1.19,440.55,3.12,1.22
ITADD,EQ,33.27,-0.6,129.9,3.56,1.18
PRIMECAB,SM,86.1,-0.17,157.77,1.26,1.11
STRIDERS,SM,67,-0.15,124.73,1.66,1.11
MANOMAY,EQ,226.84,-0.6,409.42,0.46,1.04
PVSL,EQ,95.52,-0.92,680.09,1.07,1.04
OLIL,SM,316,-1.4,212.09,0.32,1.02
