Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1306,-3.3,1767340.93,292.75,3824.35
ONGC,EQ,281.35,-2.04,353946.16,244.5,691.39
LATENTVIEW,EQ,298.8,-4.26,6182.92,213.84,648.09
EICHERMOT,EQ,6592,-0.86,180827.92,9.71,642.07
SWIGGY,EQ,271.8,-1.29,75025.32,201.27,545.01
JINDALSTEL,EQ,1133.8,-0.36,115657.59,47.17,530.56
HYUNDAI,EQ,1703,-0.5,138375.75,27.69,468.49
MAXHEALTH,EQ,933,-1.23,90793.5,46.06,429.05
JSWSTEEL,EQ,1132.5,-0.77,276947.66,32.14,361.72
BHEL,EQ,245.8,-0.93,85589.12,138.54,338.3
POWERINDIA,EQ,25005,-1.26,111453.19,1.31,332.87
BPCL,EQ,278.1,-0.02,120651.82,119.24,328.26
PGEL,EQ,451,-0.76,12868.95,69.16,307.66
CHENNPETRO,EQ,977,-5.35,14548.64,30.44,302.07
HCLTECH,EQ,1400,-0.16,379913.11,21.35,300.27
TATAPOWER,EQ,383.6,-0.36,122573.23,66.91,256.07
360ONE,EQ,927.6,-0.67,37673.4,27.44,254.96
GVT&D,EQ,3723.4,-2.58,95336.37,6.39,243.71
SPLPETRO,EQ,728.05,-0.57,13690.35,26.75,207.34
DIVISLAB,EQ,5830,-0.45,154768.18,3.46,200.87
MARICO,EQ,750.5,-1.43,97426.08,24.51,184.21
M&MFIN,EQ,282.25,-1.02,39231.94,62.72,176.44
VBL,EQ,400.95,-0.68,135605.07,43.64,175.15
GUJALKALI,EQ,577.5,-4.3,4240.98,28.24,168.05
ASTRAL,EQ,1534,-1.26,41210.94,10.78,162.35
KARURVYSYA,EQ,270.2,-0.9,26114.67,58.98,159.08
OIL,EQ,470.05,-2.1,76458.7,31.6,150.73
DRREDDY,EQ,1217,-0.02,101575.19,10.99,132.88
LTM,EQ,4300,-0.09,127492.13,2.96,127.33
AMIRCHAND,EQ,162,-10,1677.54,76.63,124.57
SBICARD,EQ,634.8,-0.53,60407.58,19.17,121.28
DABUR,EQ,414.6,-0.64,73537.19,28.59,118.45
GPIL,EQ,275,-0.63,18462.54,38.61,106.45
MRPL,EQ,178.85,-1.81,31345.23,58.27,104.92
KPITTECH,EQ,695,-0.26,19052.99,14.73,102.46
JSWINFRA,EQ,238.25,-1.24,50032.54,36.5,86.64
WEL,EQ,78.14,-2.7,1047.14,105.22,84.58
JAINREC,EQ,449.05,-3.11,15496.08,17.36,79
NAVINFLUOR,EQ,5835,-0.95,29893.86,1.34,78.61
ZAGGLE,EQ,225,-4.22,3025.32,34.57,77.63
JBCHEPHARM,EQ,1952.3,-0.45,31345.88,3.84,74.72
MSUMI,EQ,36.87,-0.54,24450.94,196.88,72.59
BLS,EQ,267,-0.52,10993.48,27.19,72.53
IRB,EQ,20.67,-5.18,24965.23,347.52,71.48
