Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1350.9,-1.34,1828101.73,212.8,2865.68
ETERNAL,EQ,231.99,-1.92,223878.48,665.56,1513.55
DIXON,EQ,9890,-3.55,60133.07,12.15,1213.31
SILVERBEES,EQ,215.5,-4.14,29670.4,543.22,1172.21
BSE,EQ,2856.1,-0.4,116495.77,34.94,983.13
M&M,EQ,3007,-0.81,373929.12,32.98,982.44
GRSE,EQ,2254,-4.46,25820.02,41.36,924.54
INDIGO,EQ,4170,-0.26,161217.62,22.23,906.97
HINDCOPPER,EQ,492.65,-0.68,47640.44,180.11,869.43
TMCV,EQ,386.9,-2.31,142469.4,210.9,804.91
GOLDBEES,EQ,120.8,-2.08,53956.48,585.2,707.98
IDEA,EQ,8.55,-1.04,92633.29,8335.77,699.37
MAZDOCK,EQ,2264,-2.34,91325.23,30.98,692.67
MCX,EQ,2437.2,-1.32,62146.61,28.71,691.21
SUNPHARMA,EQ,1692,-2.11,405957.91,39.38,659.66
SHRIRAMFIN,EQ,891.8,-0.97,167798,72.3,634.95
ONGC,EQ,286.1,-0.68,359921.79,209.36,598.68
NTPC,EQ,358.9,-1.58,348013.35,165.52,588.57
KAYNES,EQ,3539,-0.03,23723.56,16.35,564.45
TATASTEEL,EQ,193.5,-0.57,241556.25,276.34,527.89
ASHOKLEY,EQ,148.4,-0.48,87168,339.41,495.23
POWERGRID,EQ,290.95,-0.63,270601.07,172.22,494.71
EICHERMOT,EQ,6660,-2.42,182693.26,6.6,438.64
ADANIPORTS,EQ,1380,-0.39,317946.36,32.1,436.01
SAIL,EQ,154.4,-0.91,63775.31,284.27,435.44
JIOFIN,EQ,229.95,-0.85,146090.49,185.42,419.97
ASIANPAINT,EQ,2170.4,-2.49,208184.29,18.54,401.01
HEROMOTOCO,EQ,5018.5,-2.02,100415.05,7.54,375.1
WAAREEENER,EQ,3065,-0.78,88161.94,12.23,371.56
CIPLA,EQ,1195,-0.08,96530.02,31.29,370.89
BAJAJFINSV,EQ,1640,-0.43,262490.2,22.84,370.8
CANBK,EQ,127,-0.24,115197.27,297.42,369.03
BPCL,EQ,279,-0.8,121042.28,134.04,365.62
BANKBARODA,EQ,250,-0.81,129284.05,148.87,365.49
ULTRACEMCO,EQ,10600,-1.06,312359.92,3.34,351.13
PGEL,EQ,455.2,-5.34,12988.8,75.17,339.48
AMIRCHAND,EQ,180,-10,1863.93,175.88,337.07
ADANIENT,EQ,1833,-0.52,236757.46,18.31,329.43
HDFCLIFE,EQ,565,-1.39,121916.8,58.38,328.26
TORNTPHARM,EQ,3990,-2.95,135035.9,8.1,321.09
TVSMOTOR,EQ,3392,-0.99,161149.55,9.21,308.73
BLUESTARCO,EQ,1534.9,-1.38,31559.81,20.32,302.86
IOC,EQ,134.5,-0.9,189930.66,228.35,302.19
COALINDIA,EQ,449.3,-0.02,276891.38,67.01,299.35
CHOLAFIN,EQ,1355.1,-1.35,115459.56,22.46,297.52
VOLTAS,EQ,1237,-1.02,40930.44,24.52,296.1
DIVISLAB,EQ,5848.5,-0.98,155259.3,5.14,295.77
DATAPATTNS,EQ,3050,-1.85,17075.11,9.68,288.59
MOTHERSON,EQ,106.98,-0.59,112906.84,267.17,281.63
