Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,782.35,-0.94,1204439.76,353.67,2781.21
ICICIBANK,EQ,1289.1,-1.9,923676.54,167.75,2181.27
INFY,EQ,1151,-1.65,466802.25,127.2,1469.7
AXISBANK,EQ,1288.8,-2.67,400631.97,99.4,1289.28
SBIN,EQ,1093.4,-1.66,1009275.73,107.28,1177.42
MARUTI,EQ,12890,-2.51,405264.92,8.37,1088.37
M&M,EQ,3084.8,-0.57,383603.77,26.45,820.33
HCLTECH,EQ,1199.8,-2.31,325585.54,66.43,798.91
LT,EQ,4040,-0.34,555755.4,17.5,708.43
SILVERBEES,EQ,225.25,-2.37,30573.58,302.44,683.23
BAJFINANCE,EQ,920,-0.2,572756.52,71.19,657.51
SHRIRAMFIN,EQ,952.5,-2.27,224093.38,67.52,647.94
UNIONBANK,EQ,171.05,-2.87,130572.82,375.74,642.55
AUBANK,EQ,1023,-1.92,76557.1,59.16,613.61
ULTRACEMCO,EQ,11822,-1.57,348369.72,5.09,605.38
INDIGO,EQ,4465,-2.11,172641.9,12.62,563.89
JIOFIN,EQ,251,-1.04,159463.85,219.34,553.14
INDUSINDBK,EQ,885,-1.68,68950.89,57.48,511.26
WIPRO,EQ,201.7,-1.63,211561.01,234.56,477.66
BPCL,EQ,308.4,-1.36,133797.27,144.34,444.63
GRASIM,EQ,2775.9,-0.08,188906.74,15.62,439.59
KAYNES,EQ,4124,-1.67,27645.09,10.47,433.74
HINDZINC,EQ,617,-1.75,260702.18,69.08,429.72
RECLTD,EQ,373.75,-1.14,98416.75,109.92,415.12
EICHERMOT,EQ,7075,-1.38,194077.3,5.6,399.35
SBICARD,EQ,647.8,-3.41,61644.66,58.14,381.48
HINDUNILVR,EQ,2290,-1.64,538056.4,16.29,375.2
PERSISTENT,EQ,4805,-0.26,75798.88,7.6,364.15
ATHERENERG,EQ,929.05,-1.29,35552.25,37.24,349.73
GOLDBEES,EQ,122.59,-1.34,55120.83,281.17,346.12
BANKBARODA,EQ,268.65,-1.95,138928.64,124.27,334.3
HDFCLIFE,EQ,590.2,-1.19,127354.51,56.05,332.27
TANLA,EQ,556.8,-4.49,7384.13,58.62,331.82
NTPC,EQ,407,-0.78,394654.31,77.27,316.28
CANBK,EQ,137.4,-2.22,124630.75,222.77,305.61
ASHOKLEY,EQ,167.74,-0.92,98528.04,177.96,300.38
POWERGRID,EQ,319.65,-0.39,297293.8,90.84,290.3
LUPIN,EQ,2303,-0.92,105288.35,12.62,289.64
JINDALSAW,EQ,240.74,-1.81,15395.52,121.62,288.73
EMBASSY,RR,426,-1.72,40380.27,67.02,285.68
HYUNDAI,EQ,1827,-0.58,148451.26,15.06,277.3
TITAN,EQ,4420,-0.49,392401.48,6.21,275.62
APOLLOHOSP,EQ,7740,-1.09,111289.32,3.54,274.88
SBILIFE,EQ,1808.6,-0.37,181419.24,14.87,269.86
PAYTM,EQ,1129.15,-0.26,72277.98,23.58,267.36
GVT&D,EQ,4544,-0.28,116347.55,5.72,259.06
HINDCOPPER,EQ,558,-0.24,53959.94,45.98,258.52
TMPV,EQ,351.2,-0.89,129335.85,72.47,255.45
TMCV,EQ,419,-0.42,154289.68,59.43,250.81
MTARTECH,EQ,5301,-0.04,16305.66,4.61,246.44
BAJAJ-AUTO,EQ,9483,-1.85,265047.8,2.57,245.63
SAMMAANCAP,EQ,143.06,-0.24,16575.94,169.71,243.96
SWIGGY,EQ,285.2,-0.35,78724.14,85.07,239.38
KRN,EQ,1308,-1.53,8130.08,17.72,239.32
PNB,EQ,111.5,-2.09,128146.32,203.62,227.81
LAURUSLABS,EQ,1094.7,-2.57,59098.1,20.45,225.99
PHOENIXLTD,EQ,1769.8,-1.66,63294.18,12.7,225.13
BANKINDIA,EQ,144.29,-2.18,65690.44,154.84,223.07
ABB,EQ,7295,-1.82,154587.16,2.96,216.84
SUPREMEIND,EQ,3639,-1.45,46225.08,5.6,205.93
OLAELEC,EQ,35.95,-2.65,15856.93,558.89,201.98
CIPLA,EQ,1310.9,-0.48,105892.23,15.02,196.73
MOTHERSON,EQ,125.83,-1.64,132801.16,155.69,196.38
FEDERALBNK,EQ,291,-1.04,71691.55,66.66,194.52
HUDCO,EQ,213.8,-0.52,42800.62,88.6,191.22
MAHABANK,EQ,77.95,-2.26,59955.56,243.58,190.53
TATACONSUM,EQ,1147,-1.16,113458.15,16.46,189.5
HAVELLS,EQ,1271.5,-0.2,79755.71,14.36,182.78
DALBHARAT,EQ,1936,-1.86,36312.77,9.24,177.96
IDFCFIRSTB,EQ,68.95,-1.88,59312.21,256.41,177.13
DIVISLAB,EQ,6455,-0.34,171359.97,2.72,175.47
TORNTPOWER,EQ,1755.2,-0.98,88445.15,9.88,175.26
TARIL,EQ,337.95,-1.37,10144.1,50.87,174.42
HINDPETRO,EQ,380,-0.24,80857.26,45.91,174.12
TATSILV,EQ,22.86,-2.52,5245.58,757.48,173.77
IFCI,EQ,60.1,-2.02,16192.83,285.91,172.83
INDIANB,EQ,899,-1.5,121092.06,18.55,167.06
NIFTYBEES,EQ,271.8,-0.26,62767.22,61.38,167.03
IOC,EQ,145.74,-0.36,205802.93,112.95,164.14
LTF,EQ,286.21,-0.55,71686.99,56.59,162.57
ABCAPITAL,EQ,339,-1.04,88835.71,47.02,159.63
TVSMOTOR,EQ,3497.6,-1.55,166166.47,4.47,156.94
BANDHANBNK,EQ,178,-2.13,28675.42,85.18,154.04
CHOLAFIN,EQ,1535,-1.65,130787.71,9.65,149.17
JUBLFOOD,EQ,480.1,-1.03,31679.17,30.3,145.94
