Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
738REC27TF,N2,1050,-0.03,894.64,0,0.02
LAMOSAIC,SM,27.3,-0.18,28.22,0.07,0.02
797IGT31,NL,1000,-2.82,41.22,0,0.02
SEMAC,EQ,277,-3.99,86.35,0.01,0.02
PARAGON,SM,40.65,-3.1,79.54,0.05,0.02
762NTPC35F,ND,1186,-0.75,196.57,0,0.02
AIROLAM,EQ,84.75,-1.13,127.14,0.02,0.02
TGL,ST,28.3,-1.91,33.96,0.07,0.02
MHHL,SM,40.15,-0.86,73.22,0.04,0.02
SHBAJRG,EQ,170,-3.98,153,0.01,0.02
1225DCCL27,N0,87816.82,-2,8.78,0,0.02
SHUBHLAXMI,SM,21.7,-4.82,23.01,0.08,0.02
