Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1314,-2.68,1778166.9,287.53,3785.22
HDFCBANK,EQ,793,-2.14,1220694.11,475.49,3768.14
BHARTIARTL,EQ,1866.4,-0.19,1137216.9,103.72,1941.8
LT,EQ,3953,-0.17,543787.4,48.98,1925.35
SBIN,EQ,1062,-0.44,980291.59,177.63,1870.45
MARUTI,EQ,13076,-4.62,411112.81,13.48,1768.96
OLAELEC,EQ,38.07,-6.87,16792.03,3786.8,1454.89
INFY,EQ,1276,-1.28,517493.5,103.66,1321.27
KOTAKBANK,EQ,372.85,-0.45,370853.95,300.27,1107.88
ETERNAL,EQ,236.21,-1.67,227950.93,443.43,1054.71
M&M,EQ,3210,-1.53,399172.75,31.83,1025.58
BAJFINANCE,EQ,897.05,-2.97,558157.24,107.23,964.7
TCS,EQ,2470.7,-2.12,893920.88,37.4,927.57
EICHERMOT,EQ,7050,-5.04,193391.51,12.47,885.79
SHRIRAMFIN,EQ,1007,-2,236915.52,82.42,826.86
INDIGO,EQ,4433.9,-2.64,171439.4,16.63,734.69
ADANIGREEN,EQ,1084.1,-0.12,177943.51,58.16,626.9
SUNPHARMA,EQ,1653.6,-0.08,396744.68,37.51,620.38
POWERINDIA,EQ,28340,-0.3,126318.08,2.14,610.09
TMCV,EQ,430.1,-3.25,158377.07,139.39,604.05
DIXON,EQ,10571,-0.98,64273.68,5.71,596.39
JYOTICNC,EQ,700.85,-14.45,15938.95,80.78,569.76
ADANIPORTS,EQ,1465.1,-0.69,337553.05,36.3,530.03
TATASTEEL,EQ,206.1,-0.25,257285.49,258.49,528.24
CHOLAFIN,EQ,1505.5,-4.79,128274.2,33.89,515.09
MOTHERSON,EQ,119.28,-2.36,125888.28,420.46,501.23
ITC,EQ,298.9,-1.76,374581.99,165.22,494.74
SILVERBEES,EQ,225.1,-0.64,31003.3,214.05,480.89
POWERGRID,EQ,300.2,-0.84,279204.13,156.82,470.83
HINDALCO,EQ,976.2,-1.6,219374.25,47.54,464.38
HAL,EQ,4105,-0.18,274532.14,10.91,445.93
WIPRO,EQ,202.96,-0.94,212872.82,219.31,443.44
CUMMINSIND,EQ,4997,-2.76,138516.84,8.7,438.7
HINDUNILVR,EQ,2121,-1.59,498348.31,19.95,424.36
IDEA,EQ,9.22,-0.32,99892.28,4549.47,417.64
ASIANPAINT,EQ,2348,-0.54,225219.64,17.35,404.41
HEROMOTOCO,EQ,5245,-4.05,104947.09,7.43,392
BPCL,EQ,293.9,-1.82,127506.54,134.54,391.8
KAYNES,EQ,3889,-0.19,26069.78,10.04,386.03
