"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","25,698.80","0.29","0.29","29.92","4.40","1.24"
"NIFTY FINANCIAL SERVICES 25/50","27,624.40","-0.14","-0.14","16.04","2.82","1.00"
"NIFTY FMCG","50,883.35","-0.03","-0.03","35.61","8.97","1.62"
"NIFTY IT","29,308.00","3.23","3.23","19.95","5.44","3.57"
"NIFTY MEDIA","1,420.60","1.18","1.18","26.98","1.50","1.23"
"NIFTY METAL","13,163.75","-0.05","-0.05","18.90","3.45","1.57"
"NIFTY PHARMA","24,867.40","0.42","0.42","38.93","5.42","0.63"
"NIFTY PSU BANK","7,936.40","0.81","0.81","7.71","1.29","2.44"
"NIFTY PRIVATE BANK","25,965.50","-0.74","-0.74","17.06","2.07","0.62"
"NIFTY REALTY","762.70","1.43","1.43","34.03","3.65","0.39"
"NIFTY HEALTHCARE INDEX","15,829.95","0.28","0.28","42.23","5.94","0.54"
"NIFTY CONSUMER DURABLES","35,069.95","0.44","0.44","62.53","11.46","0.40"
"NIFTY OIL & GAS","11,180.70","0.16","0.16","9.24","1.55","2.32"
"NIFTY MIDSMALL HEALTHCARE","48,622.60","1.08","1.08","44.43","6.00","0.40"
"NIFTY FINANCIAL SERVICES EX-BANK","31,409.85","0.70","0.70","22.48","4.32","0.72"
"NIFTY MIDSMALL FINANCIAL SERVICES","22,029.00","1.18","1.18","28.61","3.31","0.48"
"NIFTY MIDSMALL IT & TELECOM","9,182.70","2.33","2.33","18.12","8.59","0.97"
"NIFTY CHEMICALS","29,227.95","1.09","1.09","46.46","4.31","0.59"
"NIFTY500 HEALTHCARE","20,308.15","0.65","0.65","43.47","6.20","0.50"
"NIFTY REITS & REALTY","1,771.85","0.98","0.98","46.90","2.46","3.31"
"NIFTY CEMENT","14,751.15","-0.17","-0.17","28.69","2.31","0.46"
