"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","25,914.35","0.84","0.84","30.15","4.44","1.23"
"NIFTY FINANCIAL SERVICES 25/50","27,612.40","-0.04","-0.04","16.03","2.82","1.00"
"NIFTY FMCG","50,520.55","-0.71","-0.71","35.36","8.90","1.63"
"NIFTY IT","29,185.15","-0.42","-0.42","19.86","5.42","3.59"
"NIFTY MEDIA","1,400.05","-1.45","-1.45","26.59","1.48","1.25"
"NIFTY METAL","13,186.50","0.17","0.17","18.94","3.46","1.57"
"NIFTY PHARMA","24,843.15","-0.10","-0.10","38.90","5.41","0.63"
"NIFTY PSU BANK","7,970.90","0.43","0.43","7.74","1.29","2.43"
"NIFTY PRIVATE BANK","26,029.50","0.25","0.25","17.10","2.07","0.62"
"NIFTY REALTY","767.05","0.57","0.57","34.22","3.67","0.39"
"NIFTY HEALTHCARE INDEX","15,851.05","0.13","0.13","42.28","5.95","0.54"
"NIFTY CONSUMER DURABLES","35,002.15","-0.19","-0.19","62.41","11.44","0.40"
"NIFTY OIL & GAS","11,359.00","1.59","1.59","9.39","1.57","2.28"
"NIFTY MIDSMALL HEALTHCARE","48,765.80","0.29","0.29","44.71","6.02","0.39"
"NIFTY FINANCIAL SERVICES EX-BANK","31,483.35","0.23","0.23","22.53","4.33","0.72"
"NIFTY MIDSMALL FINANCIAL SERVICES","22,132.60","0.47","0.47","28.74","3.32","0.48"
"NIFTY MIDSMALL IT & TELECOM","9,218.00","0.38","0.38","18.19","8.62","0.97"
"NIFTY CHEMICALS","29,069.85","-0.54","-0.54","46.21","4.26","0.59"
"NIFTY500 HEALTHCARE","20,335.60","0.14","0.14","43.59","6.21","0.50"
"NIFTY REITS & REALTY","1,775.40","0.20","0.20","47.00","2.47","3.30"
"NIFTY CEMENT","14,701.05","-0.34","-0.34","28.59","2.30","0.46"
