"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,338.45","-1.96","-1.96","30.43","4.51","1.30"
"NIFTY FINANCIAL SERVICES 25/50","27,671.10","-1.55","-1.55","16.07","2.82","1.01"
"NIFTY FMCG","49,383.35","-1.51","-1.51","34.04","8.55","0.91"
"NIFTY IT","29,080.15","0.60","0.60","19.79","5.40","3.88"
"NIFTY MEDIA","1,408.30","-0.62","-0.62","34.39","1.48","1.25"
"NIFTY METAL","13,440.95","-2.02","-2.02","20.06","3.52","1.53"
"NIFTY PHARMA","24,345.80","-1.50","-1.50","37.61","5.31","0.67"
"NIFTY PSU BANK","8,156.15","-0.84","-0.84","7.91","1.30","2.38"
"NIFTY PRIVATE BANK","26,326.40","-1.17","-1.17","17.30","2.09","0.61"
"NIFTY REALTY","782.55","-0.25","-0.25","34.32","3.75","0.38"
"NIFTY HEALTHCARE INDEX","15,392.75","-1.86","-1.86","40.28","5.77","0.56"
"NIFTY CONSUMER DURABLES","34,943.55","-1.62","-1.62","62.03","11.24","0.40"
"NIFTY OIL & GAS","11,200.25","-2.47","-2.47","8.99","1.55","2.32"
"NIFTY MIDSMALL HEALTHCARE","47,781.60","-1.28","-1.28","43.47","5.89","0.42"
"NIFTY FINANCIAL SERVICES EX-BANK","31,163.40","-2.02","-2.02","22.26","4.28","0.74"
"NIFTY MIDSMALL FINANCIAL SERVICES","21,990.95","-1.68","-1.68","28.43","3.25","0.50"
"NIFTY MIDSMALL IT & TELECOM","9,511.50","0.42","0.42","18.77","8.90","0.97"
"NIFTY CHEMICALS","29,240.55","-1.56","-1.56","47.09","4.29","0.59"
"NIFTY500 HEALTHCARE","19,906.40","-1.41","-1.41","42.01","6.08","0.52"
"NIFTY REITS & REALTY","1,781.45","-0.54","-0.54","47.53","2.48","3.29"
"NIFTY CEMENT","15,000.90","-1.66","-1.66","28.27","2.35","0.45"
