"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,864.20","1.45","1.45","31.04","4.60","1.13"
"NIFTY FINANCIAL SERVICES 25/50","28,107.40","-0.77","-0.77","16.32","2.87","0.98"
"NIFTY FMCG","50,141.90","-0.17","-0.17","34.56","8.68","1.71"
"NIFTY IT","28,906.70","-0.25","-0.25","19.67","5.37","3.90"
"NIFTY MEDIA","1,417.15","3.05","3.05","34.60","1.49","1.24"
"NIFTY METAL","13,718.30","1.67","1.67","20.48","3.60","1.50"
"NIFTY PHARMA","24,716.00","0.23","0.23","38.18","5.39","0.64"
"NIFTY PSU BANK","8,225.45","0.31","0.31","7.99","1.31","2.35"
"NIFTY PRIVATE BANK","26,638.80","-0.46","-0.46","17.50","2.12","0.61"
"NIFTY REALTY","784.55","0.33","0.33","34.41","3.76","0.38"
"NIFTY HEALTHCARE INDEX","15,683.95","0.13","0.13","41.04","5.88","0.54"
"NIFTY CONSUMER DURABLES","35,518.75","0.63","0.63","63.05","11.42","0.40"
"NIFTY OIL & GAS","11,484.15","-0.27","-0.27","9.22","1.59","2.26"
"NIFTY MIDSMALL HEALTHCARE","48,401.45","-0.06","-0.06","44.05","5.97","0.40"
"NIFTY FINANCIAL SERVICES EX-BANK","31,806.75","-0.68","-0.68","22.72","4.37","0.71"
"NIFTY MIDSMALL FINANCIAL SERVICES","22,367.25","-1.03","-1.03","28.93","3.31","0.48"
"NIFTY MIDSMALL IT & TELECOM","9,471.50","-0.01","-0.01","18.69","8.86","0.97"
"NIFTY CHEMICALS","29,704.30","-0.14","-0.14","47.64","4.36","0.58"
"NIFTY500 HEALTHCARE","20,190.50","0.06","0.06","42.62","6.17","0.50"
"NIFTY REITS & REALTY","1,791.20","0.12","0.12","47.79","2.49","3.27"
"NIFTY CEMENT","15,254.00","0.53","0.53","28.75","2.39","0.45"
