"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,463.05","1.71","1.71","30.13","4.46","1.17"
"NIFTY FINANCIAL SERVICES 25/50","28,493.15","2.18","2.18","16.19","2.84","0.99"
"NIFTY FMCG","50,157.75","-0.18","-0.18","35.17","8.85","1.64"
"NIFTY IT","28,979.85","0.23","0.23","19.68","5.37","3.62"
"NIFTY MEDIA","1,378.45","0.28","0.28","32.53","1.45","1.28"
"NIFTY METAL","13,345.65","0.56","0.56","19.06","3.48","1.56"
"NIFTY PHARMA","24,674.70","0.41","0.41","38.38","5.36","0.64"
"NIFTY PSU BANK","8,238.10","2.90","2.90","7.78","1.30","2.42"
"NIFTY PRIVATE BANK","26,927.10","2.09","2.09","17.33","2.10","0.61"
"NIFTY REALTY","786.05","1.50","1.50","34.55","3.71","0.38"
"NIFTY HEALTHCARE INDEX","15,704.90","0.22","0.22","41.54","5.88","0.54"
"NIFTY CONSUMER DURABLES","35,671.05","1.20","1.20","63.14","11.34","0.45"
"NIFTY OIL & GAS","11,524.60","1.34","1.34","9.07","1.57","2.28"
"NIFTY MIDSMALL HEALTHCARE","48,454.50","0.55","0.55","44.07","5.95","0.40"
"NIFTY FINANCIAL SERVICES EX-BANK","32,080.30","1.88","1.88","22.53","4.33","0.73"
"NIFTY MIDSMALL FINANCIAL SERVICES","22,413.70","1.60","1.60","28.65","3.31","0.50"
"NIFTY MIDSMALL IT & TELECOM","9,386.45","1.53","1.53","18.24","8.65","0.99"
"NIFTY CHEMICALS","29,624.50","1.54","1.54","46.79","4.28","0.59"
"NIFTY500 HEALTHCARE","20,223.70","0.34","0.34","42.86","6.15","0.50"
"NIFTY REITS & REALTY","1,791.25","0.65","0.65","47.11","2.48","3.29"
"NIFTY CEMENT","15,241.80","0.66","0.66","28.89","2.37","0.45"
